"Site.ID";"Sample.ID";"Sampling.date";"Taxon.name";"Taxon.ID";"Abundance";"Definition.of.abundance.class";"Abundance.class";"Site_ID_Ellen"
"IR0001";"IR0001_02.08.2013";"02.08.2013";"Bithynia sp.";4461;1;NA;NA;NA
"IR0001";"IR0001_02.08.2013";"02.08.2013";"Chironomidae Gen. sp.";4642;1;NA;NA;NA
"IR0001";"IR0001_02.08.2013";"02.08.2013";"Chironomus sp.";4663;1;NA;NA;NA
"IR0001";"IR0001_02.08.2013";"02.08.2013";"Dicranota sp.";4955;1;NA;NA;NA
"IR0001";"IR0001_02.08.2013";"02.08.2013";"Gammarus sp.";5293;1;NA;NA;NA
"IR0001";"IR0001_02.08.2013";"02.08.2013";"Hydrachnidae Gen. sp.";15453;1;NA;NA;NA
"IR0001";"IR0001_02.08.2013";"02.08.2013";"Leuctra sp.";5790;1;NA;NA;NA
"IR0001";"IR0001_02.08.2013";"02.08.2013";"Potamopyrgus antipodarum";8251;1;NA;NA;NA
"IR0001";"IR0001_02.08.2013";"02.08.2013";"Rhyacophila sp.";6780;10;NA;NA;NA
"IR0001";"IR0001_02.08.2013";"02.08.2013";"Sericostomatidae Gen. sp.";9311;1;NA;NA;NA
"IR0001";"IR0001_02.08.2013";"02.08.2013";"Serratella ignita";5131;1;NA;NA;NA
"IR0001";"IR0001_02.08.2013";"02.08.2013";"Simuliidae Gen. sp.";6842;1000;NA;NA;NA
"IR0001";"IR0001_02.08.2013";"02.08.2013";"Tipulidae Gen. sp.";8487;1;NA;NA;NA
"IR0001";"IR0001_02.08.2013";"02.08.2013";"Tubificidae Gen. sp.";7117;1;NA;NA;NA
"IR0001";"IR0001_31.08.2016";"31.08.2016";"Ancylidae Gen. sp.";13667;1;NA;NA;NA
"IR0001";"IR0001_31.08.2016";"31.08.2016";"Baetis rhodani";4415;1;NA;NA;NA
"IR0001";"IR0001_31.08.2016";"31.08.2016";"Dicranota sp.";4955;1;NA;NA;NA
"IR0001";"IR0001_31.08.2016";"31.08.2016";"Ecdyonurus sp.";5053;1;NA;NA;NA
"IR0001";"IR0001_31.08.2016";"31.08.2016";"Elmis aenea Ad.";12066;1;NA;NA;NA
"IR0001";"IR0001_31.08.2016";"31.08.2016";"Erpobdella sp.";5160;10;NA;NA;NA
"IR0001";"IR0001_31.08.2016";"31.08.2016";"Gammarus sp.";5293;1000;NA;NA;NA
"IR0001";"IR0001_31.08.2016";"31.08.2016";"Glossiphonia sp.";5310;1;NA;NA;NA
"IR0001";"IR0001_31.08.2016";"31.08.2016";"Hydroporus sp. Ad.";11942;1;NA;NA;NA
"IR0001";"IR0001_31.08.2016";"31.08.2016";"Limnius volckmari Ad.";12094;1;NA;NA;NA
"IR0001";"IR0001_31.08.2016";"31.08.2016";"Lumbriculidae Gen. sp.";7490;1;NA;NA;NA
"IR0001";"IR0001_31.08.2016";"31.08.2016";"Potamopyrgus antipodarum";8251;1;NA;NA;NA
"IR0001";"IR0001_31.08.2016";"31.08.2016";"Rhyacophila sp.";6780;10;NA;NA;NA
"IR0001";"IR0001_31.08.2016";"31.08.2016";"Sericostomatidae Gen. sp.";9311;1000;NA;NA;NA
"IR0001";"IR0001_31.08.2016";"31.08.2016";"Simuliidae Gen. sp.";6842;100;NA;NA;NA
"IR0001";"IR0001_25.06.2019";"25.06.2019";"Ancylidae Gen. sp.";13667;1;NA;NA;NA
"IR0001";"IR0001_25.06.2019";"25.06.2019";"Asellus sp.";8693;1;NA;NA;NA
"IR0001";"IR0001_25.06.2019";"25.06.2019";"Baetidae Gen. sp.";4380;1;NA;NA;NA
"IR0001";"IR0001_25.06.2019";"25.06.2019";"Baetis rhodani";4415;1;NA;NA;NA
"IR0001";"IR0001_25.06.2019";"25.06.2019";"Dicranota sp.";4955;1;NA;NA;NA
"IR0001";"IR0001_25.06.2019";"25.06.2019";"Dytiscidae Gen. sp. Ad.";11625;1;NA;NA;NA
"IR0001";"IR0001_25.06.2019";"25.06.2019";"Elmidae Gen. sp. Ad.";12061;1;NA;NA;NA
"IR0001";"IR0001_25.06.2019";"25.06.2019";"Gammarus sp.";5293;1;NA;NA;NA
"IR0001";"IR0001_25.06.2019";"25.06.2019";"Glossosomatidae Gen. sp.";9971;1;NA;NA;NA
"IR0001";"IR0001_25.06.2019";"25.06.2019";"Hydropsyche sp.";5605;1;NA;NA;NA
"IR0001";"IR0001_25.06.2019";"25.06.2019";"Leuctra sp.";5790;10;NA;NA;NA
"IR0001";"IR0001_25.06.2019";"25.06.2019";"Lumbriculidae Gen. sp.";7490;1;NA;NA;NA
"IR0001";"IR0001_25.06.2019";"25.06.2019";"Potamopyrgus antipodarum";8251;1;NA;NA;NA
"IR0001";"IR0001_25.06.2019";"25.06.2019";"Sericostomatidae Gen. sp.";9311;1;NA;NA;NA
"IR0001";"IR0001_25.06.2019";"25.06.2019";"Serratella ignita";5131;10;NA;NA;NA
"IR0001";"IR0001_25.06.2019";"25.06.2019";"Simuliidae Gen. sp.";6842;1;NA;NA;NA
"IR0001";"IR0001_25.06.2019";"25.06.2019";"Tipulidae Gen. sp.";8487;1000;NA;NA;NA
"IR0001";"IR0001_02.06.2022";"02.06.2022";"Ancylidae Gen. sp.";13667;10;NA;NA;NA
"IR0001";"IR0001_02.06.2022";"02.06.2022";"Baetis rhodani";4415;1;NA;NA;NA
"IR0001";"IR0001_02.06.2022";"02.06.2022";"Chironomidae Gen. sp.";4642;1;NA;NA;NA
"IR0001";"IR0001_02.06.2022";"02.06.2022";"Chironomus sp.";4663;1;NA;NA;NA
"IR0001";"IR0001_02.06.2022";"02.06.2022";"Dicranota sp.";4955;1;NA;NA;NA
"IR0001";"IR0001_02.06.2022";"02.06.2022";"Dytiscidae Gen. sp. Ad.";11625;100;NA;NA;NA
"IR0001";"IR0001_02.06.2022";"02.06.2022";"Elmis aenea Ad.";12066;10;NA;NA;NA
"IR0001";"IR0001_02.06.2022";"02.06.2022";"Gammarus sp.";5293;1;NA;NA;NA
"IR0001";"IR0001_02.06.2022";"02.06.2022";"Glossiphonia sp.";5310;1;NA;NA;NA
"IR0001";"IR0001_02.06.2022";"02.06.2022";"Glossosomatidae Gen. sp.";9971;10;NA;NA;NA
"IR0001";"IR0001_02.06.2022";"02.06.2022";"Gordius sp.";9809;1;NA;NA;NA
"IR0001";"IR0001_02.06.2022";"02.06.2022";"Hydrachnidae Gen. sp.";15453;1;NA;NA;NA
"IR0001";"IR0001_02.06.2022";"02.06.2022";"Hydropsychidae Gen. sp.";8474;1;NA;NA;NA
"IR0001";"IR0001_02.06.2022";"02.06.2022";"Limnius volckmari Ad.";12094;1;NA;NA;NA
"IR0001";"IR0001_02.06.2022";"02.06.2022";"Lumbricidae Gen. sp.";5900;10;NA;NA;NA
"IR0001";"IR0001_02.06.2022";"02.06.2022";"Serratella ignita";5131;100;NA;NA;NA
"IR0001";"IR0001_02.06.2022";"02.06.2022";"Simuliidae Gen. sp.";6842;1;NA;NA;NA
"IR0001";"IR0001_02.06.2022";"02.06.2022";"Tipulidae Gen. sp.";8487;1;NA;NA;NA
"IR0002";"IR0002_27.07.2011";"27.07.2011";"Baetis sp.";4419;1;NA;NA;NA
"IR0002";"IR0002_27.07.2011";"27.07.2011";"Chironomidae Gen. sp.";4642;1;NA;NA;NA
"IR0002";"IR0002_27.07.2011";"27.07.2011";"Dicranota sp.";4955;1000;NA;NA;NA
"IR0002";"IR0002_27.07.2011";"27.07.2011";"Gammarus sp.";5293;1;NA;NA;NA
"IR0002";"IR0002_27.07.2011";"27.07.2011";"Hydrachnidae Gen. sp.";15453;1;NA;NA;NA
"IR0002";"IR0002_27.07.2011";"27.07.2011";"Potamopyrgus antipodarum";8251;10;NA;NA;NA
"IR0002";"IR0002_27.07.2011";"27.07.2011";"Simuliidae Gen. sp.";6842;1;NA;NA;NA
"IR0002";"IR0002_27.07.2011";"27.07.2011";"Tubificidae Gen. sp.";7117;1;NA;NA;NA
"IR0002";"IR0002_02.08.2013";"02.08.2013";"Asellus sp.";8693;1000;NA;NA;NA
"IR0002";"IR0002_02.08.2013";"02.08.2013";"Baetis sp.";4419;1;NA;NA;NA
"IR0002";"IR0002_02.08.2013";"02.08.2013";"Chironomidae Gen. sp.";4642;1;NA;NA;NA
"IR0002";"IR0002_02.08.2013";"02.08.2013";"Dicranota sp.";4955;1;NA;NA;NA
"IR0002";"IR0002_02.08.2013";"02.08.2013";"Gammarus sp.";5293;1;NA;NA;NA
"IR0002";"IR0002_02.08.2013";"02.08.2013";"Hydrachnidae Gen. sp.";15453;1;NA;NA;NA
"IR0002";"IR0002_02.08.2013";"02.08.2013";"Potamopyrgus antipodarum";8251;1;NA;NA;NA
"IR0002";"IR0002_02.08.2013";"02.08.2013";"Simuliidae Gen. sp.";6842;100;NA;NA;NA
"IR0002";"IR0002_02.08.2013";"02.08.2013";"Tubificidae Gen. sp.";7117;1;NA;NA;NA
"IR0002";"IR0002_31.08.2016";"31.08.2016";"Asellus sp.";8693;1;NA;NA;NA
"IR0002";"IR0002_31.08.2016";"31.08.2016";"Baetis rhodani";4415;100;NA;NA;NA
"IR0002";"IR0002_31.08.2016";"31.08.2016";"Chironomidae Gen. sp.";4642;1;NA;NA;NA
"IR0002";"IR0002_31.08.2016";"31.08.2016";"Dicranota sp.";4955;1;NA;NA;NA
"IR0002";"IR0002_31.08.2016";"31.08.2016";"Elmis aenea Ad.";12066;1000;NA;NA;NA
"IR0002";"IR0002_31.08.2016";"31.08.2016";"Gammarus sp.";5293;10;NA;NA;NA
"IR0002";"IR0002_31.08.2016";"31.08.2016";"Hydrachnidae Gen. sp.";15453;10;NA;NA;NA
"IR0002";"IR0002_31.08.2016";"31.08.2016";"Limnephilidae Gen. sp.";5809;1;NA;NA;NA
"IR0002";"IR0002_31.08.2016";"31.08.2016";"Lymnaea sp.";5919;1;NA;NA;NA
"IR0002";"IR0002_31.08.2016";"31.08.2016";"Physa sp.";9146;1;NA;NA;NA
"IR0002";"IR0002_31.08.2016";"31.08.2016";"Planaria sp.";6429;1;NA;NA;NA
"IR0002";"IR0002_31.08.2016";"31.08.2016";"Rhyacophila sp.";6780;1;NA;NA;NA
"IR0002";"IR0002_31.08.2016";"31.08.2016";"Simuliidae Gen. sp.";6842;1;NA;NA;NA
"IR0002";"IR0002_25.06.2019";"25.06.2019";"Ancylidae Gen. sp.";13667;10;NA;NA;NA
"IR0002";"IR0002_25.06.2019";"25.06.2019";"Asellus sp.";8693;1;NA;NA;NA
"IR0002";"IR0002_25.06.2019";"25.06.2019";"Baetidae Gen. sp.";4380;1;NA;NA;NA
"IR0002";"IR0002_25.06.2019";"25.06.2019";"Baetis muticus";4409;10;NA;NA;NA
"IR0002";"IR0002_25.06.2019";"25.06.2019";"Baetis rhodani";4415;1000;NA;NA;NA
"IR0002";"IR0002_25.06.2019";"25.06.2019";"Chironomidae Gen. sp.";4642;1;NA;NA;NA
"IR0002";"IR0002_25.06.2019";"25.06.2019";"Chironomus sp.";4663;1;NA;NA;NA
"IR0002";"IR0002_25.06.2019";"25.06.2019";"Dicranota sp.";4955;1;NA;NA;NA
"IR0002";"IR0002_25.06.2019";"25.06.2019";"Gammarus sp.";5293;1;NA;NA;NA
"IR0002";"IR0002_25.06.2019";"25.06.2019";"Hydrachnidae Gen. sp.";15453;1;NA;NA;NA
"IR0002";"IR0002_25.06.2019";"25.06.2019";"Hydropsychidae Gen. sp.";8474;1;NA;NA;NA
"IR0002";"IR0002_25.06.2019";"25.06.2019";"Hydroptila sp.";5616;1;NA;NA;NA
"IR0002";"IR0002_25.06.2019";"25.06.2019";"Limnephilidae Gen. sp.";5809;1;NA;NA;NA
"IR0002";"IR0002_25.06.2019";"25.06.2019";"Serratella ignita";5131;10;NA;NA;NA
"IR0002";"IR0002_25.06.2019";"25.06.2019";"Simuliidae Gen. sp.";6842;1;NA;NA;NA
"IR0002";"IR0002_02.06.2022";"02.06.2022";"Ancylidae Gen. sp.";13667;10;NA;NA;NA
"IR0002";"IR0002_02.06.2022";"02.06.2022";"Baetis muticus";4409;1;NA;NA;NA
"IR0002";"IR0002_02.06.2022";"02.06.2022";"Baetis rhodani";4415;1000;NA;NA;NA
"IR0002";"IR0002_02.06.2022";"02.06.2022";"Chironomidae Gen. sp.";4642;10;NA;NA;NA
"IR0002";"IR0002_02.06.2022";"02.06.2022";"Chironomus sp.";4663;1;NA;NA;NA
"IR0002";"IR0002_02.06.2022";"02.06.2022";"Dicranota sp.";4955;1;NA;NA;NA
"IR0002";"IR0002_02.06.2022";"02.06.2022";"Gammarus sp.";5293;1;NA;NA;NA
"IR0002";"IR0002_02.06.2022";"02.06.2022";"Hydrachnidae Gen. sp.";15453;10;NA;NA;NA
"IR0002";"IR0002_02.06.2022";"02.06.2022";"Hydropsyche sp.";5605;1;NA;NA;NA
"IR0002";"IR0002_02.06.2022";"02.06.2022";"Physa sp.";9146;1;NA;NA;NA
"IR0002";"IR0002_02.06.2022";"02.06.2022";"Potamopyrgus antipodarum";8251;1;NA;NA;NA
"IR0002";"IR0002_02.06.2022";"02.06.2022";"Simuliidae Gen. sp.";6842;1;NA;NA;NA
"IR0003";"IR0003_19.07.2011";"19.07.2011";"Baetis sp.";4419;1;NA;NA;NA
"IR0003";"IR0003_19.07.2011";"19.07.2011";"Dicranota sp.";4955;10;NA;NA;NA
"IR0003";"IR0003_19.07.2011";"19.07.2011";"Ecdyonurus sp.";5053;1;NA;NA;NA
"IR0003";"IR0003_19.07.2011";"19.07.2011";"Hydrachnidae Gen. sp.";15453;10;NA;NA;NA
"IR0003";"IR0003_19.07.2011";"19.07.2011";"Hydrophilidae Gen. sp. Ad.";12984;1;NA;NA;NA
"IR0003";"IR0003_19.07.2011";"19.07.2011";"Leuctra sp.";5790;100;NA;NA;NA
"IR0003";"IR0003_19.07.2011";"19.07.2011";"Lumbricidae Gen. sp.";5900;1;NA;NA;NA
"IR0003";"IR0003_19.07.2011";"19.07.2011";"Rhyacophila sp.";6780;1;NA;NA;NA
"IR0003";"IR0003_19.07.2011";"19.07.2011";"Sericostomatidae Gen. sp.";9311;1;NA;NA;NA
"IR0003";"IR0003_19.07.2011";"19.07.2011";"Serratella ignita";5131;1;NA;NA;NA
"IR0003";"IR0003_08.08.2013";"08.08.2013";"Baetis sp.";4419;1;NA;NA;NA
"IR0003";"IR0003_08.08.2013";"08.08.2013";"Chironomidae Gen. sp.";4642;1000;NA;NA;NA
"IR0003";"IR0003_08.08.2013";"08.08.2013";"Dicranota sp.";4955;1;NA;NA;NA
"IR0003";"IR0003_08.08.2013";"08.08.2013";"Gammarus sp.";5293;1;NA;NA;NA
"IR0003";"IR0003_08.08.2013";"08.08.2013";"Hydrachnidae Gen. sp.";15453;1;NA;NA;NA
"IR0003";"IR0003_08.08.2013";"08.08.2013";"Hydropsyche sp.";5605;1;NA;NA;NA
"IR0003";"IR0003_08.08.2013";"08.08.2013";"Hydroptilidae Gen. sp.";7455;1000;NA;NA;NA
"IR0003";"IR0003_08.08.2013";"08.08.2013";"Leuctra sp.";5790;1;NA;NA;NA
"IR0003";"IR0003_08.08.2013";"08.08.2013";"Limnephilidae Gen. sp.";5809;1;NA;NA;NA
"IR0003";"IR0003_08.08.2013";"08.08.2013";"Limnius volckmari Ad.";12094;1;NA;NA;NA
"IR0003";"IR0003_08.08.2013";"08.08.2013";"Lumbricidae Gen. sp.";5900;1;NA;NA;NA
"IR0003";"IR0003_08.08.2013";"08.08.2013";"Rhyacophila sp.";6780;1;NA;NA;NA
"IR0003";"IR0003_08.08.2013";"08.08.2013";"Serratella ignita";5131;1;NA;NA;NA
"IR0003";"IR0003_08.08.2013";"08.08.2013";"Simuliidae Gen. sp.";6842;1000;NA;NA;NA
"IR0003";"IR0003_08.08.2013";"08.08.2013";"Tubificidae Gen. sp.";7117;1;NA;NA;NA
"IR0003";"IR0003_24.08.2016";"24.08.2016";"Amphinemura sp.";4293;10;NA;NA;NA
"IR0003";"IR0003_24.08.2016";"24.08.2016";"Baetis rhodani";4415;1;NA;NA;NA
"IR0003";"IR0003_24.08.2016";"24.08.2016";"Chironomidae Gen. sp.";4642;1;NA;NA;NA
"IR0003";"IR0003_24.08.2016";"24.08.2016";"Dicranota sp.";4955;1;NA;NA;NA
"IR0003";"IR0003_24.08.2016";"24.08.2016";"Ecdyonurus sp.";5053;100;NA;NA;NA
"IR0003";"IR0003_24.08.2016";"24.08.2016";"Gammarus sp.";5293;1;NA;NA;NA
"IR0003";"IR0003_24.08.2016";"24.08.2016";"Hydrachnidae Gen. sp.";15453;1;NA;NA;NA
"IR0003";"IR0003_24.08.2016";"24.08.2016";"Hydraenidae Gen. sp. Ad.";7738;10;NA;NA;NA
"IR0003";"IR0003_24.08.2016";"24.08.2016";"Hydropsyche sp.";5605;1;NA;NA;NA
"IR0003";"IR0003_24.08.2016";"24.08.2016";"Leuctra sp.";5790;1000;NA;NA;NA
"IR0003";"IR0003_24.08.2016";"24.08.2016";"Limnephilidae Gen. sp.";5809;10;NA;NA;NA
"IR0003";"IR0003_24.08.2016";"24.08.2016";"Limnius volckmari Ad.";12094;1;NA;NA;NA
"IR0003";"IR0003_24.08.2016";"24.08.2016";"Odontoceridae Gen. sp.";8444;1;NA;NA;NA
"IR0003";"IR0003_24.08.2016";"24.08.2016";"Simuliidae Gen. sp.";6842;1;NA;NA;NA
"IR0003";"IR0003_24.08.2016";"24.08.2016";"Tubificidae Gen. sp.";7117;1;NA;NA;NA
"IR0003";"IR0003_25.07.2019";"25.07.2019";"Baetidae Gen. sp.";4380;1;NA;NA;NA
"IR0003";"IR0003_25.07.2019";"25.07.2019";"Baetis rhodani";4415;100;NA;NA;NA
"IR0003";"IR0003_25.07.2019";"25.07.2019";"Chironomidae Gen. sp.";4642;1;NA;NA;NA
"IR0003";"IR0003_25.07.2019";"25.07.2019";"Diptera Gen. sp.";9353;100;NA;NA;NA
"IR0003";"IR0003_25.07.2019";"25.07.2019";"Elmis aenea Ad.";12066;1;NA;NA;NA
"IR0003";"IR0003_25.07.2019";"25.07.2019";"Gammarus sp.";5293;1;NA;NA;NA
"IR0003";"IR0003_25.07.2019";"25.07.2019";"Hydrachnidae Gen. sp.";15453;10;NA;NA;NA
"IR0003";"IR0003_25.07.2019";"25.07.2019";"Hydraenidae Gen. sp. Ad.";7738;1;NA;NA;NA
"IR0003";"IR0003_25.07.2019";"25.07.2019";"Hydropsychidae Gen. sp.";8474;1;NA;NA;NA
"IR0003";"IR0003_25.07.2019";"25.07.2019";"Hydroptilidae Gen. sp.";7455;1;NA;NA;NA
"IR0003";"IR0003_25.07.2019";"25.07.2019";"Leuctra sp.";5790;1;NA;NA;NA
"IR0003";"IR0003_25.07.2019";"25.07.2019";"Limnephilidae Gen. sp.";5809;1;NA;NA;NA
"IR0003";"IR0003_25.07.2019";"25.07.2019";"Limnius volckmari Ad.";12094;1;NA;NA;NA
"IR0003";"IR0003_25.07.2019";"25.07.2019";"Nemouridae Gen. sp.";8422;1000;NA;NA;NA
"IR0003";"IR0003_25.07.2019";"25.07.2019";"Odontoceridae Gen. sp.";8444;1;NA;NA;NA
"IR0003";"IR0003_25.07.2019";"25.07.2019";"Polycentropodidae Gen. sp.";8478;1;NA;NA;NA
"IR0003";"IR0003_25.07.2019";"25.07.2019";"Rhyacophila sp.";6780;10;NA;NA;NA
"IR0003";"IR0003_25.07.2019";"25.07.2019";"Serratella ignita";5131;1;NA;NA;NA
"IR0003";"IR0003_25.07.2019";"25.07.2019";"Simuliidae Gen. sp.";6842;1;NA;NA;NA
"IR0003";"IR0003_27.09.2022";"27.09.2022";"Baetidae Gen. sp.";4380;1;NA;NA;NA
"IR0003";"IR0003_27.09.2022";"27.09.2022";"Baetis rhodani";4415;10;NA;NA;NA
"IR0003";"IR0003_27.09.2022";"27.09.2022";"Chironomidae Gen. sp.";4642;1000;NA;NA;NA
"IR0003";"IR0003_27.09.2022";"27.09.2022";"Dicranota sp.";4955;1;NA;NA;NA
"IR0003";"IR0003_27.09.2022";"27.09.2022";"Ecdyonurus sp.";5053;10;NA;NA;NA
"IR0003";"IR0003_27.09.2022";"27.09.2022";"Elmidae Gen. sp. Ad.";12061;1;NA;NA;NA
"IR0003";"IR0003_27.09.2022";"27.09.2022";"Heptagenia sp.";5456;1;NA;NA;NA
"IR0003";"IR0003_27.09.2022";"27.09.2022";"Hydraenidae Gen. sp. Ad.";7738;1;NA;NA;NA
"IR0003";"IR0003_27.09.2022";"27.09.2022";"Leuctra sp.";5790;1;NA;NA;NA
"IR0003";"IR0003_27.09.2022";"27.09.2022";"Limnephilidae Gen. sp.";5809;100;NA;NA;NA
"IR0003";"IR0003_27.09.2022";"27.09.2022";"Limnius volckmari Ad.";12094;1;NA;NA;NA
"IR0003";"IR0003_27.09.2022";"27.09.2022";"Nemouridae Gen. sp.";8422;1;NA;NA;NA
"IR0003";"IR0003_27.09.2022";"27.09.2022";"Rhyacophila sp.";6780;1;NA;NA;NA
"IR0003";"IR0003_27.09.2022";"27.09.2022";"Simuliidae Gen. sp.";6842;1000;NA;NA;NA
"IR0004";"IR0004_19.07.2011";"19.07.2011";"Ancylidae Gen. sp.";13667;1;NA;NA;NA
"IR0004";"IR0004_19.07.2011";"19.07.2011";"Baetis sp.";4419;1000;NA;NA;NA
"IR0004";"IR0004_19.07.2011";"19.07.2011";"Chironomidae Gen. sp.";4642;1;NA;NA;NA
"IR0004";"IR0004_19.07.2011";"19.07.2011";"Dicranota sp.";4955;10;NA;NA;NA
"IR0004";"IR0004_19.07.2011";"19.07.2011";"Elmis aenea Ad.";12066;10;NA;NA;NA
"IR0004";"IR0004_19.07.2011";"19.07.2011";"Gammarus sp.";5293;100;NA;NA;NA
"IR0004";"IR0004_19.07.2011";"19.07.2011";"Hydrachnidae Gen. sp.";15453;1;NA;NA;NA
"IR0004";"IR0004_19.07.2011";"19.07.2011";"Hydropsyche sp.";5605;1000;NA;NA;NA
"IR0004";"IR0004_19.07.2011";"19.07.2011";"Leuctra sp.";5790;10;NA;NA;NA
"IR0004";"IR0004_19.07.2011";"19.07.2011";"Limnephilidae Gen. sp.";5809;1;NA;NA;NA
"IR0004";"IR0004_19.07.2011";"19.07.2011";"Limnius volckmari Ad.";12094;1;NA;NA;NA
"IR0004";"IR0004_19.07.2011";"19.07.2011";"Rhyacophila sp.";6780;1;NA;NA;NA
"IR0004";"IR0004_19.07.2011";"19.07.2011";"Sericostomatidae Gen. sp.";9311;10;NA;NA;NA
"IR0004";"IR0004_19.07.2011";"19.07.2011";"Serratella ignita";5131;10;NA;NA;NA
"IR0004";"IR0004_19.07.2011";"19.07.2011";"Simuliidae Gen. sp.";6842;1;NA;NA;NA
"IR0004";"IR0004_08.08.2013";"08.08.2013";"Baetis sp.";4419;1;NA;NA;NA
"IR0004";"IR0004_08.08.2013";"08.08.2013";"Chironomidae Gen. sp.";4642;100;NA;NA;NA
"IR0004";"IR0004_08.08.2013";"08.08.2013";"Hydrachnidae Gen. sp.";15453;10;NA;NA;NA
"IR0004";"IR0004_08.08.2013";"08.08.2013";"Hydropsyche sp.";5605;1;NA;NA;NA
"IR0004";"IR0004_08.08.2013";"08.08.2013";"Leuctra sp.";5790;1000;NA;NA;NA
"IR0004";"IR0004_08.08.2013";"08.08.2013";"Limnephilidae Gen. sp.";5809;1;NA;NA;NA
"IR0004";"IR0004_08.08.2013";"08.08.2013";"Limnius volckmari Ad.";12094;1;NA;NA;NA
"IR0004";"IR0004_08.08.2013";"08.08.2013";"Lumbriculidae Gen. sp.";7490;1;NA;NA;NA
"IR0004";"IR0004_08.08.2013";"08.08.2013";"Rhyacophila sp.";6780;10;NA;NA;NA
"IR0004";"IR0004_08.08.2013";"08.08.2013";"Serratella ignita";5131;1;NA;NA;NA
"IR0004";"IR0004_08.08.2013";"08.08.2013";"Simuliidae Gen. sp.";6842;1;NA;NA;NA
"IR0004";"IR0004_08.08.2013";"08.08.2013";"Tubificidae Gen. sp.";7117;10;NA;NA;NA
"IR0004";"IR0004_24.08.2016";"24.08.2016";"Ancylidae Gen. sp.";13667;1;NA;NA;NA
"IR0004";"IR0004_24.08.2016";"24.08.2016";"Baetis rhodani";4415;1;NA;NA;NA
"IR0004";"IR0004_24.08.2016";"24.08.2016";"Caenis sp.";4528;1000;NA;NA;NA
"IR0004";"IR0004_24.08.2016";"24.08.2016";"Chironomidae Gen. sp.";4642;1;NA;NA;NA
"IR0004";"IR0004_24.08.2016";"24.08.2016";"Dicranota sp.";4955;1;NA;NA;NA
"IR0004";"IR0004_24.08.2016";"24.08.2016";"Gammarus sp.";5293;1;NA;NA;NA
"IR0004";"IR0004_24.08.2016";"24.08.2016";"Hydrachnidae Gen. sp.";15453;1;NA;NA;NA
"IR0004";"IR0004_24.08.2016";"24.08.2016";"Hydraenidae Gen. sp. Ad.";7738;100;NA;NA;NA
"IR0004";"IR0004_24.08.2016";"24.08.2016";"Hydropsyche sp.";5605;10;NA;NA;NA
"IR0004";"IR0004_24.08.2016";"24.08.2016";"Leuctra sp.";5790;1;NA;NA;NA
"IR0004";"IR0004_24.08.2016";"24.08.2016";"Limnius volckmari Ad.";12094;1;NA;NA;NA
"IR0004";"IR0004_24.08.2016";"24.08.2016";"Polycentropus sp.";6472;1000;NA;NA;NA
"IR0004";"IR0004_24.08.2016";"24.08.2016";"Rhyacophila sp.";6780;1;NA;NA;NA
"IR0004";"IR0004_24.08.2016";"24.08.2016";"Serratella ignita";5131;1;NA;NA;NA
"IR0004";"IR0004_24.08.2016";"24.08.2016";"Simuliidae Gen. sp.";6842;1;NA;NA;NA
"IR0004";"IR0004_25.07.2019";"25.07.2019";"Ancylidae Gen. sp.";13667;1;NA;NA;NA
"IR0004";"IR0004_25.07.2019";"25.07.2019";"Baetidae Gen. sp.";4380;10;NA;NA;NA
