"Unique.ID","Samp.ID","Sampling.date","year","month","day","ACROLOXIDAE GEN. SP.","AESHNIDAE GEN. SP.","AGRIOTYPINAE GEN. SP.","AMPHIPODA GEN. SP.","ANISOPTERA GEN. SP.","ANTHOMYIIDAE GEN. SP.","APATANIINAE GEN. SP.","APHELOCHEIRIDAE GEN. SP.","ARGULUS SP.","ASELLIDAE GEN. SP.","ASTACIDAE GEN. SP.","ATHERICIDAE GEN. SP.","ATYIDAE GEN. SP.","BAETIDAE GEN. SP.","BERAEIDAE GEN. SP.","BITHYNIIDAE GEN. SP.","BIVALVIA GEN. SP.","BLEPHARICERIDAE GEN. SP.","BRACHYCENTRIDAE GEN. SP.","BRANCHIOBDELLIDAE GEN. SP.","BRYOZOA GEN. SP.","CAENIDAE GEN. SP.","CALAMOCERAS SP.","CALOPTERYGIDAE GEN. SP.","CAMBARIDAE GEN. SP.","CAPNIONEURA SP.","CERATOPOGONIDAE GEN. SP.","CHAOBORIDAE GEN. SP.","CHELICOROPHIUM SP.","CHIRONOMIDAE GEN. SP.","CHLOROPERLIDAE GEN. SP.","CHRYSOMELIDAE GEN. SP.","CLAVIDAE GEN. SP.","COENAGRIONIDAE GEN. SP.","CONCHOSTRACA GEN. SP.","CORBICULIDAE GEN. SP.","CORDULEGASTER SP.","CORDULIIDAE GEN. SP.","CORIXIDAE GEN. SP.","COROPHIUM SP.","CRAMBIDAE GEN. SP.","CRANGONYX SP.","CRISTATELLIDAE GEN. SP.","CRUSTACEA GEN. SP.","CULICIDAE GEN. SP.","CURCULIONIDAE GEN. SP.","CYLINDROTOMIDAE GEN. SP.","DECAPODA GEN. SP.","DENDROCOELIDAE GEN. SP.","DICRANOTA SP.","DIPTERA GEN. SP.","DIXIDAE GEN. SP.","DOLICHOPODIDAE GEN. SP.","DREISSENIDAE GEN. SP.","DRYOPIDAE GEN. SP.","DUGESIIDAE GEN. SP.","DYTISCIDAE GEN. SP.","ECNOMUS SP.","ELMIDAE GEN. SP.","EMPIDIDAE GEN. SP.","EPHEMERA SP.","EPHEMERELLIDAE GEN. SP.","EPHEMEROPTERA GEN. SP.","EPHYDRIDAE GEN. SP.","ERPOBDELLIDAE GEN. SP.","FREDERICELLIDAE GEN. SP.","GAMMARIDAE GEN. SP.","GAMMAROIDEA GEN. SP.","GASTROPODA GEN. SP.","GERRIDAE GEN. SP.","GLOSSIPHONIIDAE GEN. SP.","GLOSSOSOMATIDAE GEN. SP.","GOERIDAE GEN. SP.","GOMPHIDAE GEN. SP.","GORDIIDAE GEN. SP.","GYRINIDAE GEN. SP.","HAEMOPIS SP.","HALIPLIDAE GEN. SP.","HELOPHORUS SP.","HEMIMYSIS SP.","HEPTAGENIIDAE GEN. SP.","HIRUDINEA GEN. SP.","HYDRACHNIDIA GEN. SP.","HYDRAENIDAE GEN. SP.","HYDRIDAE GEN. SP.","HYDROBIIDAE GEN. SP.","HYDROCHUS SP.","HYDROMETRIDAE GEN. SP.","HYDROPHILIDAE GEN. SP.","HYDROPSYCHIDAE GEN. SP.","HYDROPTILIDAE GEN. SP.","HYDROZOA GEN. SP.","HYPANIA SP.","ISOPODA GEN. SP.","LEPIDOPTERA GEN. SP.","LEPIDOSTOMATIDAE GEN. SP.","LEPTOCERIDAE GEN. SP.","LEPTOPHLEBIIDAE GEN. SP.","LESTIDAE GEN. SP.","LEUCTRIDAE GEN. SP.","LIBELLULIDAE GEN. SP.","LIMNEPHILIDAE GEN. SP.","LIMNOMYSIS SP.","LIMNOPHORA SP.","LIMONIIDAE GEN. SP.","LISPE SP.","LYMNAEIDAE GEN. SP.","MACROMIIDEA GEN. SP.","MARGARITIFERA SP.","MERMITHIDAE GEN. SP.","MESOVELIIDAE GEN. SP.","MOLANNIDAE GEN. SP.","MOLLUSCA GEN. SP.","NAUCORIDAE GEN. SP.","NEMATODA GEN. SP.","NEMATOMORPHA GEN. SP.","NEMERTEA GEN. SP.","NEMOURIDAE GEN. SP.","NEPIDAE GEN. SP.","NERITIDAE GEN. SP.","NOTERUS SP.","NOTONECTIDAE GEN. SP.","NOTOSTRACA GEN. SP.","ODONATA GEN. SP.","ODONTOCERUM SP.","OLIGOCHAETA GEN. SP.","OLIGONEURIELLA SP.","ORCHESTIA SP.","OSMYLUS SP.","PALUDICELLIDAE GEN. SP.","PECTINATELLA SP.","PEDICIA SP.","PERLIDAE GEN. SP.","PERLODIDAE GEN. SP.","PHILOPOTAMIDAE GEN. SP.","PHRYGANEIDAE GEN. SP.","PHYSIDAE GEN. SP.","PISCICOLIDAE GEN. SP.","PLANARIIDAE GEN. SP.","PLANIPENNIA GEN. SP.","PLANORBIDAE GEN. SP.","PLATYCNEMIDIDAE GEN. SP.","PLEA SP.","PLECOPTERA GEN. SP.","PLUMATELLIDAE GEN. SP.","POLYCENTROPODIDAE GEN. SP.","POLYMITARCYIDAE GEN. SP.","PORIFERA GEN. SP.","POTAMANTHIDAE GEN. SP.","PROSTOMA SP.","PSYCHODIDAE GEN. SP.","PSYCHOMYIIDAE GEN. SP.","PTILOCOLEPUS SP.","PTYCHOPTERIDAE GEN. SP.","RHAGIONIDAE GEN. SP.","RHYACOPHILIDAE GEN. SP.","SCATOPHAGIDAE GEN. SP.","SCIOMYZIDAE GEN. SP.","SCIRTIDAE GEN. SP.","SERICOSTOMATIDAE GEN. SP.","SIALIDAE GEN. SP.","SIMULIIDAE GEN. SP.","SIPHLONURUS SP.","SISYRIDAE GEN. SP.","SPHAERIIDAE GEN. SP.","SPONGILLIDAE GEN. SP.","STRATIOMYIDAE GEN. SP.","SUCCINEIDAE GEN. SP.","SYRPHIDAE GEN. SP.","TABANIDAE GEN. SP.","TAENIOPTERYGIDAE GEN. SP.","THAUMALEIDAE GEN. SP.","THREMMA SP.","TIPULIDAE GEN. SP.","TRICHOPTERA GEN. SP.","TRICLADIDA GEN. SP.","TRIOPS SP.","TURBELLARIA GEN. SP.","UNIONIDAE GEN. SP.","URNATELLA GRACILIS","VALVATIDAE GEN. SP.","VELIIDAE GEN. SP.","VIVIPARUS SP.","ZYGOPTERA GEN. SP."
"FRA_046_MZB_LO_200","FRA_046_MZB_LO_200-08.09.2010","08.09.2010",2010,9,8,0,0,0,0,0,0,0,61,0,0,0,83,0,50,0,7,0,0,0,0,0,7,0,12,0,0,0,0,0,312,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,972,1,45,0,0,0,15,0,59,0,0,0,53,25,15,4,0,0,0,23,0,0,0,0,0,17,0,5144,0,0,0,669,65,0,0,0,0,2,10,0,0,5,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,726,0,0,0,0,0,0,0,0,0,0,0,0,4,0,21,4,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,24,9,37,0,0,453,0,0,0,0,6,0,0,0,3,0,0,0,0,1,0,0,0,0,0
"FRA_046_MZB_LO_200","FRA_046_MZB_LO_200-20.09.2011","20.09.2011",2011,9,20,0,0,0,0,0,0,0,25,0,0,0,86,0,49,0,8,0,0,0,0,1,23,0,21,0,0,1,0,0,874,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,604,0,69,0,0,0,14,0,151,0,0,0,39,0,18,2,0,2,0,3,0,0,0,0,11,5,0,1163,0,0,0,381,12,0,0,0,0,9,49,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,0,0,8,0,0,0,0,1,0,0,0,0,3,0,0,0,10,1,4,0,0,314,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"FRA_046_MZB_LO_200","FRA_046_MZB_LO_200-06.08.2012","06.08.2012",2012,8,6,0,2,0,0,0,0,0,14,0,0,0,51,0,150,0,23,0,0,0,0,0,0,0,8,0,0,0,0,0,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957,8,250,20,0,0,6,0,320,0,0,0,13,0,84,1,0,0,0,2,0,0,0,0,264,3,4,966,0,0,0,179,45,0,0,0,0,35,44,1,0,66,0,10,0,0,13,0,9,0,0,0,0,3,0,0,5,0,0,0,0,20,0,1,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,98,0,0,0,36,0,0,0,0,0,4,0,0,0,1,0,0,0,9,4,16,0,0,67,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"FRA_046_MZB_LO_200","FRA_046_MZB_LO_200-09.09.2013","09.09.2013",2013,9,9,0,0,0,0,0,0,0,21,0,0,0,60,0,80,3,11,0,0,0,0,1,2,0,23,0,0,0,0,0,397,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,509,1,95,2,0,0,9,0,234,0,0,0,0,0,23,1,0,1,0,0,0,0,0,0,3,74,0,584,0,0,0,592,57,1,0,0,0,37,28,0,0,39,0,0,0,0,2,0,6,0,0,0,0,0,0,0,1,0,0,0,0,42,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,69,5,0,0,0,6,0,0,0,0,1,0,0,0,0,1,0,0,0,27,6,16,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"FRA_046_MZB_LO_200","FRA_046_MZB_LO_200-17.09.2014","17.09.2014",2014,9,17,0,2,0,0,0,0,0,78,0,4,0,187,0,131,12,18,0,0,0,0,3,3,0,14,0,0,1,0,0,890,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1859,6,110,0,0,0,5,0,483,0,0,0,10,0,11,0,0,1,0,0,0,0,2,0,3,23,0,2056,0,0,0,1219,35,3,0,0,0,18,139,2,0,38,0,2,0,0,1,0,5,0,0,0,0,0,0,0,2,0,0,0,0,133,0,0,0,0,0,1163,0,0,0,0,0,0,0,0,0,0,0,0,4,0,123,2,0,0,0,22,0,0,0,1,0,0,0,0,0,4,0,0,0,35,2,15,0,0,284,0,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0,0,0,0
"FRA_046_MZB_LO_200","FRA_046_MZB_LO_200-01.07.2015","01.07.2015",2015,7,1,0,1,0,0,0,0,0,12,0,0,0,26,0,160,0,0,0,0,0,0,1,13,0,2,0,0,0,0,0,437,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,3,14,35,0,0,5,0,662,0,0,0,21,0,16,0,0,0,0,0,0,0,1,0,57,6,0,406,0,0,0,135,34,11,0,0,0,5,16,0,0,188,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,41,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,327,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"FRA_046_MZB_LO_200","FRA_046_MZB_LO_200-06.08.2018","06.08.2018",2018,8,6,0,0,0,0,0,0,0,26,0,0,0,116,0,35,0,13,0,0,3,0,1,3,0,2,0,0,1,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,347,8,55,0,0,0,1,0,168,0,0,0,1,0,16,1,0,7,0,0,0,0,1,0,3,23,0,42,0,0,0,364,13,1,0,0,0,1,24,0,0,151,0,1,0,0,33,0,2,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,1,1,0,31,9,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,14,0,1,23,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"FRA_046_MZB_LO_204","FRA_046_MZB_LO_204-14.06.2005","14.06.2005",2005,6,14,0,0,1,0,0,0,0,31,0,0,0,7,0,535,0,2,0,0,92,0,0,2,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,526,0,37,116,0,0,1,0,2459,0,0,0,5,0,0,6,0,12,0,0,1,0,93,0,3,41,0,13,0,3,0,467,83,0,0,0,0,17,12,1,0,236,0,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,17,0,0,0,0,0,170,0,0,0,0,0,0,0,1,0,0,0,0,0,0,275,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,3237,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_046_MZB_LO_204","FRA_046_MZB_LO_204-21.08.2007","21.08.2007",2007,8,21,1,1,1,0,0,0,0,8,0,4,0,30,0,143,0,13,0,0,16,0,0,1,0,12,1,0,2,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,9,0,0,227,2,64,3,0,0,0,0,463,0,0,8,10,0,8,16,0,6,0,0,0,0,97,0,1,22,0,404,0,0,0,890,5,0,0,0,0,10,9,42,0,194,0,3,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,128,0,1,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,1,0,113,2,0,0,0,72,0,0,0,0,0,1,0,0,0,0,0,0,0,8,5,76,0,0,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_046_MZB_LO_204","FRA_046_MZB_LO_204-24.07.2012","24.07.2012",2012,7,24,1,0,0,0,0,0,0,10,0,3,0,24,0,228,2,1,0,0,98,0,0,5,0,2,1,0,0,0,0,281,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,722,2,32,13,0,0,4,0,1082,0,0,1,6,0,76,2,0,0,0,0,0,0,42,0,5,22,1,6,0,0,0,148,50,0,0,0,0,81,13,0,0,29,0,2,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,2,0,56,0,0,0,0,0,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,16,0,0,1,0,1,0,0,0,4,0,0,0,57,8,4,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_046_MZB_LO_204","FRA_046_MZB_LO_204-11.07.2013","11.07.2013",2013,7,11,0,1,0,0,0,0,0,3,0,3,0,17,0,127,0,0,0,0,38,0,0,3,0,0,0,0,20,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,2,0,0,211,0,24,154,0,0,9,0,895,0,0,1,5,0,0,0,0,0,0,0,0,0,23,0,1,12,0,0,0,0,0,63,36,0,0,0,0,15,14,0,0,177,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,11,0,23,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,0,0,0,17,1,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0
"FRA_046_MZB_LO_204","FRA_046_MZB_LO_204-03.07.2014","03.07.2014",2014,7,3,0,0,0,0,0,0,0,9,0,10,0,15,0,128,0,0,0,0,60,0,0,1,0,1,0,0,5,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,91,0,6,20,0,0,8,0,1544,0,0,0,14,0,1,1,0,0,0,0,0,0,17,0,2,3,0,0,0,0,0,45,4,1,0,0,0,6,5,0,0,92,0,7,0,0,14,0,0,0,0,0,0,0,0,0,2,0,0,1,0,29,0,0,0,0,0,1440,0,0,0,0,0,0,0,2,0,0,0,0,17,0,15,0,0,0,0,0,5,0,0,0,0,1,0,0,0,14,0,0,0,10,1,56,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_046_MZB_LO_204","FRA_046_MZB_LO_204-30.06.2015","30.06.2015",2015,6,30,0,0,0,0,0,0,0,7,0,2,0,2,0,73,0,0,0,0,9,0,0,0,0,1,0,0,3,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,312,1,3,29,0,0,1,0,1113,0,0,0,5,0,28,2,0,0,0,0,0,0,6,0,6,3,0,0,0,0,0,7,5,0,0,0,0,11,8,0,0,52,0,1,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,384,0,0,0,0,0,0,0,1,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,20,0,21,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_046_MZB_LO_204","FRA_046_MZB_LO_204-08.06.2017","08.06.2017",2017,6,8,0,0,0,0,0,0,0,26,0,15,0,11,0,65,0,0,0,0,10,0,0,1,0,0,0,0,1,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29,0,1,0,0,1,36,0,0,469,1,40,67,0,0,1,0,1785,0,0,0,33,0,3,1,0,0,0,0,0,0,21,0,3,12,0,0,0,0,0,70,11,0,0,0,0,1,15,4,0,65,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,110,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,8,2,15,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"FRA_046_MZB_LO_208","FRA_046_MZB_LO_208-01.09.2005","01.09.2005",2005,9,1,0,2,0,0,0,0,0,60,0,0,0,39,0,100,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,229,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,23,0,0,543,1,11,18,0,0,0,0,5,0,0,0,0,0,2,16,0,12,0,0,0,0,31,0,1,195,0,0,0,0,0,652,18,0,0,0,0,3,14,6,0,239,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,105,0,0,97,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"FRA_046_MZB_LO_208","FRA_046_MZB_LO_208-11.09.2007","11.09.2007",2007,9,11,0,0,0,0,0,0,0,17,0,1,0,2,0,47,0,1,0,0,0,0,0,8,0,8,3,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,79,0,6,2,0,0,0,0,19,0,0,0,0,0,0,6,0,12,0,0,0,0,12,0,0,24,0,7,0,0,1,66,2,0,0,0,0,0,1,51,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,350,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_046_MZB_LO_208","FRA_046_MZB_LO_208-18.07.2008","18.07.2008",2008,7,18,0,1,0,0,0,0,0,1,0,3,0,14,0,66,0,0,0,0,1,0,0,1,0,3,4,0,0,0,0,77,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,75,0,0,0,0,96,0,0,3,0,0,1,2,0,0,0,0,0,0,18,0,0,11,0,6,0,1,0,98,0,0,0,0,0,0,1,12,0,156,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,21,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,87,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_046_MZB_LO_208","FRA_046_MZB_LO_208-16.07.2009","16.07.2009",2009,7,16,0,0,0,0,0,0,0,115,0,3,0,29,0,128,0,0,0,0,5,0,0,1,0,4,1,0,1,0,0,444,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,81,0,13,29,0,0,0,0,85,0,0,0,1,0,3,4,0,1,0,0,0,0,23,0,3,49,0,4,2,0,2,187,169,0,0,0,0,9,27,41,0,456,0,1,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,74,0,0,3,0,0,6,0,0,0,2,0,0,0,1,5,7,0,0,68,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"FRA_046_MZB_LO_208","FRA_046_MZB_LO_208-04.08.2010","04.08.2010",2010,8,4,0,0,0,0,0,0,0,43,0,0,0,22,0,91,0,0,0,0,3,0,1,0,0,2,0,0,4,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,0,0,307,0,6,7,0,0,0,1,89,0,0,0,4,0,0,15,0,2,0,0,0,0,15,0,11,18,0,26,0,0,0,214,41,0,0,0,0,0,4,15,0,879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,40,0,0,0,0,0,12,0,0,0,1,0,0,0,0,2,7,0,0,289,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"FRA_046_MZB_LO_208","FRA_046_MZB_LO_208-08.09.2011","08.09.2011",2011,9,8,0,0,0,0,0,4,0,102,0,0,0,29,0,71,0,0,0,0,9,0,0,4,0,11,0,0,15,0,0,551,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,1,0,452,0,3,6,0,0,0,0,13,0,0,1,1,0,0,28,0,16,0,0,0,0,12,0,2,28,0,2,1,0,0,134,13,0,0,0,0,0,14,37,0,292,0,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,7,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,68,0,0,60,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"FRA_046_MZB_LO_208","FRA_046_MZB_LO_208-10.08.2012","10.08.2012",2012,8,10,0,0,0,0,0,0,0,154,0,0,0,17,0,51,0,0,0,0,6,0,0,2,0,36,0,0,0,0,0,523,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,626,3,9,17,0,0,0,0,10,0,0,0,0,0,3,4,0,0,0,0,0,0,26,0,12,40,0,48,0,0,0,361,646,0,0,0,0,1,1,24,0,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132,0,6,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_046_MZB_LO_208","FRA_046_MZB_LO_208-25.09.2013","25.09.2013",2013,9,25,0,0,0,0,0,0,0,108,0,0,0,53,0,19,0,0,0,0,0,0,2,4,0,24,0,0,4,0,0,113,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,390,4,12,0,0,0,0,0,3,0,0,0,0,0,2,28,0,30,0,0,0,0,150,0,33,207,1,3,0,0,0,875,7,0,0,0,0,1,18,18,0,46,0,1,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,8,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,6,0,0,0,39,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,61,1,0,0,0,2,82,0,0,10,0,0,0,0,0,0,0,0,0,0
"FRA_046_MZB_LO_208","FRA_046_MZB_LO_208-31.08.2015","31.08.2015",2015,8,31,0,0,0,0,0,0,0,80,0,0,0,72,0,29,0,0,0,0,1,0,3,2,0,11,0,0,37,0,0,1861,0,0,0,2,0,0,0,0,25,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,675,5,26,0,0,0,0,0,27,0,0,1,0,0,1,11,0,8,0,0,0,0,15,0,455,62,0,2,0,0,0,105,14,2,0,0,0,1,76,80,0,213,0,1,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,946,0,0,0,0,0,0,0,0,0,0,21,0,0,0,60,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,225,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"FRA_046_MZB_LO_208","FRA_046_MZB_LO_208-16.08.2017","16.08.2017",2017,8,16,0,0,0,0,0,0,0,2,0,0,0,8,0,22,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,144,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,78,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,3,8,0,0,0,0,0,79,13,0,0,0,0,0,3,24,0,47,0,0,0,0,4,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,5,0,0,0,0,10,0,0,1,0,0,0,0,0,0,1,4,0,0,12,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"FRA_046_MZB_LO_208","FRA_046_MZB_LO_208-09.08.2018","09.08.2018",2018,8,9,0,0,0,0,0,0,0,25,0,1,0,12,0,45,0,0,0,0,2,0,0,1,0,20,0,0,0,0,0,370,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,137,1,2,6,0,11,0,0,3,0,0,0,0,0,0,6,0,44,0,0,0,0,11,0,3,12,0,0,0,0,0,182,1,0,0,0,0,0,4,3,0,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,21,8,0,0,0,11,0,0,0,1,0,5,0,0,0,1,0,0,0,0,0,38,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
