Site ID;Sample ID;Sampling date;Taxon name;Taxon ID;Abundance;Definition of abundance class;Abundance class;Site_ID_Ellen;;
KS1;;15.04.2011;Chironomidae Gen. sp.;4642;8,8;;;108000003;;
KS1;;15.04.2011;Chironomini Gen. sp.;4644;0,8;;;108000003;;
KS1;;15.04.2011;Tanypodinae Gen. sp.;6972;26,4;;;108000003;;
KS1;;15.04.2011;Eloeophila sp.;9654;12,8;;;108000003;;
KS1;;15.04.2011;Simulium sp.;6853;0,8;;;108000003;;
KS1;;15.04.2011;Baetis rhodani;4415;1,6;;;108000003;;
KS1;;15.04.2011;Baetis sp.;4419;3,2;;;108000003;;
KS1;;15.04.2011;Ephemera danica;5124;24,8;;;108000003;;
KS1;;15.04.2011;Ecdyonurus venosus-Gr.;5059;14;;;108000003;;
KS1;;15.04.2011;Electrogena sp.;5083;4;;;108000003;;
KS1;;15.04.2011;Rhithrogena semicolorata-Gr.;6745;6,6;;;108000003;;
KS1;;15.04.2011;Habroleptoides confusa;5367;55,2;;;108000003;;
KS1;;15.04.2011;Habrophlebia lauta;5370;1,6;;;108000003;;
KS1;;15.04.2011;Ancylus fluviatilis;4310;4;;;108000003;;
KS1;;15.04.2011;Corixinae Gen. sp.;4747;1,6;;;108000003;;
KS1;;15.04.2011;Sialis fuliginosa;6821;4,8;;;108000003;;
KS1;;15.04.2011;Eiseniella tetraedra;5075;0,8;;;108000003;;
KS1;;15.04.2011;Chloroperla sp.;4671;4,8;;;108000003;;
KS1;;15.04.2011;Siphonoperla sp.;6867;19,2;;;108000003;;
KS1;;15.04.2011;Leuctra nigra;5779;0,8;;;108000003;;
KS1;;15.04.2011;Leuctra sp.;5790;2,4;;;108000003;;
KS1;;15.04.2011;Nemoura sp.;6108;4;;;108000003;;
KS1;;15.04.2011;Hydropsyche pellucidula;5601;1,6;;;108000003;;
KS1;;15.04.2011;Mystacides azurea;6062;0,8;;;108000003;;
KS1;;15.04.2011;Halesus digitatus/radiatus/tesselatus;13125;0,8;;;108000003;;
KS1;;15.04.2011;Chaetopterygini/Stenophylacini Gen. Sp.;10370;10,4;;;108000003;;
KS1;;15.04.2011;Odontocerum albicorne;6168;5,6;;;108000003;;
KS1;;15.04.2011;Plectrocnemia conspersa conspersa;6444;2,4;;;108000003;;
KS1;;15.04.2011;Polycentropus flavomaculatus flavomaculatus;6468;1,6;;;108000003;;
KS1;;15.04.2011;Oecismus monedula monedula;6176;0,8;;;108000003;;
KS1;;15.04.2011;Sericostoma flavicorne/personatum;9747;5,6;;;108000003;;
KS1;;13.04.2012;Deronectes latus Ad.;11829;4,228571429;;;108000003;;
KS1;;13.04.2012;Elmis aenea/maugetii Ad.;14418;6,857142857;;;108000003;;
KS1;;13.04.2012;Elmis sp. Lv.;5095;10,28571429;;;108000003;;
KS1;;13.04.2012;Limnius perrisi Lv.;5852;20,57142857;;;108000003;;
KS1;;13.04.2012;Limnius volckmari Lv.;5854;37,71428571;;;108000003;;
KS1;;13.04.2012;Oulimnius tuberculatus Ad.;12105;20,57142857;;;108000003;;
KS1;;13.04.2012;Oulimnius tuberculatus Lv.;6261;51,42857143;;;108000003;;
KS1;;13.04.2012;Hydraena gracilis Ad.;5514;27,42857143;;;108000003;;
KS1;;13.04.2012;Hydrocyphon deflexicollis Lv.;14053;226,2857143;;;108000003;;
KS1;;13.04.2012;Ceratopogoninae Gen. sp.;10725;61,71428571;;;108000003;;
KS1;;13.04.2012;Chironomidae Gen. sp.;4642;99,42857143;;;108000003;;
KS1;;13.04.2012;Tanypodinae Gen. sp.;6972;51,42857143;;;108000003;;
KS1;;13.04.2012;Eloeophila sp.;9654;13,71428571;;;108000003;;
KS1;;13.04.2012;Pedicia sp.;6354;3,428571429;;;108000003;;
KS1;;13.04.2012;Prosimulium sp.;6591;3,428571429;;;108000003;;
KS1;;13.04.2012;Simulium sp.;6853;3,428571429;;;108000003;;
KS1;;13.04.2012;Baetis rhodani;4415;28,22857143;;;108000003;;
KS1;;13.04.2012;Baetis sp.;4419;24,8;;;108000003;;
KS1;;13.04.2012;Ephemera danica;5124;66,74285714;;;108000003;;
KS1;;13.04.2012;Ecdyonurus venosus-Gr.;5059;10;;;108000003;;
KS1;;13.04.2012;Epeorus assimilis;12550;0,8;;;108000003;;
KS1;;13.04.2012;Rhithrogena semicolorata-Gr.;6745;20;;;108000003;;
KS1;;13.04.2012;Habroleptoides confusa;5367;26;;;108000003;;
KS1;;13.04.2012;Habrophlebia lauta;5370;91;;;108000003;;
KS1;;13.04.2012;Ancylus fluviatilis;4310;16,91428571;;;108000003;;
KS1;;13.04.2012;Sialis fuliginosa;6821;10;;;108000003;;
KS1;;13.04.2012;Anax sp.;8871;0,8;;;108000003;;
KS1;;13.04.2012;Calopteryx splendens;4530;7,6;;;108000003;;
KS1;;13.04.2012;Calopteryx virgo;4532;1,6;;;108000003;;
KS1;;13.04.2012;Cordulegaster boltonii;4740;4,228571429;;;108000003;;
KS1;;13.04.2012;Eiseniella tetraedra;5075;13,71428571;;;108000003;;
KS1;;13.04.2012;Oligochaeta Gen. sp.;8736;4,228571429;;;108000003;;
KS1;;13.04.2012;Siphonoperla sp.;6867;51,42857143;;;108000003;;
KS1;;13.04.2012;Leuctra nigra;5779;10,28571429;;;108000003;;
KS1;;13.04.2012;Leuctra sp.;5790;20,57142857;;;108000003;;
KS1;;13.04.2012;Nemoura sp.;6108;3,428571429;;;108000003;;
KS1;;13.04.2012;Protonemura sp.;6616;17,14285714;;;108000003;;
KS1;;13.04.2012;Isoperla sp.;5673;3,428571429;;;108000003;;
KS1;;13.04.2012;Agapetus fuscipes;4251;3,428571429;;;108000003;;
KS1;;13.04.2012;Hydropsyche dinarica;5594;9,9;;;108000003;;
KS1;;13.04.2012;Hydropsyche pellucidula;5601;4,6;;;108000003;;
KS1;;13.04.2012;Halesus digitatus/radiatus/tesselatus;13125;4,228571429;;;108000003;;
KS1;;13.04.2012;Chaetopterygini/Stenophylacini Gen. Sp.;10370;89,14285714;;;108000003;;
KS1;;13.04.2012;Odontocerum albicorne;6168;4,228571429;;;108000003;;
KS1;;13.04.2012;Polycentropus flavomaculatus flavomaculatus;6468;6,857142857;;;108000003;;
KS1;;13.04.2012;Sericostoma flavicorne/personatum;9747;20,57142857;;;108000003;;
KS1;;15.04.2013;Pisidium sp.;6425;2,823529412;;;108000003;;
KS1;;15.04.2013;Deronectes latus Ad.;11829;2,211764706;;;108000003;;
KS1;;15.04.2013;Elmis aenea/maugetii Ad.;14418;1,411764706;;;108000003;;
KS1;;15.04.2013;Esolus sp. Lv.;5169;1,411764706;;;108000003;;
KS1;;15.04.2013;Limnius perrisi Ad.;12092;1,411764706;;;108000003;;
KS1;;15.04.2013;Limnius perrisi Lv.;5852;11,29411765;;;108000003;;
KS1;;15.04.2013;Limnius volckmari Ad.;12094;1,411764706;;;108000003;;
KS1;;15.04.2013;Limnius volckmari Lv.;5854;7,058823529;;;108000003;;
KS1;;15.04.2013;Oulimnius tuberculatus Ad.;12105;1,411764706;;;108000003;;
KS1;;15.04.2013;Oulimnius tuberculatus Lv.;6261;16,94117647;;;108000003;;
KS1;;15.04.2013;Orectochilus villosus Lv.;6200;1,411764706;;;108000003;;
KS1;;15.04.2013;Hydraena gracilis Ad.;5514;8,470588235;;;108000003;;
KS1;;15.04.2013;Hydrocyphon deflexicollis Lv.;14053;12,70588235;;;108000003;;
KS1;;15.04.2013;Atherix/Ibisia sp.;20196;15,52941176;;;108000003;;
KS1;;15.04.2013;Ceratopogoninae Gen. sp.;10725;2,823529412;;;108000003;;
KS1;;15.04.2013;Chironomidae Gen. sp.;4642;29,64705882;;;108000003;;
KS1;;15.04.2013;Chironomini Gen. sp.;4644;52,23529412;;;108000003;;
KS1;;15.04.2013;Tanypodinae Gen. sp.;6972;24;;;108000003;;
KS1;;15.04.2013;Tanytarsini Gen. sp.;6977;15,52941176;;;108000003;;
KS1;;15.04.2013;Eloeophila sp.;9654;2,823529412;;;108000003;;
KS1;;15.04.2013;Simulium sp.;6853;24;;;108000003;;
KS1;;15.04.2013;Simulium vernum;7842;4,235294118;;;108000003;;
KS1;;15.04.2013;Tabanidae Gen. sp.;8485;1,411764706;;;108000003;;
KS1;;15.04.2013;Baetis rhodani;4415;9,6;;;108000003;;
KS1;;15.04.2013;Centroptilum luteolum;8850;5,647058824;;;108000003;;
KS1;;15.04.2013;Baetis sp.;4419;5,6;;;108000003;;
KS1;;15.04.2013;Ephemera danica;5124;48;;;108000003;;
KS1;;15.04.2013;Ecdyonurus venosus-Gr.;5059;8,470588235;;;108000003;;
KS1;;15.04.2013;Rhithrogena semicolorata-Gr.;6745;1,411764706;;;108000003;;
KS1;;15.04.2013;Habroleptoides confusa;5367;2;;;108000003;;
KS1;;15.04.2013;Habrophlebia lauta;5370;45,6;;;108000003;;
KS1;;15.04.2013;Sialis fuliginosa;6821;12,1;;;108000003;;
KS1;;15.04.2013;Calopteryx splendens;4530;0,8;;;108000003;;
KS1;;15.04.2013;Calopteryx virgo;4532;1,411764706;;;108000003;;
KS1;;15.04.2013;Chloroperla sp.;4671;4,235294118;;;108000003;;
KS1;;15.04.2013;Siphonoperla sp.;6867;15,52941176;;;108000003;;
KS1;;15.04.2013;Leuctra nigra;5779;1,411764706;;;108000003;;
KS1;;15.04.2013;Leuctra sp.;5790;8,470588235;;;108000003;;
KS1;;15.04.2013;Nemoura sp.;6108;34,87058824;;;108000003;;
KS1;;15.04.2013;Isoperla sp.;5673;2,823529412;;;108000003;;
KS1;;15.04.2013;Hydropsyche dinarica;5594;2,8;;;108000003;;
KS1;;15.04.2013;Halesus digitatus/radiatus/tesselatus;13125;2,823529412;;;108000003;;
KS1;;15.04.2013;Potamophylax cingulatus cingulatus;6521;1,411764706;;;108000003;;
KS1;;15.04.2013;Chaetopterygini/Stenophylacini Gen. Sp.;10370;50,82352941;;;108000003;;
KS1;;15.04.2013;Odontocerum albicorne;6168;8,470588235;;;108000003;;
KS1;;15.04.2013;Plectrocnemia conspersa conspersa;6444;1,411764706;;;108000003;;
KS1;;15.04.2013;Polycentropus flavomaculatus flavomaculatus;6468;4,235294118;;;108000003;;
KS1;;15.04.2013;Polycentropus irroratus;6469;1,411764706;;;108000003;;
KS1;;15.04.2013;Sericostoma flavicorne/personatum;9747;4,235294118;;;108000003;;
KS1;;10.04.2014;Pisidium sp.;6425;4;;;108000003;;
KS1;;10.04.2014;Deronectes latus Ad.;11829;2,4;;;108000003;;
KS1;;10.04.2014;Elmis aenea/maugetii Ad.;14418;4;;;108000003;;
KS1;;10.04.2014;Limnius volckmari Ad.;12094;16;;;108000003;;
KS1;;10.04.2014;Limnius volckmari Lv.;5854;36,8;;;108000003;;
KS1;;10.04.2014;Oulimnius tuberculatus Ad.;12105;12;;;108000003;;
KS1;;10.04.2014;Oulimnius tuberculatus Lv.;6261;140;;;108000003;;
KS1;;10.04.2014;Orectochilus villosus Lv.;6200;4;;;108000003;;
KS1;;10.04.2014;Hydraena gracilis Ad.;5514;4;;;108000003;;
KS1;;10.04.2014;Hydrocyphon deflexicollis Lv.;14053;44;;;108000003;;
KS1;;10.04.2014;Atherix/Ibisia sp.;20196;1,6;;;108000003;;
KS1;;10.04.2014;Ceratopogoninae Gen. sp.;10725;4;;;108000003;;
KS1;;10.04.2014;Chironomidae Gen. sp.;4642;136;;;108000003;;
KS1;;10.04.2014;Chironomini Gen. sp.;4644;32;;;108000003;;
KS1;;10.04.2014;Tanypodinae Gen. sp.;6972;276,8;;;108000003;;
KS1;;10.04.2014;Tanytarsini Gen. sp.;6977;16,8;;;108000003;;
KS1;;10.04.2014;Dixella sp.;10349;4;;;108000003;;
KS1;;10.04.2014;Eloeophila sp.;9654;4;;;108000003;;
KS1;;10.04.2014;Simulium sp.;6853;24,8;;;108000003;;
KS1;;10.04.2014;Baetis rhodani;4415;16;;;108000003;;
KS1;;10.04.2014;Centroptilum luteolum;8850;16;;;108000003;;
KS1;;10.04.2014;Baetis sp.;4419;75;;;108000003;;
KS1;;10.04.2014;Ephemera danica;5124;200,8;;;108000003;;
KS1;;10.04.2014;Ecdyonurus venosus-Gr.;5059;2,4;;;108000003;;
KS1;;10.04.2014;Rhithrogena semicolorata-Gr.;6745;0,8;;;108000003;;
KS1;;10.04.2014;Habroleptoides confusa;5367;64;;;108000003;;
KS1;;10.04.2014;Habrophlebia lauta;5370;216;;;108000003;;
KS1;;10.04.2014;Leptophlebia marginata;5730;1,6;;;108000003;;
KS1;;10.04.2014;Siphlonurus sp.;6864;8;;;108000003;;
KS1;;10.04.2014;Ancylus fluviatilis;4310;28,8;;;108000003;;
KS1;;10.04.2014;Corixinae Gen. sp.;4747;16;;;108000003;;
KS1;;10.04.2014;Sialis fuliginosa;6821;36,8;;;108000003;;
KS1;;10.04.2014;Calopteryx virgo;4532;0,8;;;108000003;;
KS1;;10.04.2014;Oligochaeta Gen. sp.;8736;8;;;108000003;;
KS1;;10.04.2014;Siphonoperla sp.;6867;8,8;;;108000003;;
KS1;;10.04.2014;Amphinemura sp.;4293;4;;;108000003;;
KS1;;10.04.2014;Nemoura sp.;6108;96;;;108000003;;
KS1;;10.04.2014;Protonemura sp.;6616;12,8;;;108000003;;
KS1;;10.04.2014;Perla marginata;6370;1,6;;;108000003;;
KS1;;10.04.2014;Hydropsyche dinarica;5594;2,4;;;108000003;;
KS1;;10.04.2014;Hydropsyche pellucidula;5601;0,8;;;108000003;;
KS1;;10.04.2014;Hydropsyche siltalai;5604;4;;;108000003;;
KS1;;10.04.2014;Mystacides azurea;6062;8;;;108000003;;
KS1;;10.04.2014;Halesus digitatus/radiatus/tesselatus;13125;129,6;;;108000003;;
KS1;;10.04.2014;Hydatophylax infumatus;5499;0,8;;;108000003;;
KS1;;10.04.2014;Chaetopterygini/Stenophylacini Gen. Sp.;10370;20;;;108000003;;
KS1;;10.04.2014;Odontocerum albicorne;6168;14,4;;;108000003;;
KS1;;10.04.2014;Cyrnus trimaculatus;4877;0,8;;;108000003;;
KS1;;10.04.2014;Plectrocnemia conspersa conspersa;6444;12;;;108000003;;
KS1;;10.04.2014;Polycentropus flavomaculatus flavomaculatus;6468;0,8;;;108000003;;
KS1;;10.04.2014;Polycentropus irroratus;6469;0,8;;;108000003;;
KS1;;10.04.2014;Oecismus monedula monedula;6176;8;;;108000003;;
KS1;;10.04.2014;Sericostoma flavicorne/personatum;9747;5,6;;;108000003;;
KS1;;15.04.2015;Pisidium sp.;6425;1,6;;;108000003;;
KS1;;15.04.2015;Deronectes latus Ad.;11829;0,8;;;108000003;;
KS1;;15.04.2015;Elmis aenea/maugetii Ad.;14418;4;;;108000003;;
KS1;;15.04.2015;Elmis sp. Lv.;5095;0,8;;;108000003;;
KS1;;15.04.2015;Limnius perrisi Lv.;5852;4;;;108000003;;
KS1;;15.04.2015;Limnius volckmari Ad.;12094;3,2;;;108000003;;
KS1;;15.04.2015;Limnius volckmari Lv.;5854;11,2;;;108000003;;
KS1;;15.04.2015;Oulimnius tuberculatus Lv.;6261;14,4;;;108000003;;
KS1;;15.04.2015;Anacaena globulus Ad.;9544;0,8;;;108000003;;
KS1;;15.04.2015;Elodes marginata Lv.;14043;0,8;;;108000003;;
KS1;;15.04.2015;Hydrocyphon deflexicollis Lv.;14053;11,2;;;108000003;;
KS1;;15.04.2015;Atherix/Ibisia sp.;20196;12;;;108000003;;
KS1;;15.04.2015;Ceratopogoninae Gen. sp.;10725;4;;;108000003;;
KS1;;15.04.2015;Chironomidae Gen. sp.;4642;19,2;;;108000003;;
KS1;;15.04.2015;Chironomini Gen. sp.;4644;3,2;;;108000003;;
KS1;;15.04.2015;Tanypodinae Gen. sp.;6972;10,4;;;108000003;;
KS1;;15.04.2015;Tanytarsini Gen. sp.;6977;2,4;;;108000003;;
KS1;;15.04.2015;Chelifera sp.;4638;0,8;;;108000003;;
KS1;;15.04.2015;Eloeophila sp.;9654;0,8;;;108000003;;
KS1;;15.04.2015;Prosimulium sp.;6591;0,8;;;108000003;;
KS1;;15.04.2015;Simulium sp.;6853;16;;;108000003;;
KS1;;15.04.2015;Baetis muticus;4409;4,8;;;108000003;;
KS1;;15.04.2015;Baetis rhodani;4415;2,4;;;108000003;;
KS1;;15.04.2015;Baetis niger;4410;1,6;;;108000003;;
KS1;;15.04.2015;Baetis sp.;4419;1,6;;;108000003;;
KS1;;15.04.2015;Torleya major;7083;0,8;;;108000003;;
KS1;;15.04.2015;Ephemera danica;5124;36;;;108000003;;
KS1;;15.04.2015;Ecdyonurus venosus-Gr.;5059;3,2;;;108000003;;
KS1;;15.04.2015;Rhithrogena semicolorata-Gr.;6745;2,4;;;108000003;;
KS1;;15.04.2015;Habroleptoides confusa;5367;9,4;;;108000003;;
KS1;;15.04.2015;Habrophlebia lauta;5370;13,2;;;108000003;;
KS1;;15.04.2015;Ancylus fluviatilis;4310;23,2;;;108000003;;
KS1;;15.04.2015;Corixinae Gen. sp.;4747;1,6;;;108000003;;
KS1;;15.04.2015;Erpobdella vilnensis;5157;0,8;;;108000003;;
KS1;;15.04.2015;Sialis fuliginosa;6821;4;;;108000003;;
KS1;;15.04.2015;Calopteryx virgo;4532;2,4;;;108000003;;
KS1;;15.04.2015;Cordulegaster boltonii;4740;3,2;;;108000003;;
KS1;;15.04.2015;Eiseniella tetraedra;5075;0,8;;;108000003;;
KS1;;15.04.2015;Oligochaeta Gen. sp.;8736;4;;;108000003;;
KS1;;15.04.2015;Siphonoperla sp.;6867;0,8;;;108000003;;
KS1;;15.04.2015;Amphinemura sp.;4293;1,6;;;108000003;;
KS1;;15.04.2015;Nemoura sp.;6108;0,8;;;108000003;;
KS1;;15.04.2015;Protonemura sp.;6616;6,4;;;108000003;;
KS1;;15.04.2015;Perla marginata;6370;0,8;;;108000003;;
KS1;;15.04.2015;Isoperla sp.;5673;1,6;;;108000003;;
KS1;;15.04.2015;Hydropsyche pellucidula;5601;1;;;108000003;;
KS1;;15.04.2015;Hydropsyche siltalai;5604;2,2;;;108000003;;
KS1;;15.04.2015;Halesus digitatus/radiatus/tesselatus;13125;0,8;;;108000003;;
KS1;;15.04.2015;Chaetopterygini/Stenophylacini Gen. Sp.;10370;8,8;;;108000003;;
KS1;;15.04.2015;Odontocerum albicorne;6168;2,4;;;108000003;;
KS1;;15.04.2015;Cyrnus trimaculatus;4877;3,2;;;108000003;;
KS1;;15.04.2015;Plectrocnemia conspersa conspersa;6444;1,6;;;108000003;;
KS1;;15.04.2015;Polycentropus flavomaculatus flavomaculatus;6468;0,8;;;108000003;;
KS1;;15.04.2015;Polycentropus irroratus;6469;0,8;;;108000003;;
KS1;;15.04.2015;Sericostoma flavicorne/personatum;9747;12,8;;;108000003;;
KS1;;15.04.2015;Dugesia sp.;5021;1,6;;;108000003;;
KS1;;08.04.2016;Pisidium sp.;6425;8;;;108000003;;
KS1;;08.04.2016;Agabus undulatus Ad.;11663;0,8;;;108000003;;
KS1;;08.04.2016;Deronectes latus Ad.;11829;5,6;;;108000003;;
KS1;;08.04.2016;Elmis sp. Lv.;5095;2;;;108000003;;
KS1;;08.04.2016;Limnius perrisi Lv.;5852;2;;;108000003;;
KS1;;08.04.2016;Limnius volckmari Ad.;12094;2;;;108000003;;
KS1;;08.04.2016;Limnius volckmari Lv.;5854;14;;;108000003;;
KS1;;08.04.2016;Oulimnius tuberculatus Ad.;12105;12,8;;;108000003;;
KS1;;08.04.2016;Oulimnius tuberculatus Lv.;6261;26;;;108000003;;
KS1;;08.04.2016;Orectochilus villosus Lv.;6200;4;;;108000003;;
KS1;;08.04.2016;Hydraena gracilis Ad.;5514;2;;;108000003;;
KS1;;08.04.2016;Elodes marginata Lv.;14043;6;;;108000003;;
KS1;;08.04.2016;Hydrocyphon deflexicollis Lv.;14053;16;;;108000003;;
KS1;;08.04.2016;Atherix/Ibisia sp.;20196;8;;;108000003;;
KS1;;08.04.2016;Ceratopogoninae Gen. sp.;10725;26;;;108000003;;
KS1;;08.04.2016;Chironomidae Gen. sp.;4642;88;;;108000003;;
KS1;;08.04.2016;Chironomini Gen. sp.;4644;6;;;108000003;;
KS1;;08.04.2016;Tanypodinae Gen. sp.;6972;54;;;108000003;;
KS1;;08.04.2016;Lispe sp.;7739;2;;;108000003;;
KS1;;08.04.2016;Prosimulium sp.;6591;2;;;108000003;;
KS1;;08.04.2016;Simulium sp.;6853;26;;;108000003;;
KS1;;08.04.2016;Simulium vernum;7842;6,8;;;108000003;;
KS1;;08.04.2016;Baetis muticus;4409;10;;;108000003;;
KS1;;08.04.2016;Baetis rhodani;4415;10;;;108000003;;
KS1;;08.04.2016;Baetis niger;4410;12;;;108000003;;
KS1;;08.04.2016;Centroptilum luteolum;8850;2;;;108000003;;
KS1;;08.04.2016;Baetis sp.;4419;0,8;;;108000003;;
KS1;;08.04.2016;Ephemera danica;5124;59,6;;;108000003;;
KS1;;08.04.2016;Ecdyonurus venosus-Gr.;5059;7,6;;;108000003;;
KS1;;08.04.2016;Habroleptoides confusa;5367;1,6;;;108000003;;
KS1;;08.04.2016;Habrophlebia lauta;5370;72;;;108000003;;
KS1;;08.04.2016;Paraleptophlebia submarginata;6309;11,6;;;108000003;;
KS1;;08.04.2016;Radix balthica;16959;4;;;108000003;;
KS1;;08.04.2016;Ancylus fluviatilis;4310;10,8;;;108000003;;
KS1;;08.04.2016;Helobdella stagnalis;5413;2;;;108000003;;
KS1;;08.04.2016;Sialis fuliginosa;6821;18,8;;;108000003;;
KS1;;08.04.2016;Sialis lutaria;6822;4;;;108000003;;
KS1;;08.04.2016;Calopteryx virgo;4532;2,8;;;108000003;;
KS1;;08.04.2016;Platycnemis pennipes;6438;4;;;108000003;;
KS1;;08.04.2016;Eiseniella tetraedra;5075;2;;;108000003;;
KS1;;08.04.2016;Oligochaeta Gen. sp.;8736;6,8;;;108000003;;
KS1;;08.04.2016;Chloroperla sp.;4671;4;;;108000003;;
KS1;;08.04.2016;Siphonoperla sp.;6867;8;;;108000003;;
KS1;;08.04.2016;Nemoura sp.;6108;4;;;108000003;;
KS1;;08.04.2016;Protonemura sp.;6616;4;;;108000003;;
KS1;;08.04.2016;Isoperla sp.;5673;5,6;;;108000003;;
KS1;;08.04.2016;Perlodes microcephalus;6376;0,8;;;108000003;;
KS1;;08.04.2016;Hydroptila sp.;5616;4;;;108000003;;
KS1;;08.04.2016;Halesus digitatus/radiatus/tesselatus;13125;4,8;;;108000003;;
KS1;;08.04.2016;Chaetopterygini/Stenophylacini Gen. Sp.;10370;50;;;108000003;;
KS1;;08.04.2016;Odontocerum albicorne;6168;3,6;;;108000003;;
KS1;;08.04.2016;Polycentropus flavomaculatus flavomaculatus;6468;12;;;108000003;;
KS1;;08.04.2016;Sericostoma flavicorne/personatum;9747;10,8;;;108000003;;
KS1;;08.04.2016;Dugesia sp.;5021;0,8;;;108000003;;
KS1;;13.04.2017;Deronectes latus Ad.;11829;3,2;;;108000003;;
KS1;;13.04.2017;Elmis aenea/maugetii Ad.;14418;2,4;;;108000003;;
KS1;;13.04.2017;Limnius perrisi Lv.;5852;4,8;;;108000003;;
KS1;;13.04.2017;Limnius volckmari Ad.;12094;2,4;;;108000003;;
