Site ID;Sample ID;Sampling date;Taxon name;Taxon ID;Abundance;Definition of abundance class;Abundance class;Site_ID_Ellen;;
SE-1;Alep Uttjajåkkå_18.09.2001;18.09.2001;Protonemura meyeri;6610;0,2;;;104000001;;
SE-1;Alep Uttjajåkkå_18.09.2001;18.09.2001;Radix sp.;6673;0,4;;;104000001;;
SE-1;Alep Uttjajåkkå_18.09.2001;18.09.2001;Rhyacophila sp.;6780;0,2;;;104000001;;
SE-1;Alep Uttjajåkkå_18.09.2001;18.09.2001;Rhyacophila fasciata ssp.;21233;0,4;;;104000001;;
SE-1;Alep Uttjajåkkå_18.09.2001;18.09.2001;Simuliidae Gen. sp.;6842;0,2;;;104000001;;
SE-1;Alep Uttjajåkkå_18.09.2001;18.09.2001;Siphonoperla burmeisteri;11139;0,8;;;104000001;;
SE-1;Alep Uttjajåkkå_18.09.2001;18.09.2001;Sphaeriidae Gen. sp.;8429;0,2;;;104000001;;
SE-1;Alep Uttjajåkkå_18.09.2001;18.09.2001;Taeniopteryx nebulosa;6969;0,2;;;104000001;;
SE-1;Alep Uttjajåkkå_18.09.2001;18.09.2001;Tanypodinae Gen. sp.;6972;9,2;;;104000001;;
SE-1;Alep Uttjajåkkå_18.09.2001;18.09.2001;Tanytarsini Gen. sp.;6977;20,2;;;104000001;;
SE-1;Alep Uttjajåkkå_27.09.2002;27.09.2002;Agraylea sp.;4257;1,6;;;104000001;;
SE-1;Alep Uttjajåkkå_27.09.2002;27.09.2002;Ameletus inopinatus;4288;6,2;;;104000001;;
SE-1;Alep Uttjajåkkå_27.09.2002;27.09.2002;Amphinemura borealis;4292;47;;;104000001;;
SE-1;Alep Uttjajåkkå_27.09.2002;27.09.2002;Arctopsyche ladogensis;10659;2,4;;;104000001;;
SE-1;Alep Uttjajåkkå_27.09.2002;27.09.2002;Asellus aquaticus;8691;13,8;;;104000001;;
SE-1;Alep Uttjajåkkå_27.09.2002;27.09.2002;Baetis muticus;4409;2;;;104000001;;
SE-1;Alep Uttjajåkkå_27.09.2002;27.09.2002;Baetis rhodani;4415;183;;;104000001;;
SE-1;Alep Uttjajåkkå_27.09.2002;27.09.2002;Capnopsis schilleri ssp.;21438;1,2;;;104000001;;
SE-1;Alep Uttjajåkkå_27.09.2002;27.09.2002;Ceratopogonidae Gen. sp.;4585;2,2;;;104000001;;
SE-1;Alep Uttjajåkkå_27.09.2002;27.09.2002;Dicranota sp.;4955;1,8;;;104000001;;
SE-1;Alep Uttjajåkkå_27.09.2002;27.09.2002;Diura nanseni;13624;5;;;104000001;;
SE-1;Alep Uttjajåkkå_27.09.2002;27.09.2002;Elmis aenea;17768;1,8;;;104000001;;
SE-1;Alep Uttjajåkkå_27.09.2002;27.09.2002;Empididae Gen. sp.;5097;1,6;;;104000001;;
SE-1;Alep Uttjajåkkå_27.09.2002;27.09.2002;Ephemerella aurivillii;;31,4;;;104000001;;
SE-1;Alep Uttjajåkkå_27.09.2002;27.09.2002;Heptagenia dalecarlica;12552;24;;;104000001;;
SE-1;Alep Uttjajåkkå_27.09.2002;27.09.2002;Hydracarina Gen. sp.;;5,4;;;104000001;;
SE-1;Alep Uttjajåkkå_27.09.2002;27.09.2002;Hydraena sp.;18130;1;;;104000001;;
SE-1;Alep Uttjajåkkå_27.09.2002;27.09.2002;Lepidoptera Gen. sp.;10630;0,2;;;104000001;;
SE-1;Alep Uttjajåkkå_27.09.2002;27.09.2002;Lepidostoma hirtum;5723;0,8;;;104000001;;
SE-1;Alep Uttjajåkkå_27.09.2002;27.09.2002;Leuctra hippopus;5768;26,8;;;104000001;;
SE-1;Alep Uttjajåkkå_27.09.2002;27.09.2002;Limnephilidae Gen. sp.;5809;1,4;;;104000001;;
SE-1;Alep Uttjajåkkå_27.09.2002;27.09.2002;Baetis niger;4410;6;;;104000001;;
SE-1;Alep Uttjajåkkå_27.09.2002;27.09.2002;Oligochaeta Gen. sp.;8736;0,6;;;104000001;;
SE-1;Alep Uttjajåkkå_27.09.2002;27.09.2002;Orthocladiinae Gen. sp.;6208;128;;;104000001;;
SE-1;Alep Uttjajåkkå_27.09.2002;27.09.2002;Oulimnius sp.;18626;0,2;;;104000001;;
SE-1;Alep Uttjajåkkå_27.09.2002;27.09.2002;Oxyethira sp.;6268;3,2;;;104000001;;
SE-1;Alep Uttjajåkkå_27.09.2002;27.09.2002;Polycentropus flavomaculatus ssp.;21659;6,6;;;104000001;;
SE-1;Alep Uttjajåkkå_27.09.2002;27.09.2002;Potamophylax sp.;6527;0,2;;;104000001;;
SE-1;Alep Uttjajåkkå_27.09.2002;27.09.2002;Rhyacophila sp.;6780;3,2;;;104000001;;
SE-1;Alep Uttjajåkkå_27.09.2002;27.09.2002;Rhyacophila fasciata ssp.;21233;0,8;;;104000001;;
SE-1;Alep Uttjajåkkå_27.09.2002;27.09.2002;Rhyacophila nubila;6772;5,6;;;104000001;;
SE-1;Alep Uttjajåkkå_27.09.2002;27.09.2002;Simuliidae Gen. sp.;6842;28,8;;;104000001;;
SE-1;Alep Uttjajåkkå_27.09.2002;27.09.2002;Siphonoperla burmeisteri;11139;1,6;;;104000001;;
SE-1;Alep Uttjajåkkå_27.09.2002;27.09.2002;Taeniopteryx nebulosa;6969;3;;;104000001;;
SE-1;Alep Uttjajåkkå_27.09.2002;27.09.2002;Tanypodinae Gen. sp.;6972;24,8;;;104000001;;
SE-1;Alep Uttjajåkkå_27.09.2002;27.09.2002;Tanytarsini Gen. sp.;6977;22,2;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Ameletus inopinatus;4288;1,6;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Amphinemura borealis;4292;10,8;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Arctopsyche ladogensis;10659;0,8;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Baetis muticus;4409;0,8;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Baetis rhodani;4415;155,2;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Brachyptera risi;4487;0,2;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Capnopsis schilleri ssp.;21438;3,2;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Ceratopogonidae Gen. sp.;4585;2,2;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Diamesinae Gen. sp.;4950;3,2;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Dicranota sp.;4955;0,2;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Diura nanseni;13624;5,6;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Elmis aenea;17768;17,4;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Empididae Gen. sp.;5097;3;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Ephemerella aurivillii;;9;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Heptagenia dalecarlica;12552;8,2;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Hydracarina Gen. sp.;;4,4;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Hydraena sp.;18130;1,2;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Hydropsyche silfvenii;5603;0,2;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Hydropsyche siltalai;5604;0,6;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Hydroptila sp.;5616;1,6;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Lepidostoma hirtum;5723;1;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Leptophlebia vespertina;5732;0,4;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Leuctra hippopus;5768;36,8;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Limnephilidae Gen. sp.;5809;1,6;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Micrasema setiferum ssp.;19358;0,2;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Nemoura sp.;6108;0,2;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Baetis niger;4410;2,4;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Oligochaeta Gen. sp.;8736;2;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Orthocladiinae Gen. sp.;6208;23,2;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Oxyethira sp.;6268;1,2;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Polycentropus flavomaculatus ssp.;21659;1,6;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Radix sp.;6673;0,4;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Rhyacophila sp.;6780;7;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Rhyacophila fasciata ssp.;21233;0,2;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Rhyacophila nubila;6772;1,8;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Simuliidae Gen. sp.;6842;17,4;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Siphonoperla burmeisteri;11139;1,8;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Sphaeriidae Gen. sp.;8429;0,4;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Taeniopteryx nebulosa;6969;1;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Tanypodinae Gen. sp.;6972;3,4;;;104000001;;
SE-1;Alep Uttjajåkkå_22.09.2003;22.09.2003;Tanytarsini Gen. sp.;6977;8,6;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2004;16.09.2004;Amphinemura sp.;4293;0,2;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2004;16.09.2004;Amphinemura borealis;4292;11,2;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2004;16.09.2004;Arctopsyche ladogensis;10659;0,8;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2004;16.09.2004;Athripsodes bilineatus ssp.;21232;0,2;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2004;16.09.2004;Baetis muticus;4409;5;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2004;16.09.2004;Baetis rhodani;4415;99;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2004;16.09.2004;Capnopsis schilleri ssp.;21438;1;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2004;16.09.2004;Ceratopogonidae Gen. sp.;4585;2,6;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2004;16.09.2004;Diamesinae Gen. sp.;4950;2,6;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2004;16.09.2004;Dicranota sp.;4955;0,6;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2004;16.09.2004;Diura nanseni;13624;5,4;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2004;16.09.2004;Elmis aenea;17768;14,8;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2004;16.09.2004;Empididae Gen. sp.;5097;6,4;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2004;16.09.2004;Ephemerella aurivillii;;17,8;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2004;16.09.2004;Heptagenia dalecarlica;12552;7,2;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2004;16.09.2004;Hydracarina Gen. sp.;;1,4;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2004;16.09.2004;Hydraena sp.;18130;0,8;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2004;16.09.2004;Hydropsyche sp.;5605;0,4;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2004;16.09.2004;Hydroptila sp.;5616;0,6;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2004;16.09.2004;Isoperla sp.;5673;0,2;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2004;16.09.2004;Leuctra hippopus;5768;32,4;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2004;16.09.2004;Limnephilidae Gen. sp.;5809;0,8;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2004;16.09.2004;Nemoura sp.;6108;0,6;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2004;16.09.2004;Baetis niger;4410;4,8;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2004;16.09.2004;Oligochaeta Gen. sp.;8736;1,6;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2004;16.09.2004;Orthocladiinae Gen. sp.;6208;37,4;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2004;16.09.2004;Oulimnius sp.;18626;0,2;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2004;16.09.2004;Oxyethira sp.;6268;1,2;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2004;16.09.2004;Protonemura sp.;6616;0,2;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2004;16.09.2004;Protonemura meyeri;6610;0,4;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2004;16.09.2004;Rhyacophila sp.;6780;4,4;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2004;16.09.2004;Rhyacophila fasciata ssp.;21233;0,6;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2004;16.09.2004;Rhyacophila nubila;6772;5,6;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2004;16.09.2004;Simuliidae Gen. sp.;6842;20,2;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2004;16.09.2004;Siphonoperla burmeisteri;11139;1,2;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2004;16.09.2004;Sphaeriidae Gen. sp.;8429;0,4;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2004;16.09.2004;Taeniopteryx nebulosa;6969;1,4;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2004;16.09.2004;Tanypodinae Gen. sp.;6972;7,6;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2004;16.09.2004;Tanytarsini Gen. sp.;6977;2;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2005;16.09.2005;Amphinemura borealis;4292;21,8;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2005;16.09.2005;Baetis sp.;4419;0,2;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2005;16.09.2005;Baetis rhodani;4415;81,2;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2005;16.09.2005;Capnopsis schilleri ssp.;21438;0,2;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2005;16.09.2005;Ceratopogonidae Gen. sp.;4585;6,2;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2005;16.09.2005;Diamesinae Gen. sp.;4950;2,6;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2005;16.09.2005;Dicranota sp.;4955;1,2;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2005;16.09.2005;Diura nanseni;13624;6,2;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2005;16.09.2005;Elmis aenea;17768;19,2;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2005;16.09.2005;Eloeophila sp.;9654;0,2;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2005;16.09.2005;Empididae Gen. sp.;5097;3,6;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2005;16.09.2005;Ephemerella aurivillii;;12;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2005;16.09.2005;Heptagenia dalecarlica;12552;9;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2005;16.09.2005;Hydracarina Gen. sp.;;1,6;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2005;16.09.2005;Hydraena sp.;18130;0,4;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2005;16.09.2005;Ithytrichia sp.;9050;0,2;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2005;16.09.2005;Leuctra hippopus;5768;42;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2005;16.09.2005;Limnephilidae Gen. sp.;5809;0,6;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2005;16.09.2005;Nematoda Gen. sp.;8813;0,2;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2005;16.09.2005;Nemoura cinerea ssp.;21356;0,4;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2005;16.09.2005;Baetis niger;4410;2,2;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2005;16.09.2005;Oligochaeta Gen. sp.;8736;2;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2005;16.09.2005;Orthocladiinae Gen. sp.;6208;22,4;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2005;16.09.2005;Oulimnius sp.;18626;2,2;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2005;16.09.2005;Oxyethira sp.;6268;0,4;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2005;16.09.2005;Protonemura meyeri;6610;0,4;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2005;16.09.2005;Rhyacophila sp.;6780;3,8;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2005;16.09.2005;Rhyacophila nubila;6772;2,6;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2005;16.09.2005;Simuliidae Gen. sp.;6842;18,2;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2005;16.09.2005;Siphonoperla burmeisteri;11139;0,4;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2005;16.09.2005;Taeniopteryx nebulosa;6969;1,2;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2005;16.09.2005;Tanypodinae Gen. sp.;6972;1,6;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2005;16.09.2005;Tanytarsini Gen. sp.;6977;3,6;;;104000001;;
SE-1;Alep Uttjajåkkå_16.09.2005;16.09.2005;Turbellaria Gen. sp.;8831;0,2;;;104000001;;
SE-1;Alep Uttjajåkkå_13.09.2006;13.09.2006;Amphinemura borealis;4292;10,8;;;104000001;;
SE-1;Alep Uttjajåkkå_13.09.2006;13.09.2006;Baetis muticus;4409;3;;;104000001;;
SE-1;Alep Uttjajåkkå_13.09.2006;13.09.2006;Baetis rhodani;4415;141,2;;;104000001;;
SE-1;Alep Uttjajåkkå_13.09.2006;13.09.2006;Capnopsis schilleri ssp.;21438;0,2;;;104000001;;
SE-1;Alep Uttjajåkkå_13.09.2006;13.09.2006;Ceratopogonidae Gen. sp.;4585;5,4;;;104000001;;
SE-1;Alep Uttjajåkkå_13.09.2006;13.09.2006;Diamesinae Gen. sp.;4950;3,6;;;104000001;;
SE-1;Alep Uttjajåkkå_13.09.2006;13.09.2006;Dicranota sp.;4955;1;;;104000001;;
SE-1;Alep Uttjajåkkå_13.09.2006;13.09.2006;Diura nanseni;13624;3,8;;;104000001;;
SE-1;Alep Uttjajåkkå_13.09.2006;13.09.2006;Elmis aenea;17768;18,2;;;104000001;;
SE-1;Alep Uttjajåkkå_13.09.2006;13.09.2006;Empididae Gen. sp.;5097;4,6;;;104000001;;
SE-1;Alep Uttjajåkkå_13.09.2006;13.09.2006;Ephemerella aurivillii;;38,6;;;104000001;;
SE-1;Alep Uttjajåkkå_13.09.2006;13.09.2006;Heptagenia dalecarlica;12552;6,8;;;104000001;;
SE-1;Alep Uttjajåkkå_13.09.2006;13.09.2006;Hydracarina Gen. sp.;;2;;;104000001;;
SE-1;Alep Uttjajåkkå_13.09.2006;13.09.2006;Hydraena sp.;18130;0,6;;;104000001;;
SE-1;Alep Uttjajåkkå_13.09.2006;13.09.2006;Hydropsyche siltalai;5604;0,2;;;104000001;;
