Site ID;Sample ID;Sampling date;Taxon name;Taxon ID;Abundance;Definition of abundance class;Abundance class;Site_ID_Ellen;;
St. 20 Nausta ved Naustdal;St. 20 Nausta ved Naustdal_16.10.2019;16.10.2019;Ephemerella aurivillii;20125;5;;;111000047;;
St. 20 Nausta ved Naustdal;St. 20 Nausta ved Naustdal_17.10.2014;17.10.2014;Ephemerella aurivillii;20125;4;;;111000047;;
St. 20 Nausta ved Naustdal;St. 20 Nausta ved Naustdal_19.10.2015;19.10.2015;Ephemerella aurivillii;20125;13;;;111000047;;
St. 20 Nausta ved Naustdal;St. 20 Nausta ved Naustdal_23.10.2017;23.10.2017;Ephemerella aurivillii;20125;10;;;111000047;;
St. 20 Nausta ved Naustdal;St. 20 Nausta ved Naustdal_25.10.2007;25.10.2007;Ephemerella aurivillii;20125;3;;;111000047;;
St. 20 Nausta ved Naustdal;St. 20 Nausta ved Naustdal_27.10.2011;27.10.2011;Ephemerella aurivillii;20125;1;;;111000047;;
St. 20 Nausta ved Naustdal;St. 20 Nausta ved Naustdal_29.10.2003;29.10.2003;Ephemerella aurivillii;20125;3;;;111000047;;
St. 20 Nausta ved Naustdal;St. 20 Nausta ved Naustdal_31.10.2005;31.10.2005;Ephemerella aurivillii;20125;2;;;111000047;;
St. 6 Nausta ved Gamlestølen;St. 6 Nausta ved Gamlestølen_16.10.2019;16.10.2019;Ephemerella aurivillii;20125;1;;;111000049;;
St. 6 Nausta ved Gamlestølen;St. 6 Nausta ved Gamlestølen_19.10.2015;19.10.2015;Ephemerella aurivillii;20125;1;;;111000049;;
St. 6 Nausta ved Gamlestølen;St. 6 Nausta ved Gamlestølen_23.10.2017;23.10.2017;Ephemerella aurivillii;20125;2;;;111000049;;
St. 9 Nausta ved Espeland;St. 9 Nausta ved Espeland_16.10.2019;16.10.2019;Ephemerella aurivillii;20125;9;;;111000052;;
St. 9 Nausta ved Espeland;St. 9 Nausta ved Espeland_17.10.2014;17.10.2014;Ephemerella aurivillii;20125;1;;;111000052;;
St. 9 Nausta ved Espeland;St. 9 Nausta ved Espeland_19.10.2015;19.10.2015;Ephemerella aurivillii;20125;1;;;111000052;;
St. 9 Nausta ved Espeland;St. 9 Nausta ved Espeland_23.10.2017;23.10.2017;Ephemerella aurivillii;20125;6;;;111000052;;
St. 13 Gaula ved Sande;St. 13 Gaula ved Sande_01.11.2018;01.11.2018;Ephemerella aurivillii;20125;4;;;111000057;;
St. 13 Gaula ved Sande;St. 13 Gaula ved Sande_02.10.2020;02.10.2020;Ephemerella aurivillii;20125;4;;;111000057;;
St. 13 Gaula ved Sande;St. 13 Gaula ved Sande_03.11.2006;03.11.2006;Ephemerella aurivillii;20125;9;;;111000057;;
St. 13 Gaula ved Sande;St. 13 Gaula ved Sande_05.11.2008;05.11.2008;Ephemerella aurivillii;20125;5;;;111000057;;
St. 13 Gaula ved Sande;St. 13 Gaula ved Sande_13.11.2014;13.11.2014;Ephemerella aurivillii;20125;2;;;111000057;;
St. 13 Gaula ved Sande;St. 13 Gaula ved Sande_19.10.2016;19.10.2016;Ephemerella aurivillii;20125;4;;;111000057;;
St. 13 Gaula ved Sande;St. 13 Gaula ved Sande_24.10.2007;24.10.2007;Ephemerella aurivillii;20125;1;;;111000057;;
St. 13 Gaula ved Sande;St. 13 Gaula ved Sande_26.09.2012;26.09.2012;Ephemerella aurivillii;20125;8;;;111000057;;
St. 13 Gaula ved Sande;St. 13 Gaula ved Sande_26.10.2010;26.10.2010;Ephemerella aurivillii;20125;18;;;111000057;;
St. 13 Gaula ved Sande;St. 13 Gaula ved Sande_30.09.2004;30.09.2004;Ephemerella aurivillii;20125;1;;;111000057;;
St. 14 Elv ved Løfall;St. 14 Elv ved Løfall_30.09.2004;30.09.2004;Ephemerella aurivillii;20125;1;;;111000058;;
St. 16 Åmotselvi;St. 16 Åmotselvi_01.11.2018;01.11.2018;Ephemerella aurivillii;20125;4;;;111000060;;
St. 16 Åmotselvi;St. 16 Åmotselvi_02.10.2020;02.10.2020;Ephemerella aurivillii;20125;5;;;111000060;;
St. 16 Åmotselvi;St. 16 Åmotselvi_03.11.2006;03.11.2006;Ephemerella aurivillii;20125;1;;;111000060;;
St. 16 Åmotselvi;St. 16 Åmotselvi_13.11.2014;13.11.2014;Ephemerella aurivillii;20125;3;;;111000060;;
St. 16 Åmotselvi;St. 16 Åmotselvi_19.10.2016;19.10.2016;Ephemerella aurivillii;20125;3;;;111000060;;
St. 16 Åmotselvi;St. 16 Åmotselvi_26.09.2012;26.09.2012;Ephemerella aurivillii;20125;2;;;111000060;;
St. 16 Åmotselvi;St. 16 Åmotselvi_26.10.2010;26.10.2010;Ephemerella aurivillii;20125;3;;;111000060;;
St. 17 Gaula ved osen;St. 17 Gaula ved osen_01.11.2018;01.11.2018;Ephemerella aurivillii;20125;7;;;111000061;;
St. 17 Gaula ved osen;St. 17 Gaula ved osen_02.10.2020;02.10.2020;Ephemerella aurivillii;20125;10;;;111000061;;
St. 17 Gaula ved osen;St. 17 Gaula ved osen_05.11.2008;05.11.2008;Ephemerella aurivillii;20125;5;;;111000061;;
St. 17 Gaula ved osen;St. 17 Gaula ved osen_13.11.2014;13.11.2014;Ephemerella aurivillii;20125;16;;;111000061;;
St. 17 Gaula ved osen;St. 17 Gaula ved osen_19.10.2016;19.10.2016;Ephemerella aurivillii;20125;17;;;111000061;;
St. 17 Gaula ved osen;St. 17 Gaula ved osen_24.10.2007;24.10.2007;Ephemerella aurivillii;20125;1;;;111000061;;
St. 17 Gaula ved osen;St. 17 Gaula ved osen_26.09.2012;26.09.2012;Ephemerella aurivillii;20125;7;;;111000061;;
St. 17 Gaula ved osen;St. 17 Gaula ved osen_26.10.2010;26.10.2010;Ephemerella aurivillii;20125;15;;;111000061;;
St. 17 Gaula ved osen;St. 17 Gaula ved osen_29.10.2009;29.10.2009;Ephemerella aurivillii;20125;3;;;111000061;;
St. 5 Gaula ved Eldalosen;St. 5 Gaula ved Eldalosen_03.11.2006;03.11.2006;Ephemerella aurivillii;20125;1;;;111000065;;
Station 11;Station 11_01.10.2020;01.10.2020;Siphonoperla burmeisteri;11139;9;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Diura nanseni;13624;1;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Elmis aenea;17768;377;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Limnius volckmari;18421;369;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Leuctra fusca-Gr.;20151;34;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Plectrocnemia conspersa ssp.;21218;16;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Polycentropus flavomaculatus ssp.;21659;564;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Agapetus ochripes;4253;163;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Amphinemura borealis;4292;416;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Amphinemura sulcicollis;4295;320;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Antocha vitripennis;4331;14;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Apatania sp.;4334;1;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Baetis rhodani;4415;391;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Baetis sp.;4419;175;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Brachyptera risi;4487;40;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Ceratopogonidae Gen. sp.;4585;2;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Chironomidae Gen. sp.;4642;10046;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Dicranota sp.;4955;26;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Empididae Gen. sp.;5097;205;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Hydropsyche pellucidula;5601;54;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Hydropsyche siltalai;5604;247;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Hydropsyche sp.;5605;58;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Hydroptila sp.;5616;2548;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Isoperla grammatica;5667;16;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Isoperla sp.;5673;74;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Ithytrichia lamellaris;5677;224;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Lepidostoma hirtum;5723;68;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Leptoceridae Gen. sp.;5726;4;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Leptophlebia vespertina;5732;1;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Leuctra hippopus;5768;374;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Leuctra nigra;5779;1;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Neureclipsis bimaculata;6122;6;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Oxyethira sp.;6268;25;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Pisidium sp.;6425;10;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Protonemura meyeri;6610;40;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Rhyacophila nubila;6772;124;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Simuliidae Gen. sp.;6842;176;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Taeniopteryx nebulosa;6969;3;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Tipula sp.;7077;1;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Polycentropodidae Gen. sp.;8478;16;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Trichoptera Gen. sp.;8670;2;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Oligochaeta Gen. sp.;8736;870;;;111000008;;
Station 11;Station 11_01.10.2020;01.10.2020;Nematoda Gen. sp.;8813;227;;;111000008;;
Station 11;Station 11_02.11.2005;02.11.2005;Siphonoperla burmeisteri;11139;54;;;111000008;;
Station 11;Station 11_02.11.2005;02.11.2005;Elmis aenea;17768;13;;;111000008;;
Station 11;Station 11_02.11.2005;02.11.2005;Limnius volckmari;18421;24;;;111000008;;
Station 11;Station 11_02.11.2005;02.11.2005;Pedicia rivosa ssp.;19381;2;;;111000008;;
Station 11;Station 11_02.11.2005;02.11.2005;Leuctra fusca-Gr.;20151;68;;;111000008;;
Station 11;Station 11_02.11.2005;02.11.2005;Plectrocnemia conspersa ssp.;21218;12;;;111000008;;
Station 11;Station 11_02.11.2005;02.11.2005;Nemoura cinerea ssp.;21356;3;;;111000008;;
Station 11;Station 11_02.11.2005;02.11.2005;Polycentropus flavomaculatus ssp.;21659;46;;;111000008;;
Station 11;Station 11_02.11.2005;02.11.2005;Agapetus ochripes;4253;11;;;111000008;;
Station 11;Station 11_02.11.2005;02.11.2005;Amphinemura borealis;4292;93;;;111000008;;
Station 11;Station 11_02.11.2005;02.11.2005;Amphinemura sp.;4293;10;;;111000008;;
Station 11;Station 11_02.11.2005;02.11.2005;Amphinemura sulcicollis;4295;68;;;111000008;;
Station 11;Station 11_02.11.2005;02.11.2005;Apatania sp.;4334;3;;;111000008;;
Station 11;Station 11_02.11.2005;02.11.2005;Baetis rhodani;4415;223;;;111000008;;
Station 11;Station 11_02.11.2005;02.11.2005;Brachyptera risi;4487;34;;;111000008;;
Station 11;Station 11_02.11.2005;02.11.2005;Ceratopogonidae Gen. sp.;4585;1;;;111000008;;
Station 11;Station 11_02.11.2005;02.11.2005;Chironomidae Gen. sp.;4642;1812;;;111000008;;
Station 11;Station 11_02.11.2005;02.11.2005;Dicranota sp.;4955;11;;;111000008;;
Station 11;Station 11_02.11.2005;02.11.2005;Empididae Gen. sp.;5097;36;;;111000008;;
Station 11;Station 11_02.11.2005;02.11.2005;Hydropsyche pellucidula;5601;59;;;111000008;;
Station 11;Station 11_02.11.2005;02.11.2005;Hydropsyche siltalai;5604;68;;;111000008;;
Station 11;Station 11_02.11.2005;02.11.2005;Hydropsyche sp.;5605;175;;;111000008;;
Station 11;Station 11_02.11.2005;02.11.2005;Hydroptila sp.;5616;2;;;111000008;;
Station 11;Station 11_02.11.2005;02.11.2005;Lepidostoma hirtum;5723;18;;;111000008;;
Station 11;Station 11_02.11.2005;02.11.2005;Leuctra hippopus;5768;235;;;111000008;;
Station 11;Station 11_02.11.2005;02.11.2005;Limnephilidae Gen. sp.;5809;5;;;111000008;;
Station 11;Station 11_02.11.2005;02.11.2005;Neureclipsis bimaculata;6122;3;;;111000008;;
Station 11;Station 11_02.11.2005;02.11.2005;Oxyethira sp.;6268;32;;;111000008;;
Station 11;Station 11_02.11.2005;02.11.2005;Protonemura meyeri;6610;40;;;111000008;;
Station 11;Station 11_02.11.2005;02.11.2005;Rhyacophila nubila;6772;18;;;111000008;;
Station 11;Station 11_02.11.2005;02.11.2005;Simuliidae Gen. sp.;6842;49;;;111000008;;
Station 11;Station 11_02.11.2005;02.11.2005;Tinodes waeneri ssp.;7069;1;;;111000008;;
Station 11;Station 11_02.11.2005;02.11.2005;Tipula sp.;7077;17;;;111000008;;
Station 11;Station 11_02.11.2005;02.11.2005;Nemouridae Gen. sp.;8422;1;;;111000008;;
Station 11;Station 11_02.11.2005;02.11.2005;Limoniidae Gen. sp.;8483;1;;;111000008;;
Station 11;Station 11_02.11.2005;02.11.2005;Tipulidae Gen. sp.;8487;1;;;111000008;;
Station 11;Station 11_02.11.2005;02.11.2005;Oligochaeta Gen. sp.;8736;498;;;111000008;;
Station 11;Station 11_02.11.2005;02.11.2005;Nematoda Gen. sp.;8813;48;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Siphonoperla burmeisteri;11139;41;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Diura nanseni;13624;1;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Radix labiata;16982;3;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Elmis aenea;17768;229;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Ilybius sp.;18321;2;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Limnius volckmari;18421;511;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Leuctra fusca-Gr.;20151;393;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Plectrocnemia conspersa ssp.;21218;4;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Nemoura cinerea ssp.;21356;1;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Polycentropus flavomaculatus ssp.;21659;250;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Agapetus ochripes;4253;400;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Amphinemura borealis;4292;745;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Amphinemura sulcicollis;4295;513;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Antocha vitripennis;4331;221;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Apatania sp.;4334;10;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Baetis rhodani;4415;634;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Brachyptera risi;4487;49;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Ceratopogonidae Gen. sp.;4585;7;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Chironomidae Gen. sp.;4642;7399;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Dicranota sp.;4955;37;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Empididae Gen. sp.;5097;23;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Hydropsyche pellucidula;5601;74;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Hydropsyche siltalai;5604;62;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Hydropsyche sp.;5605;106;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Isoperla grammatica;5667;17;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Ithytrichia lamellaris;5677;41;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Lepidostoma hirtum;5723;46;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Leptophlebia marginata;5730;2;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Leptophlebia sp.;5731;1;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Leptophlebia vespertina;5732;1;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Leuctra hippopus;5768;293;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Limnephilidae Gen. sp.;5809;9;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Mystacides azurea;6062;1;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Neureclipsis bimaculata;6122;4;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Oxyethira sp.;6268;62;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Pisidium sp.;6425;1;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Protonemura meyeri;6610;72;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Rhyacophila nubila;6772;29;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Simuliidae Gen. sp.;6842;564;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Taeniopteryx nebulosa;6969;2;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Tinodes waeneri ssp.;7069;11;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Tipula sp.;7077;6;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Perlodidae Gen. sp.;8432;1;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Polycentropodidae Gen. sp.;8478;3;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Oligochaeta Gen. sp.;8736;830;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Nematoda Gen. sp.;8813;84;;;111000008;;
Station 11;Station 11_03.11.2008;03.11.2008;Anisoptera Gen. sp.;9342;1;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Siphonoperla burmeisteri;11139;54;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Radix labiata;16982;3;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Elmis aenea;17768;83;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Limnius volckmari;18421;118;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Leuctra fusca-Gr.;20151;305;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Plectrocnemia conspersa ssp.;21218;6;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Nemoura cinerea ssp.;21356;17;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Polycentropus flavomaculatus ssp.;21659;145;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Agapetus ochripes;4253;6;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Amphinemura borealis;4292;1114;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Amphinemura sulcicollis;4295;466;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Apatania sp.;4334;16;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Baetis rhodani;4415;651;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Brachyptera risi;4487;118;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Ceratopogonidae Gen. sp.;4585;5;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Chironomidae Gen. sp.;4642;2012;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Crenobia alpina;4771;1;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Dicranota sp.;4955;30;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Empididae Gen. sp.;5097;2;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Hydropsyche pellucidula;5601;129;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Hydropsyche siltalai;5604;56;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Hydropsyche sp.;5605;17;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Hydroptila sp.;5616;2;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Isoperla grammatica;5667;2;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Ithytrichia lamellaris;5677;12;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Lepidostoma hirtum;5723;61;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Leptophlebia vespertina;5732;11;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Leuctra hippopus;5768;706;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Limnephilidae Gen. sp.;5809;3;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Nemurella pictetii;6113;1;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Neureclipsis bimaculata;6122;19;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Oxyethira sp.;6268;38;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Protonemura meyeri;6610;22;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Rhyacophila nubila;6772;42;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Simuliidae Gen. sp.;6842;124;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Tinodes waeneri ssp.;7069;1;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Tipula sp.;7077;31;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Polycentropodidae Gen. sp.;8478;38;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Limoniidae Gen. sp.;8483;1;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Muscidae Gen. sp.;8659;1;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Oligochaeta Gen. sp.;8736;773;;;111000008;;
Station 11;Station 11_05.11.2007;05.11.2007;Nematoda Gen. sp.;8813;65;;;111000008;;
Station 11;Station 11_05.11.2012;05.11.2012;Siphonoperla burmeisteri;11139;3;;;111000008;;
Station 11;Station 11_05.11.2012;05.11.2012;Otomesostoma auditivum;15818;1;;;111000008;;
Station 11;Station 11_05.11.2012;05.11.2012;Radix balthica;16959;5;;;111000008;;
Station 11;Station 11_05.11.2012;05.11.2012;Elmis aenea;17768;1813;;;111000008;;
Station 11;Station 11_05.11.2012;05.11.2012;Elodes sp.;17791;1;;;111000008;;
Station 11;Station 11_05.11.2012;05.11.2012;Limnius volckmari;18421;386;;;111000008;;
Station 11;Station 11_05.11.2012;05.11.2012;Leuctra fusca-Gr.;20151;1098;;;111000008;;
Station 11;Station 11_05.11.2012;05.11.2012;Nemoura cinerea ssp.;21356;3;;;111000008;;
Station 11;Station 11_05.11.2012;05.11.2012;Polycentropus flavomaculatus ssp.;21659;1093;;;111000008;;
Station 11;Station 11_05.11.2012;05.11.2012;Agapetus ochripes;4253;145;;;111000008;;
Station 11;Station 11_05.11.2012;05.11.2012;Amphinemura borealis;4292;2321;;;111000008;;
Station 11;Station 11_05.11.2012;05.11.2012;Amphinemura sulcicollis;4295;1892;;;111000008;;
Station 11;Station 11_05.11.2012;05.11.2012;Antocha vitripennis;4331;1081;;;111000008;;
Station 11;Station 11_05.11.2012;05.11.2012;Apatania sp.;4334;50;;;111000008;;
Station 11;Station 11_05.11.2012;05.11.2012;Baetis rhodani;4415;349;;;111000008;;
