Site ID;Sample ID;Sampling date;Taxon name;Taxon ID;Abundance;Definition of abundance class;Abundance class;Site_ID_Ellen;;
SER_01;SER_01_21.03.2012;21.03.2012;ATHERICIDAE Gen. sp.;7750;9;;;113000004;;
SER_01;SER_01_21.03.2012;21.03.2012;NEMOURIDAE Gen. sp.;8422;9;;;113000004;;
SER_01;SER_01_21.03.2012;21.03.2012;LEUCTRIDAE Gen. sp.;8437;480;;;113000004;;
SER_01;SER_01_21.03.2012;21.03.2012;HYDROPSYCHIDAE Gen. sp.;8474;1;;;113000004;;
SER_01;SER_01_21.03.2012;21.03.2012;LIMONIIDAE Gen. sp.;8483;44;;;113000004;;
SER_01;SER_01_21.03.2012;21.03.2012;TIPULIDAE Gen. sp.;8487;1;;;113000004;;
SER_01;SER_01_21.03.2014;21.03.2014;ELMIDAE Gen. sp.;17767;312;;;113000004;;
SER_01;SER_01_21.03.2014;21.03.2014;BAETIDAE Gen. sp.;4380;84;;;113000004;;
SER_01;SER_01_21.03.2014;21.03.2014;CHIRONOMIDAE Gen. sp.;4642;84;;;113000004;;
SER_01;SER_01_21.03.2014;21.03.2014;HEPTAGENIIDAE Gen. sp.;5458;183;;;113000004;;
SER_01;SER_01_21.03.2014;21.03.2014;LIMNEPHILIDAE Gen. sp.;5809;178;;;113000004;;
SER_01;SER_01_21.03.2014;21.03.2014;LUMBRICIDAE Gen. sp.;5900;1;;;113000004;;
SER_01;SER_01_21.03.2014;21.03.2014;PSYCHOMYIIDAE Gen. sp.;6663;2;;;113000004;;
SER_01;SER_01_21.03.2014;21.03.2014;RHYACOPHILIDAE Gen. sp.;6788;10;;;113000004;;
SER_01;SER_01_21.03.2014;21.03.2014;SIMULIIDAE Gen. sp.;6842;3;;;113000004;;
SER_01;SER_01_21.03.2014;21.03.2014;TAENIOPTERYGIDAE Gen. sp.;6964;2;;;113000004;;
SER_01;SER_01_21.03.2014;21.03.2014;ATHERICIDAE Gen. sp.;7750;17;;;113000004;;
SER_01;SER_01_21.03.2014;21.03.2014;PERLIDAE Gen. sp.;8412;2;;;113000004;;
SER_01;SER_01_21.03.2014;21.03.2014;NEMOURIDAE Gen. sp.;8422;7;;;113000004;;
SER_01;SER_01_21.03.2014;21.03.2014;LEUCTRIDAE Gen. sp.;8437;715;;;113000004;;
SER_01;SER_01_21.03.2014;21.03.2014;HYDROPSYCHIDAE Gen. sp.;8474;2;;;113000004;;
SER_01;SER_01_21.03.2014;21.03.2014;LIMONIIDAE Gen. sp.;8483;23;;;113000004;;
SER_01;SER_01_21.03.2014;21.03.2014;DUGESIIDAE Gen. sp.;9365;14;;;113000004;;
SER_01;SER_01_26.04.2018;26.04.2018;ELMIDAE Gen. sp.;17767;135;;;113000004;;
SER_01;SER_01_26.04.2018;26.04.2018;HYDRAENIDAE Gen. sp.;18153;1;;;113000004;;
SER_01;SER_01_26.04.2018;26.04.2018;BAETIDAE Gen. sp.;4380;403;;;113000004;;
SER_01;SER_01_26.04.2018;26.04.2018;CHIRONOMIDAE Gen. sp.;4642;71;;;113000004;;
SER_01;SER_01_26.04.2018;26.04.2018;HEPTAGENIIDAE Gen. sp.;5458;16;;;113000004;;
SER_01;SER_01_26.04.2018;26.04.2018;LIMNEPHILIDAE Gen. sp.;5809;24;;;113000004;;
SER_01;SER_01_26.04.2018;26.04.2018;LUMBRICIDAE Gen. sp.;5900;2;;;113000004;;
SER_01;SER_01_26.04.2018;26.04.2018;RHYACOPHILIDAE Gen. sp.;6788;19;;;113000004;;
SER_01;SER_01_26.04.2018;26.04.2018;SIMULIIDAE Gen. sp.;6842;138;;;113000004;;
SER_01;SER_01_26.04.2018;26.04.2018;ATHERICIDAE Gen. sp.;7750;2;;;113000004;;
SER_01;SER_01_26.04.2018;26.04.2018;PERLIDAE Gen. sp.;8412;1;;;113000004;;
SER_01;SER_01_26.04.2018;26.04.2018;NEMOURIDAE Gen. sp.;8422;7;;;113000004;;
SER_01;SER_01_26.04.2018;26.04.2018;LEUCTRIDAE Gen. sp.;8437;342;;;113000004;;
SER_01;SER_01_26.04.2018;26.04.2018;HYDROPSYCHIDAE Gen. sp.;8474;1;;;113000004;;
SER_01;SER_01_26.04.2018;26.04.2018;LIMONIIDAE Gen. sp.;8483;22;;;113000004;;
SER_01;SER_01_26.04.2018;26.04.2018;DUGESIIDAE Gen. sp.;9365;1;;;113000004;;
SER_01;SER_01_27.03.2013;27.03.2013;ELMIDAE Gen. sp.;17767;11;;;113000004;;
SER_01;SER_01_27.03.2013;27.03.2013;BAETIDAE Gen. sp.;4380;283;;;113000004;;
SER_01;SER_01_27.03.2013;27.03.2013;CHIRONOMIDAE Gen. sp.;4642;508;;;113000004;;
SER_01;SER_01_27.03.2013;27.03.2013;HEPTAGENIIDAE Gen. sp.;5458;201;;;113000004;;
SER_01;SER_01_27.03.2013;27.03.2013;LIMNEPHILIDAE Gen. sp.;5809;1004;;;113000004;;
SER_01;SER_01_27.03.2013;27.03.2013;PHILOPOTAMIDAE Gen. sp.;6385;19;;;113000004;;
SER_01;SER_01_27.03.2013;27.03.2013;RHYACOPHILIDAE Gen. sp.;6788;51;;;113000004;;
SER_01;SER_01_27.03.2013;27.03.2013;SIMULIIDAE Gen. sp.;6842;4;;;113000004;;
SER_01;SER_01_27.03.2013;27.03.2013;ATHERICIDAE Gen. sp.;7750;21;;;113000004;;
SER_01;SER_01_27.03.2013;27.03.2013;NEMOURIDAE Gen. sp.;8422;48;;;113000004;;
SER_01;SER_01_27.03.2013;27.03.2013;PERLODIDAE Gen. sp.;8432;1;;;113000004;;
SER_01;SER_01_27.03.2013;27.03.2013;LEUCTRIDAE Gen. sp.;8437;1724;;;113000004;;
SER_01;SER_01_27.03.2013;27.03.2013;HYDROPSYCHIDAE Gen. sp.;8474;2;;;113000004;;
SER_01;SER_01_27.03.2013;27.03.2013;LIMONIIDAE Gen. sp.;8483;3;;;113000004;;
SER_01;SER_01_27.03.2013;27.03.2013;GLOSSOSOMATIDAE Gen. sp.;9971;3;;;113000004;;
SER_01;SER_01_27.03.2019;27.03.2019;ELMIDAE Gen. sp.;17767;108;;;113000004;;
SER_01;SER_01_27.03.2019;27.03.2019;BAETIDAE Gen. sp.;4380;649;;;113000004;;
SER_01;SER_01_27.03.2019;27.03.2019;CHIRONOMIDAE Gen. sp.;4642;828;;;113000004;;
SER_01;SER_01_27.03.2019;27.03.2019;HEPTAGENIIDAE Gen. sp.;5458;176;;;113000004;;
SER_01;SER_01_27.03.2019;27.03.2019;LIMNEPHILIDAE Gen. sp.;5809;593;;;113000004;;
SER_01;SER_01_27.03.2019;27.03.2019;PHILOPOTAMIDAE Gen. sp.;6385;1;;;113000004;;
SER_01;SER_01_27.03.2019;27.03.2019;RHYACOPHILIDAE Gen. sp.;6788;59;;;113000004;;
SER_01;SER_01_27.03.2019;27.03.2019;SIMULIIDAE Gen. sp.;6842;172;;;113000004;;
SER_01;SER_01_27.03.2019;27.03.2019;ATHERICIDAE Gen. sp.;7750;34;;;113000004;;
SER_01;SER_01_27.03.2019;27.03.2019;NEMOURIDAE Gen. sp.;8422;49;;;113000004;;
SER_01;SER_01_27.03.2019;27.03.2019;LEUCTRIDAE Gen. sp.;8437;825;;;113000004;;
SER_01;SER_01_27.03.2019;27.03.2019;HYDROPSYCHIDAE Gen. sp.;8474;1;;;113000004;;
SER_01;SER_01_27.03.2019;27.03.2019;LIMONIIDAE Gen. sp.;8483;119;;;113000004;;
SER_01;SER_01_27.03.2019;27.03.2019;DUGESIIDAE Gen. sp.;9365;12;;;113000004;;
SER_01;SER_01_27.03.2019;27.03.2019;PLANARIIDAE Gen. sp.;9370;3;;;113000004;;
SER_01;SER_01_30.04.2015;30.04.2015;ELMIDAE Gen. sp.;17767;110;;;113000004;;
SER_01;SER_01_30.04.2015;30.04.2015;HYDRAENIDAE Gen. sp.;18153;2;;;113000004;;
SER_01;SER_01_30.04.2015;30.04.2015;BAETIDAE Gen. sp.;4380;768;;;113000004;;
SER_01;SER_01_30.04.2015;30.04.2015;CHIRONOMIDAE Gen. sp.;4642;99;;;113000004;;
SER_01;SER_01_30.04.2015;30.04.2015;EMPIDIDAE Gen. sp.;5097;1;;;113000004;;
SER_01;SER_01_30.04.2015;30.04.2015;HEPTAGENIIDAE Gen. sp.;5458;336;;;113000004;;
SER_01;SER_01_30.04.2015;30.04.2015;LIMNEPHILIDAE Gen. sp.;5809;1284;;;113000004;;
SER_01;SER_01_30.04.2015;30.04.2015;RHYACOPHILIDAE Gen. sp.;6788;4;;;113000004;;
SER_01;SER_01_30.04.2015;30.04.2015;SIMULIIDAE Gen. sp.;6842;7;;;113000004;;
SER_01;SER_01_30.04.2015;30.04.2015;ATHERICIDAE Gen. sp.;7750;4;;;113000004;;
SER_01;SER_01_30.04.2015;30.04.2015;PERLIDAE Gen. sp.;8412;4;;;113000004;;
SER_01;SER_01_30.04.2015;30.04.2015;NEMOURIDAE Gen. sp.;8422;3;;;113000004;;
SER_01;SER_01_30.04.2015;30.04.2015;PERLODIDAE Gen. sp.;8432;2;;;113000004;;
SER_01;SER_01_30.04.2015;30.04.2015;LEUCTRIDAE Gen. sp.;8437;216;;;113000004;;
SER_01;SER_01_30.04.2015;30.04.2015;LIMONIIDAE Gen. sp.;8483;13;;;113000004;;
SER_01;SER_01_30.04.2015;30.04.2015;PLANARIIDAE Gen. sp.;9370;27;;;113000004;;
SER_01;SER_01_30.04.2015;30.04.2015;BRACHYCENTRIDAE Gen. sp.;9979;1;;;113000004;;
SER_04;SER_04_01.04.2011;01.04.2011;ELMIDAE Gen. sp.;17767;25;;;113000005;;
SER_04;SER_04_01.04.2011;01.04.2011;BAETIDAE Gen. sp.;4380;15;;;113000005;;
SER_04;SER_04_01.04.2011;01.04.2011;CHIRONOMIDAE Gen. sp.;4642;21;;;113000005;;
SER_04;SER_04_01.04.2011;01.04.2011;EMPIDIDAE Gen. sp.;5097;12;;;113000005;;
SER_04;SER_04_01.04.2011;01.04.2011;HEPTAGENIIDAE Gen. sp.;5458;5;;;113000005;;
SER_04;SER_04_01.04.2011;01.04.2011;LIMNEPHILIDAE Gen. sp.;5809;8;;;113000005;;
SER_04;SER_04_01.04.2011;01.04.2011;LUMBRICIDAE Gen. sp.;5900;1;;;113000005;;
SER_04;SER_04_01.04.2011;01.04.2011;SIMULIIDAE Gen. sp.;6842;2;;;113000005;;
SER_04;SER_04_01.04.2011;01.04.2011;ATHERICIDAE Gen. sp.;7750;5;;;113000005;;
SER_04;SER_04_01.04.2011;01.04.2011;NEMOURIDAE Gen. sp.;8422;4;;;113000005;;
SER_04;SER_04_01.04.2011;01.04.2011;LEUCTRIDAE Gen. sp.;8437;4;;;113000005;;
SER_04;SER_04_01.04.2011;01.04.2011;LIMONIIDAE Gen. sp.;8483;9;;;113000005;;
SER_04;SER_04_01.04.2011;01.04.2011;ANTHOMYIIDAE Gen. sp.;9737;1;;;113000005;;
SER_04;SER_04_13.04.2017;13.04.2017;ELMIDAE Gen. sp.;17767;182;;;113000005;;
SER_04;SER_04_13.04.2017;13.04.2017;HYDRAENIDAE Gen. sp.;18153;2;;;113000005;;
SER_04;SER_04_13.04.2017;13.04.2017;BAETIDAE Gen. sp.;4380;1130;;;113000005;;
SER_04;SER_04_13.04.2017;13.04.2017;CHIRONOMIDAE Gen. sp.;4642;150;;;113000005;;
SER_04;SER_04_13.04.2017;13.04.2017;HEPTAGENIIDAE Gen. sp.;5458;28;;;113000005;;
SER_04;SER_04_13.04.2017;13.04.2017;LIMNEPHILIDAE Gen. sp.;5809;126;;;113000005;;
SER_04;SER_04_13.04.2017;13.04.2017;RHYACOPHILIDAE Gen. sp.;6788;23;;;113000005;;
SER_04;SER_04_13.04.2017;13.04.2017;SIMULIIDAE Gen. sp.;6842;32;;;113000005;;
SER_04;SER_04_13.04.2017;13.04.2017;ATHERICIDAE Gen. sp.;7750;1;;;113000005;;
SER_04;SER_04_13.04.2017;13.04.2017;EPHEMERELLIDAE Gen. sp.;8408;2;;;113000005;;
SER_04;SER_04_13.04.2017;13.04.2017;NEMOURIDAE Gen. sp.;8422;43;;;113000005;;
SER_04;SER_04_13.04.2017;13.04.2017;LEUCTRIDAE Gen. sp.;8437;310;;;113000005;;
SER_04;SER_04_13.04.2017;13.04.2017;LIMONIIDAE Gen. sp.;8483;21;;;113000005;;
SER_04;SER_04_13.04.2017;13.04.2017;PLANARIIDAE Gen. sp.;9370;1;;;113000005;;
SER_04;SER_04_18.05.2016;18.05.2016;ELMIDAE Gen. sp.;17767;68;;;113000005;;
SER_04;SER_04_18.05.2016;18.05.2016;HYDRAENIDAE Gen. sp.;18153;25;;;113000005;;
SER_04;SER_04_18.05.2016;18.05.2016;"""Ancylidae"" Gen. sp.";13667;1;;;113000005;;
SER_04;SER_04_18.05.2016;18.05.2016;BAETIDAE Gen. sp.;4380;471;;;113000005;;
SER_04;SER_04_18.05.2016;18.05.2016;BLEPHARICERIDAE Gen. sp.;4465;10;;;113000005;;
SER_04;SER_04_18.05.2016;18.05.2016;CHIRONOMIDAE Gen. sp.;4642;122;;;113000005;;
SER_04;SER_04_18.05.2016;18.05.2016;HEPTAGENIIDAE Gen. sp.;5458;184;;;113000005;;
SER_04;SER_04_18.05.2016;18.05.2016;LIMNEPHILIDAE Gen. sp.;5809;28;;;113000005;;
SER_04;SER_04_18.05.2016;18.05.2016;RHYACOPHILIDAE Gen. sp.;6788;10;;;113000005;;
SER_04;SER_04_18.05.2016;18.05.2016;SIMULIIDAE Gen. sp.;6842;214;;;113000005;;
SER_04;SER_04_18.05.2016;18.05.2016;TUBIFICIDAE Gen. sp.;7117;2;;;113000005;;
SER_04;SER_04_18.05.2016;18.05.2016;ATHERICIDAE Gen. sp.;7750;5;;;113000005;;
SER_04;SER_04_18.05.2016;18.05.2016;NEMOURIDAE Gen. sp.;8422;2;;;113000005;;
SER_04;SER_04_18.05.2016;18.05.2016;LEUCTRIDAE Gen. sp.;8437;128;;;113000005;;
SER_04;SER_04_18.05.2016;18.05.2016;LIMONIIDAE Gen. sp.;8483;29;;;113000005;;
SER_04;SER_04_21.03.2012;21.03.2012;ELMIDAE Gen. sp.;17767;312;;;113000005;;
SER_04;SER_04_21.03.2012;21.03.2012;BAETIDAE Gen. sp.;4380;528;;;113000005;;
SER_04;SER_04_21.03.2012;21.03.2012;CHIRONOMIDAE Gen. sp.;4642;240;;;113000005;;
SER_04;SER_04_21.03.2012;21.03.2012;HEPTAGENIIDAE Gen. sp.;5458;361;;;113000005;;
SER_04;SER_04_21.03.2012;21.03.2012;LIMNEPHILIDAE Gen. sp.;5809;456;;;113000005;;
SER_04;SER_04_21.03.2012;21.03.2012;RHYACOPHILIDAE Gen. sp.;6788;8;;;113000005;;
SER_04;SER_04_21.03.2012;21.03.2012;SIMULIIDAE Gen. sp.;6842;936;;;113000005;;
SER_04;SER_04_21.03.2012;21.03.2012;LUMBRICULIDAE Gen. sp.;7490;120;;;113000005;;
SER_04;SER_04_21.03.2012;21.03.2012;ATHERICIDAE Gen. sp.;7750;9;;;113000005;;
SER_04;SER_04_21.03.2012;21.03.2012;NEMOURIDAE Gen. sp.;8422;12;;;113000005;;
SER_04;SER_04_21.03.2012;21.03.2012;PERLODIDAE Gen. sp.;8432;1;;;113000005;;
SER_04;SER_04_21.03.2012;21.03.2012;LEUCTRIDAE Gen. sp.;8437;888;;;113000005;;
SER_04;SER_04_21.03.2012;21.03.2012;HYDROPSYCHIDAE Gen. sp.;8474;1;;;113000005;;
SER_04;SER_04_21.03.2012;21.03.2012;LIMONIIDAE Gen. sp.;8483;11;;;113000005;;
SER_04;SER_04_21.03.2014;21.03.2014;ELMIDAE Gen. sp.;17767;600;;;113000005;;
SER_04;SER_04_21.03.2014;21.03.2014;BAETIDAE Gen. sp.;4380;1368;;;113000005;;
SER_04;SER_04_21.03.2014;21.03.2014;BLEPHARICERIDAE Gen. sp.;4465;1;;;113000005;;
SER_04;SER_04_21.03.2014;21.03.2014;CHIRONOMIDAE Gen. sp.;4642;360;;;113000005;;
SER_04;SER_04_21.03.2014;21.03.2014;HEPTAGENIIDAE Gen. sp.;5458;1080;;;113000005;;
SER_04;SER_04_21.03.2014;21.03.2014;LIMNEPHILIDAE Gen. sp.;5809;412;;;113000005;;
SER_04;SER_04_21.03.2014;21.03.2014;LUMBRICIDAE Gen. sp.;5900;8;;;113000005;;
SER_04;SER_04_21.03.2014;21.03.2014;RHYACOPHILIDAE Gen. sp.;6788;10;;;113000005;;
SER_04;SER_04_21.03.2014;21.03.2014;SIMULIIDAE Gen. sp.;6842;698;;;113000005;;
SER_04;SER_04_21.03.2014;21.03.2014;ATHERICIDAE Gen. sp.;7750;13;;;113000005;;
SER_04;SER_04_21.03.2014;21.03.2014;PERLODIDAE Gen. sp.;8432;3;;;113000005;;
SER_04;SER_04_21.03.2014;21.03.2014;LEUCTRIDAE Gen. sp.;8437;5208;;;113000005;;
SER_04;SER_04_21.03.2014;21.03.2014;HYDROPSYCHIDAE Gen. sp.;8474;1;;;113000005;;
SER_04;SER_04_21.03.2014;21.03.2014;LIMONIIDAE Gen. sp.;8483;21;;;113000005;;
SER_04;SER_04_26.04.2018;26.04.2018;ELMIDAE Gen. sp.;17767;90;;;113000005;;
SER_04;SER_04_26.04.2018;26.04.2018;HYDRAENIDAE Gen. sp.;18153;3;;;113000005;;
SER_04;SER_04_26.04.2018;26.04.2018;BAETIDAE Gen. sp.;4380;148;;;113000005;;
SER_04;SER_04_26.04.2018;26.04.2018;CHIRONOMIDAE Gen. sp.;4642;11;;;113000005;;
SER_04;SER_04_26.04.2018;26.04.2018;HEPTAGENIIDAE Gen. sp.;5458;26;;;113000005;;
SER_04;SER_04_26.04.2018;26.04.2018;LIMNEPHILIDAE Gen. sp.;5809;19;;;113000005;;
SER_04;SER_04_26.04.2018;26.04.2018;RHYACOPHILIDAE Gen. sp.;6788;31;;;113000005;;
SER_04;SER_04_26.04.2018;26.04.2018;SIMULIIDAE Gen. sp.;6842;81;;;113000005;;
SER_04;SER_04_26.04.2018;26.04.2018;ATHERICIDAE Gen. sp.;7750;1;;;113000005;;
SER_04;SER_04_26.04.2018;26.04.2018;PERLIDAE Gen. sp.;8412;1;;;113000005;;
SER_04;SER_04_26.04.2018;26.04.2018;LEUCTRIDAE Gen. sp.;8437;410;;;113000005;;
SER_04;SER_04_26.04.2018;26.04.2018;HYDROPSYCHIDAE Gen. sp.;8474;1;;;113000005;;
SER_04;SER_04_26.04.2018;26.04.2018;LIMONIIDAE Gen. sp.;8483;14;;;113000005;;
SER_04;SER_04_26.04.2018;26.04.2018;PLANARIIDAE Gen. sp.;9370;1;;;113000005;;
SER_04;SER_04_27.03.2013;27.03.2013;ELMIDAE Gen. sp.;17767;156;;;113000005;;
SER_04;SER_04_27.03.2013;27.03.2013;BAETIDAE Gen. sp.;4380;96;;;113000005;;
SER_04;SER_04_27.03.2013;27.03.2013;CHIRONOMIDAE Gen. sp.;4642;204;;;113000005;;
SER_04;SER_04_27.03.2013;27.03.2013;HEPTAGENIIDAE Gen. sp.;5458;60;;;113000005;;
SER_04;SER_04_27.03.2013;27.03.2013;LIMNEPHILIDAE Gen. sp.;5809;792;;;113000005;;
SER_04;SER_04_27.03.2013;27.03.2013;LUMBRICIDAE Gen. sp.;5900;4;;;113000005;;
SER_04;SER_04_27.03.2013;27.03.2013;SIMULIIDAE Gen. sp.;6842;24;;;113000005;;
SER_04;SER_04_27.03.2013;27.03.2013;ATHERICIDAE Gen. sp.;7750;36;;;113000005;;
SER_04;SER_04_27.03.2013;27.03.2013;NEMOURIDAE Gen. sp.;8422;5;;;113000005;;
SER_04;SER_04_27.03.2013;27.03.2013;PERLODIDAE Gen. sp.;8432;2;;;113000005;;
SER_04;SER_04_27.03.2013;27.03.2013;LEUCTRIDAE Gen. sp.;8437;72;;;113000005;;
SER_04;SER_04_27.03.2013;27.03.2013;LIMONIIDAE Gen. sp.;8483;12;;;113000005;;
SER_04;SER_04_28.03.2019;28.03.2019;BAETIDAE Gen. sp.;4380;304;;;113000005;;
SER_04;SER_04_28.03.2019;28.03.2019;CHIRONOMIDAE Gen. sp.;4642;121;;;113000005;;
SER_04;SER_04_28.03.2019;28.03.2019;HEPTAGENIIDAE Gen. sp.;5458;318;;;113000005;;
SER_04;SER_04_28.03.2019;28.03.2019;LIMNEPHILIDAE Gen. sp.;5809;122;;;113000005;;
SER_04;SER_04_28.03.2019;28.03.2019;RHYACOPHILIDAE Gen. sp.;6788;18;;;113000005;;
SER_04;SER_04_28.03.2019;28.03.2019;SIMULIIDAE Gen. sp.;6842;37;;;113000005;;
SER_04;SER_04_28.03.2019;28.03.2019;ATHERICIDAE Gen. sp.;7750;1;;;113000005;;
SER_04;SER_04_28.03.2019;28.03.2019;NEMOURIDAE Gen. sp.;8422;3;;;113000005;;
SER_04;SER_04_28.03.2019;28.03.2019;PERLODIDAE Gen. sp.;8432;1;;;113000005;;
SER_04;SER_04_28.03.2019;28.03.2019;LEUCTRIDAE Gen. sp.;8437;1963;;;113000005;;
SER_04;SER_04_28.03.2019;28.03.2019;HYDROPSYCHIDAE Gen. sp.;8474;1;;;113000005;;
SER_04;SER_04_28.03.2019;28.03.2019;LIMONIIDAE Gen. sp.;8483;4;;;113000005;;
SER_04;SER_04_30.04.2015;30.04.2015;ELMIDAE Gen. sp.;17767;36;;;113000005;;
SER_04;SER_04_30.04.2015;30.04.2015;BAETIDAE Gen. sp.;4380;998;;;113000005;;
