"Unique.ID","Samp.ID","Sampling.date","year","month","day","ABLABESMYIA MONILIS","ACROLOXUS LACUSTRIS","AESHNIDAE GEN. SP.","AGRIOTYPUS ARMATUS","ALBOGLOSSIPHONIA HETEROCLITA","ALLOTRICHIA PALLICORNIS","AMELETUS INOPINATUS","AMPULLACEANA AMPLA","AMPULLACEANA BALTHICA","ANCYLUS FLUVIATILIS","ANISUS SP.","ANISUS SPIRORBIS","ANODONTA SP.","APATANIA SP.","APHELOCHEIRUS SP.","AQUARIUS SP.","ARGULUS SP.","ARTHROPLEA CONGENER","ASELLIDAE GEN. SP.","ASTACUS ASTACUS","ATHERIX SP.","ATRICHOPS SP.","BAETIDAE GEN. SP.","BATHYOMPHALUS CONTORTUS","BERAEA PULLATA","BERAEAMYIA HRABEI","BERAEODES MINUTUS","BITHYNIA SP.","BLEPHARICERIDAE GEN. SP.","BRACHYCENTRIDAE GEN. SP.","BRACHYCERCUS HARRISELLA","BRACHYPTERA SP.","BRANCHIOBDELLIDA GEN. SP.","BRYCHIUS ELEVATUS","BYTHINELLA AUSTRIACA-GR.","CAENIS SP.","CALOPTERYX SP.","CALOPTERYX SPLENDENS","CAPNIA VIDUA SSP.","CAPNOPSIS SCHILLERI SSP.","CASPIOBDELLA FADEJEWI","CECIDOMYIIDAE GEN. SP.","CERATOPOGONIDAE GEN. SP.","CHAOBORUS SP.","CHEUMATOPSYCHE LEPIDA","CHIMARRA MARGINATA","CHIROCEPHALIDAE GEN. SP.","CHIRONOMIDAE GEN. SP.","CHLOROPERLIDAE GEN. SP.","CHRYSOMELIDAE GEN. SP.","COENAGRIONIDAE GEN. SP.","COLEOPTERA GEN. SP.","CORBICULA SP.","CORDULEGASTER SP.","CORDULIIDAE GEN. SP.","CORIXIDAE GEN. SP.","COROPHIUM SP.","CRENOBIA ALPINA","CRISTATELLA MUCEDO","CRUNOECIA IRRORATA SSP.","CULICIDAE GEN. SP.","CURCULIONIDAE GEN. SP.","DENDROCOELUM ALBUM","DENDROCOELUM LACTEUM","DICRANOTA SP.","DIPTERA GEN. SP.","DIXA SP.","DOLICHOPODIDAE GEN. SP.","DREISSENIDAE GEN. SP.","DRYOPS SP.","DUGESIA SP.","DYTISCIDAE GEN. SP.","ECNOMUS TENELLUS","ELMIDAE GEN. SP.","EMPIDIDAE GEN. SP.","EPHEMERELLIDAE GEN. SP.","EPHEMERIDAE GEN. SP.","EPHORON VIRGO","EPHYDATIA FLUVIATILIS","EPHYDRIDAE GEN. SP.","ERPOBDELLIDAE GEN. SP.","FANNIA SP.","FERRISSIA FRAGILIS","GALBA TRUNCATULA","GAMMARIDAE GEN. SP.","GASTROPODA GEN. SP.","GERRIS SP.","GIRARDIA TIGRINA","GLOSSIPHONIA SP.","GLOSSOSOMATIDAE GEN. SP.","GOERIDAE GEN. SP.","GOMPHIDAE GEN. SP.","GORDIIDAE GEN. SP.","GYRAULUS SP.","GYRINUS SP.","HAEMOPIS SANGUISUGA","HALIPLUS SP.","HELOBDELLA STAGNALIS","HELOPHORUS SP.","HEMICLEPSIS MARGINATA","HEMIMYSIS ANOMALA","HEPTAGENIIDAE GEN. SP.","HIPPEUTIS COMPLANATUS","HYDRACHNIDIA GEN. SP.","HYDRAENIDAE GEN. SP.","HYDRIDAE GEN. SP.","HYDROMETRA STAGNORUM","HYDROPHILIDAE GEN. SP.","HYDROPSYCHE SP.","HYDROPTILA SP.","HYDROPTILA SPARSA","IBISIA MARGINATA","ILYOCORIS CIMICOIDES SSP.","ITHYTRICHIA LAMELLARIS","JAERA SP.","LEPIDOSTOMA SP.","LEPTOCERIDAE GEN. SP.","LEPTOPHLEBIIDAE GEN. SP.","LEUCTRA SP.","LIBELLULIDAE GEN. SP.","LIMNEPHILIDAE GEN. SP.","LIMONIIDAE GEN. SP.","LITHOGLYPHUS NATICOIDES","LYMNAEA STAGNALIS","MENETUS DILATATUS","MERMITHIDAE GEN. SP.","MOLANNA SP.","MUSCIDAE GEN. SP.","NEMATOCERA GEN. SP.","NEMATODA GEN. SP.","NEMATOMORPHA GEN. SP.","NEMOURIDAE GEN. SP.","NEPA CINEREA","NOTERUS SP.","NOTONECTA SP.","ODONATA GEN. SP.","ODONTOCERUM ALBICORNE","OLIGOCHAETA GEN. SP.","OLIGONEURIELLA SP.","OLIGOSTOMIS RETICULATA","ORCONECTES LIMOSUS","ORECTOCHILUS SP.","ORTHOTRICHIA SP.","OSMYLUS FULVICEPHALUS","PACIFASTACUS LENIUSCULUS","PECTINATELLA MAGNIFICA","PEDICIA SP.","PELTODYTES CAESUS","PEREGRIANA LABIATA","PERLIDAE GEN. SP.","PERLODIDAE GEN. SP.","PHAGOCATA SP.","PHALACROCERA REPLICATA","PHILOPOTAMUS SP.","PHRYGANEA GRANDIS SSP.","PHYSA FONTINALIS","PHYSELLA ACUTA","PISCICOLA SP.","PLANARIA TORVA","PLANORBARIUS CORNEUS","PLANORBIS SP.","PLATYCNEMIS SP.","PLATYHELMINTHES GEN. SP.","PLEA MINUTISSIMA SSP.","PLUMATELLA SP.","POLYCELIS SP.","POLYCENTROPODIDAE GEN. SP.","POTAMANTHUS LUTEUS","POTAMOPYRGUS SP.","PROSTOMA SP.","PSEUDANODONTA COMPLANATA SSP.","PSYCHODIDAE GEN. SP.","PSYCHOMYIIDAE GEN. SP.","PTILOCOLEPUS GRANULATUS GRANULATUS","PTYCHOPTERA SP.","RADIX SP.","RANATRA LINEARIS","RHAGIONIDAE GEN. SP.","RHYACOPHILA SP.","SCATOPHAGIDAE GEN. SP.","SCIOMYZIDAE GEN. SP.","SCIRTIDAE GEN. SP.","SEGMENTINA NITIDA","SERICOSTOMATIDAE GEN. SP.","SIALIS SP.","SIMULIIDAE GEN. SP.","SINANODONTA WOODIANA","SIPHLONURUS SP.","SISYRA SP.","SPHAERIIDAE GEN. SP.","SPONGILLA LACUSTRIS","STAGNICOLA SP.","STRATIOMYIDAE GEN. SP.","SYRPHIDAE GEN. SP.","TABANIDAE GEN. SP.","TAENIOPTERYX NEBULOSA","THAUMALEA SP.","THEODOXUS DANUBIALIS SSP.","THEROMYZON TESSULATUM","TIPULIDAE GEN. SP.","TRICHOPTERA GEN. SP.","TRICLADIDA GEN. SP.","TURBELLARIA GEN. SP.","UNIO SP.","URNATELLA GRACILIS","VALVATA SP.","VELIA SP.","VIVIPARUS SP."
"CZE_003_MZB_LO_164","CZE_003_MZB_LO_164-25.04.2017","25.04.2017",2017,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,19,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_164","CZE_003_MZB_LO_164-25.04.2019","25.04.2019",2019,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,2603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,560,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,295,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_165","CZE_003_MZB_LO_165-10.05.2006","10.05.2006",2006,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2832,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_165","CZE_003_MZB_LO_165-05.05.2008","05.05.2008",2008,5,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,2262,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,50,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,38,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_165","CZE_003_MZB_LO_165-02.05.2011","02.05.2011",2011,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,18,18,0,0,0,0,366,0,0,0,0,882,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,38,82,82,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,11690,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,204,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_165","CZE_003_MZB_LO_165-11.04.2014","11.04.2014",2014,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,20,0,0,0,0,46,0,0,0,0,0,0,0,0,10,10,0,0,0,0,54,0,0,0,0,4236,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,10,8,8,0,0,0,0,0,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,38,0,0,0,42,0,0,18,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_165","CZE_003_MZB_LO_165-20.04.2017","20.04.2017",2017,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,2138,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,3930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,138,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_165","CZE_003_MZB_LO_165-10.04.2018","10.04.2018",2018,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_166","CZE_003_MZB_LO_166-18.04.2002","18.04.2002",2002,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,288,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1422,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_166","CZE_003_MZB_LO_166-24.04.2003","24.04.2003",2003,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,64,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,16,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3565,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_166","CZE_003_MZB_LO_166-21.04.2004","21.04.2004",2004,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_166","CZE_003_MZB_LO_166-12.05.2005","12.05.2005",2005,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,0,0,0,0,3144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,80,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_166","CZE_003_MZB_LO_166-17.04.2009","17.04.2009",2009,4,17,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,62,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,190,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,5084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_166","CZE_003_MZB_LO_166-15.04.2015","15.04.2015",2015,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,601,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_166","CZE_003_MZB_LO_166-26.04.2018","26.04.2018",2018,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,28,0,0,0,0,26,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0,0,0,0,330,0,0,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,18,0,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,26,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_166","CZE_003_MZB_LO_166-13.04.2021","13.04.2021",2021,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,53,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,56,0,0,0,0,1406,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,8,0,0,29,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,3144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,7,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_167","CZE_003_MZB_LO_167-04.05.2006","04.05.2006",2006,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,20,0,20,0,0,0,0,0,0,0,468,0,1,0,0,0,65,0,0,0,0,0,0,0,0,0,0,142,0,0,28,0,0,0,20,0,0,0,0,0,0,0,68,346,0,0,35,8,0,0,0,0,0,0,0,0,0,2385,0,0,0,0,0,456,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,8,8,312,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_167","CZE_003_MZB_LO_167-02.05.2007","02.05.2007",2007,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1048,0,0,0,4,0,0,0,0,4,0,0,4,96,0,0,0,0,0,0,12,0,0,0,0,1412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,80,76,28,232,0,0,0,0,0,0,0,1864,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,636,0,0,20,0,0,0,56,0,0,0,0,0,0,0,212,492,96,0,64,0,0,0,0,0,0,0,0,0,0,376,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,4,0,0,0,0,0,108,0,0,0,0,28,4,8,0,0,0,116,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_167","CZE_003_MZB_LO_167-28.04.2010","28.04.2010",2010,4,28,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,364,56,8,70,0,0,0,11,0,0,0,654,0,0,0,0,0,12,0,0,0,0,0,0,5,0,0,0,99,0,2,38,0,0,0,12,0,0,0,0,0,0,0,58,206,8,0,53,8,0,0,0,0,0,0,0,38,0,112,0,0,0,0,0,3204,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,2,8,0,0,0,0,0,3,0,0,6,0,22,2,100,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_167","CZE_003_MZB_LO_167-22.04.2013","22.04.2013",2013,4,22,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,30,0,16,0,0,0,2,0,0,0,254,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,9,0,0,16,0,0,0,3,0,0,0,0,0,0,0,10,88,0,0,87,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,227,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,6,10,0,0,0,16,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_167","CZE_003_MZB_LO_167-29.04.2016","29.04.2016",2016,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,28,0,0,0,0,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,0,0,410,50,26,183,0,0,0,4,2,0,0,1505,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,99,0,6,51,10,0,0,8,0,0,0,0,0,0,0,42,1190,126,0,200,0,0,0,0,0,0,0,0,178,0,36,0,0,0,0,0,1776,0,0,0,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,20,0,0,0,0,0,2,0,0,32,0,8,18,53,0,0,0,149,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZE_003_MZB_LO_167","CZE_003_MZB_LO_167-03.05.2019","03.05.2019",2019,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,444,0,0,0,0,0,0,0,48,0,0,0,0,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,274,2,12,330,0,0,0,8,0,0,0,1896,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,96,0,28,32,4,0,0,0,0,0,0,0,0,0,0,0,480,8,0,14,2,0,0,0,0,0,0,0,76,0,272,0,0,0,0,0,612,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,4,9,0,0,0,0,346,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0
