"Unique.ID","Samp.ID","Sampling.date","year","month","day","ACROLOXUS SP.","AESHNIDAE GEN. SP.","AGRIOTYPINAE GEN. SP.","AMPHIPODA GEN. SP.","ANISOPTERA GEN. SP.","ANTHOMYIIDAE GEN. SP.","APATANIINAE GEN. SP.","APHELOCHEIRIDAE GEN. SP.","ARGULUS SP.","ASELLIDAE GEN. SP.","ASTACIDAE GEN. SP.","ATHERICIDAE GEN. SP.","ATYIDAE GEN. SP.","BAETIDAE GEN. SP.","BERAEIDAE GEN. SP.","BITHYNIIDAE GEN. SP.","BIVALVIA GEN. SP.","BLEPHARICERIDAE GEN. SP.","BRACHYCENTRIDAE GEN. SP.","BRANCHIOBDELLIDAE GEN. SP.","BRYOZOA GEN. SP.","CAENIDAE GEN. SP.","CALAMOCERAS SP.","CALOPTERYGIDAE GEN. SP.","CAMBARIDAE GEN. SP.","CAPNIIDAE GEN. SP.","CECIDOMYIIDAE GEN. SP.","CERATOPOGONIDAE GEN. SP.","CHAOBORIDAE GEN. SP.","CHIRONOMIDAE GEN. SP.","CHLOROPERLIDAE GEN. SP.","COENAGRIONIDAE GEN. SP.","CONCHOSTRACA GEN. SP.","CORBICULIDAE GEN. SP.","CORDULEGASTRIDAE GEN. SP.","CORDULIIDAE GEN. SP.","CORDYLOPHORA SP.","CORIXIDAE GEN. SP.","COROPHIIDAE GEN. SP.","CRAMBIDAE GEN. SP.","CRANGONYX SP.","CRISTATELLIDAE GEN. SP.","CRUSTACEA GEN. SP.","CULICIDAE GEN. SP.","CURCULIONIDAE GEN. SP.","CYLINDROTOMIDAE GEN. SP.","DECAPODA GEN. SP.","DENDROCOELIDAE GEN. SP.","DIPTERA GEN. SP.","DIXIDAE GEN. SP.","DOLICHOPODIDAE GEN. SP.","DONACIA SP.","DREISSENIDAE GEN. SP.","DRYOPIDAE GEN. SP.","DUGESIIDAE GEN. SP.","DYTISCIDAE GEN. SP.","ECNOMUS SP.","ELMIDAE GEN. SP.","EMMERICIA SP.","EMPIDIDAE GEN. SP.","EPHEMERELLIDAE GEN. SP.","EPHEMERIDAE GEN. SP.","EPHORON SP.","EPHYDRIDAE GEN. SP.","ERPOBDELLIDAE GEN. SP.","EUBRIA SP.","FREDERICELLA SP.","GAMMARIDAE GEN. SP.","GAMMAROIDEA GEN. SP.","GASTROPODA GEN. SP.","GERRIDAE GEN. SP.","GLOSSIPHONIIDAE GEN. SP.","GLOSSOSOMATIDAE GEN. SP.","GOERIDAE GEN. SP.","GOMPHIDAE GEN. SP.","GORDIIDAE GEN. SP.","GYRINIDAE GEN. SP.","HAEMOPIS SP.","HALIPLIDAE GEN. SP.","HEBRIDAE GEN. SP.","HELOPHORUS SP.","HEPTAGENIIDAE GEN. SP.","HIRUDINEA GEN. SP.","HYDRACHNIDIA GEN. SP.","HYDRAENIDAE GEN. SP.","HYDRIDAE GEN. SP.","HYDROBIIDAE GEN. SP.","HYDROCHUS SP.","HYDROMETRIDAE GEN. SP.","HYDROPHILIDAE GEN. SP.","HYDROPSYCHIDAE GEN. SP.","HYDROPTILIDAE GEN. SP.","HYDROSCAPHIDAE GEN. SP.","HYDROZOA GEN. SP.","HYGROBIIDAE GEN. SP.","HYMENOPTERA GEN. SP.","HYPANIA SP.","JANIRIDAE GEN. SP.","LEPIDOSTOMATIDAE GEN. SP.","LEPTOCERIDAE GEN. SP.","LEPTOPHLEBIIDAE GEN. SP.","LESTIDAE GEN. SP.","LEUCTRIDAE GEN. SP.","LIBELLULIDAE GEN. SP.","LIMNEPHILIDAE GEN. SP.","LIMONIIDAE GEN. SP.","LITTORINIMORPHA GEN. SP.","LYMNAEIDAE GEN. SP.","MALACOSTRACA GEN. SP.","MANAYUNKIA SP.","MERMITHIDAE GEN. SP.","MESOVELIIDAE GEN. SP.","MOLANNIDAE GEN. SP.","MOLLUSCA GEN. SP.","MUSCIDAE GEN. SP.","MYSIDAE GEN. SP.","NAUCORIDAE GEN. SP.","NEMATODA GEN. SP.","NEMATOMORPHA GEN. SP.","NEMERTEA GEN. SP.","NEMOURIDAE GEN. SP.","NEPIDAE GEN. SP.","NOTERUS SP.","NOTONECTIDAE GEN. SP.","ODONATA GEN. SP.","ODONTOCERIDAE GEN. SP.","OLIGOCHAETA GEN. SP.","OLIGONEURIELLA SP.","OSMYLIDAE GEN. SP.","PALUDICELLA SP.","PEDICIIDAE GEN. SP.","PERLIDAE GEN. SP.","PERLODIDAE GEN. SP.","PHILOPOTAMIDAE GEN. SP.","PHRYGANEIDAE GEN. SP.","PHYSIDAE GEN. SP.","PISCICOLIDAE GEN. SP.","PLANARIIDAE GEN. SP.","PLANORBIDAE GEN. SP.","PLATYCNEMIDIDAE GEN. SP.","PLECOPTERA GEN. SP.","PLEIDAE GEN. SP.","PLUMATELLA SP.","POLYCENTROPODIDAE GEN. SP.","PORIFERA GEN. SP.","POTAMANTHUS SP.","PROSTOMA SP.","PSYCHODIDAE GEN. SP.","PSYCHOMYIIDAE GEN. SP.","PTILOCOLEPUS SP.","PTYCHOPTERIDAE GEN. SP.","RHAGIONIDAE GEN. SP.","RHYACOPHILIDAE GEN. SP.","SCATOPHAGIDAE GEN. SP.","SCIOMYZIDAE GEN. SP.","SCIRTIDAE GEN. SP.","SERICOSTOMATIDAE GEN. SP.","SIALIDAE GEN. SP.","SIMULIIDAE GEN. SP.","SIPHLONURUS SP.","SISYRIDAE GEN. SP.","SPHAERIIDAE GEN. SP.","SPONGILLIDAE GEN. SP.","STRATIOMYIDAE GEN. SP.","SUCCINEIDAE GEN. SP.","SYRPHIDAE GEN. SP.","TABANIDAE GEN. SP.","TAENIOPTERYGIDAE GEN. SP.","THAUMALEIDAE GEN. SP.","THEODOXUS SP.","THREMMA SP.","TIPULIDAE GEN. SP.","TRICHOPTERA GEN. SP.","TRICLADIDA GEN. SP.","TRIOPS SP.","TURBELLARIA GEN. SP.","UNIONIDAE GEN. SP.","URNATELLA GRACILIS","VALVATIDAE GEN. SP.","VELIIDAE GEN. SP.","VIVIPARIDAE GEN. SP.","ZYGOPTERA GEN. SP."
"FRA_046_MZB_LO_684","FRA_046_MZB_LO_684-02.07.2019","02.07.2019",2019,7,2,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,3,43,0,1,0,0,0,2,0,3904,0,9,0,392,0,0,0,8,11209,1,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,17,15,0,0,0,2,11,1,2,0,0,767,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,152,0,0,0,0,1,0,0,0,0,824,84,0,31,0,1,0,0,0,0,0,8,0,0,189,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,1497,0,0,0,0,0,0,0,0,4,3,0,22,1,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0
"FRA_046_MZB_LO_684","FRA_046_MZB_LO_684-21.09.2021","21.09.2021",2021,9,21,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,1,0,0,0,0,2,144,0,1,1,0,0,3,0,1272,0,22,0,316,0,0,0,0,607,1,0,0,0,0,0,0,0,5,0,0,0,0,276,1,8,1,17,5,0,0,0,23,0,0,0,0,0,331,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,3,0,2,0,0,312,55,0,20,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,595,0,0,0,0,0,0,0,0,12,3,0,97,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0
"FRA_046_MZB_LO_685","FRA_046_MZB_LO_685-19.08.2011","19.08.2011",2011,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,354,0,1,227,0,0,0,16,0,0,2164,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,14,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"FRA_046_MZB_LO_685","FRA_046_MZB_LO_685-24.07.2012","24.07.2012",2012,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,666,0,2,492,0,0,0,8,0,0,983,0,0,0,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,178,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"FRA_046_MZB_LO_685","FRA_046_MZB_LO_685-04.09.2013","04.09.2013",2013,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,226,0,0,576,0,0,0,5,0,0,10404,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_046_MZB_LO_685","FRA_046_MZB_LO_685-02.07.2014","02.07.2014",2014,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,372,0,0,438,0,0,0,17,0,0,8998,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,63,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056,0,0,0,0,0,0,0,0,0,0,107,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,267,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_046_MZB_LO_685","FRA_046_MZB_LO_685-14.09.2016","14.09.2016",2016,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1393,0,1,93,0,0,0,66,0,0,1458,0,0,0,40,0,21,0,0,0,0,0,0,0,14,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,185,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,14,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_046_MZB_LO_685","FRA_046_MZB_LO_685-23.08.2018","23.08.2018",2018,8,23,0,0,0,0,0,1,0,0,0,0,0,1,0,275,0,0,0,0,0,0,0,34,0,0,0,0,0,1,0,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,17,0,807,0,0,210,0,0,0,58,0,0,3446,0,0,0,26,0,3,0,0,0,0,0,0,0,6,0,3,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,142,11,0,7,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1015,0,0,0,0,0,153,0,0,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,16,0,30,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_046_MZB_LO_685","FRA_046_MZB_LO_685-12.08.2020","12.08.2020",2020,8,12,0,0,1,0,0,1,0,0,0,0,0,1,0,127,0,0,0,0,0,0,0,38,0,0,0,0,0,2,0,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,34,0,390,0,3,58,0,0,2,23,0,0,841,0,0,0,36,0,4,0,0,0,0,1,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,114,8,0,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,189,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,0,17,0,0,0,0,0,0,0,0,5,0,0,0,4,1,108,0,0,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_046_MZB_LO_685","FRA_046_MZB_LO_685-03.08.2021","03.08.2021",2021,8,3,0,0,3,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,23,0,0,0,0,0,8,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,523,0,2,503,0,0,0,8,0,0,3421,0,0,0,23,0,2,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,53,15,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,620,0,0,0,0,0,7,0,0,0,0,21,0,0,0,0,0,10,0,0,0,0,3,0,0,0,19,0,0,0,4,0,811,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"FRA_046_MZB_LO_686","FRA_046_MZB_LO_686-19.08.2011","19.08.2011",2011,8,19,0,0,0,0,0,6,0,0,0,51,0,0,0,258,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,177,0,24,12,0,0,0,69,0,0,2988,0,0,0,29,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,0,69,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,50,5,0,0,0,0,0,0,0,0,33,0,0,0,0,27,0,0,0,4,0,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"FRA_046_MZB_LO_686","FRA_046_MZB_LO_686-24.07.2012","24.07.2012",2012,7,24,0,0,0,0,0,0,0,0,0,28,0,0,0,399,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,0,23,296,0,0,0,50,0,0,11297,0,0,0,146,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,49,0,0,0,0,0,0,1,0,0,0,12,0,53,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0,0,0,0,48,0,0,0,20,0,105,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_046_MZB_LO_686","FRA_046_MZB_LO_686-04.09.2013","04.09.2013",2013,9,4,0,0,0,0,0,0,0,0,0,2,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51,0,2,5,0,0,0,21,0,0,4255,0,0,0,16,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,19,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,4,185,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"FRA_046_MZB_LO_686","FRA_046_MZB_LO_686-01.07.2014","01.07.2014",2014,7,1,0,0,0,0,0,3,0,0,0,0,0,1,0,31,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,5924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,4,0,789,0,10,178,0,0,0,47,0,0,21330,0,0,0,157,0,0,0,0,0,0,4,0,0,0,0,3,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,261,4,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958,0,0,0,0,0,0,0,0,0,0,311,0,0,0,0,0,4,0,0,0,1,5,0,0,0,31,0,0,0,26,7,422,0,0,4,0,0,0,0,0,0,0,0,0,3,0,76,0,0,0,0,0,1,0,0
"FRA_046_MZB_LO_686","FRA_046_MZB_LO_686-14.09.2016","14.09.2016",2016,9,14,0,0,0,0,0,0,0,0,0,134,0,4,0,31,0,0,0,0,0,0,0,10,0,0,0,0,0,9,0,2479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1256,0,8,3,0,0,0,178,0,0,7038,0,0,2,153,0,19,0,0,1,0,15,0,0,0,0,3,2,0,0,0,0,0,8,189,0,0,0,0,0,0,0,7,1,0,8,0,3,42,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,50,0,0,0,0,31,0,0,0,1,4,0,0,0,35,0,0,0,0,2,8,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"FRA_046_MZB_LO_686","FRA_046_MZB_LO_686-23.08.2018","23.08.2018",2018,8,23,0,0,0,0,0,1,0,0,0,19,0,1,0,185,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,3396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,71,0,1004,0,15,9,0,0,0,54,0,0,5353,0,0,0,139,0,0,0,0,29,0,35,0,0,3,0,2,1,0,0,0,0,0,319,17,0,3,0,0,0,0,3,8,0,0,10,0,0,23,0,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,117,0,0,0,0,0,0,0,0,0,0,84,38,0,0,0,0,58,0,0,0,0,134,0,0,0,53,0,0,0,7,2,7,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"FRA_046_MZB_LO_686","FRA_046_MZB_LO_686-13.08.2020","13.08.2020",2020,8,13,0,0,0,0,0,0,0,0,0,0,0,2,0,64,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,1388,0,28,12,0,0,0,31,0,0,3947,0,0,1,23,0,4,0,0,0,0,5,0,0,0,0,3,7,0,0,0,1,0,2,10,0,1,0,0,0,0,3,6,0,0,34,0,7,36,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,438,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,46,0,0,0,4,308,0,0,0,73,0,0,0,13,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_046_MZB_LO_686","FRA_046_MZB_LO_686-03.08.2021","03.08.2021",2021,8,3,0,0,0,0,0,0,0,0,0,19,0,2,0,722,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,276,0,2,249,0,0,0,21,0,0,5270,0,0,0,21,0,1,1,0,0,0,1,0,0,20,0,3,3,0,0,0,0,1,0,4,0,1,0,0,0,0,5,1,0,0,27,0,10,6,0,16,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,364,0,0,0,0,0,0,0,0,7,0,33,2,0,0,0,0,5,0,0,0,8,5,0,0,0,35,0,0,17,16,0,35,0,0,5,0,1,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"FRA_046_MZB_LO_687","FRA_046_MZB_LO_687-06.08.2008","06.08.2008",2008,8,6,0,0,0,0,0,0,0,0,0,0,0,230,0,117,0,1,0,0,0,0,0,2,0,6,0,0,0,0,0,1727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,815,0,0,985,0,4,5,2,0,0,3,0,0,584,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,320,6,0,1,0,0,0,0,5,38,0,0,32,0,0,129,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,1,0,0,0,16,0,0,0,0,0,54,0,0,0,0,6,0,0,0,6,0,0,0,1,0,4,0,0,102,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"FRA_046_MZB_LO_687","FRA_046_MZB_LO_687-11.09.2009","11.09.2009",2009,9,11,0,0,0,0,0,0,0,0,0,1,0,18,0,100,10,47,0,0,0,0,0,428,0,63,1,0,0,1,0,2887,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,2,0,1711,0,2,11,18,0,0,3,0,0,121,0,0,0,8,0,1,5,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,2373,15,0,0,0,0,0,0,4,132,0,0,23,0,2,45,0,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,573,0,0,0,0,0,0,1,0,0,0,6,156,2,0,0,0,35,0,0,0,0,0,0,0,0,3,0,0,0,2,5,20,0,0,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"FRA_046_MZB_LO_687","FRA_046_MZB_LO_687-16.09.2010","16.09.2010",2010,9,16,0,0,0,0,0,0,0,0,0,1,0,4,0,219,0,18,0,0,0,0,0,302,0,5,1,0,0,1,0,1928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,6,0,646,0,8,11,0,0,0,6,0,0,214,0,0,0,5,0,19,2,0,3,0,0,0,0,0,0,3,0,0,9,0,0,0,1444,34,0,0,0,0,0,0,5,303,0,0,1,0,0,177,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,9,0,0,0,0,19,0,0,0,13,0,0,0,3,0,58,0,0,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"FRA_046_MZB_LO_687","FRA_046_MZB_LO_687-07.07.2011","07.07.2011",2011,7,7,0,0,0,0,0,1,0,0,0,7,0,0,0,257,0,19,0,0,0,0,0,106,0,15,0,0,0,0,0,3824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,923,0,0,920,0,1,56,0,0,0,0,0,0,698,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,441,412,0,0,0,0,0,0,5,91,0,0,7,0,0,154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,0,0,0,0,0,0,7,0,0,0,225,0,0,0,0,0,59,0,0,0,0,3,0,0,0,12,0,0,0,5,1,29,0,1,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"FRA_046_MZB_LO_687","FRA_046_MZB_LO_687-01.08.2012","01.08.2012",2012,8,1,0,0,0,0,0,0,0,0,0,52,0,0,0,850,0,2,0,0,2,0,1,13,0,10,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,20,1,0,176,0,3,1,0,0,0,0,0,0,700,0,0,0,23,0,1,6,0,2,0,1,0,0,0,0,3,0,0,16,0,0,0,40,16,0,2,0,0,0,0,4,25,0,0,0,0,1,38,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,2,0,0,1,1,6,3,0,0,0,24,0,0,0,3,0,0,0,0,8,0,0,0,0,0,52,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_046_MZB_LO_687","FRA_046_MZB_LO_687-06.09.2013","06.09.2013",2013,9,6,0,0,0,0,0,8,0,0,0,103,0,0,0,1099,0,6,0,0,4,0,1,631,0,1,0,0,0,5,0,3580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,175,1,0,934,0,19,7,17,0,0,3,0,0,1490,0,0,0,48,0,4,2,0,26,0,0,0,0,0,0,3,3,0,4,0,0,2,350,28,0,1,0,0,0,0,9,802,1,0,92,0,2,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,635,0,0,0,0,0,0,110,0,0,0,2,1,0,0,0,0,52,0,0,0,5,1,0,0,0,17,0,0,0,1,0,835,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"FRA_046_MZB_LO_687","FRA_046_MZB_LO_687-10.08.2016","10.08.2016",2016,8,10,0,0,0,0,0,0,0,0,0,0,0,4,0,311,0,0,0,0,1,0,0,3,0,11,0,0,0,0,0,402,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,1,0,759,0,4,55,0,0,0,0,0,0,308,0,0,0,0,1,0,4,0,0,0,3,0,0,0,0,3,12,0,35,0,0,0,358,28,0,0,0,0,0,0,2,2,0,0,44,0,2,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,17,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,13,0,0,0,0,0,59,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_046_MZB_LO_687","FRA_046_MZB_LO_687-19.09.2018","19.09.2018",2018,9,19,0,0,0,0,0,0,0,0,0,4,0,7,0,35,3,0,0,0,30,0,3,71,0,96,0,0,0,1,0,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,354,0,0,1082,0,1,1,11,0,0,0,0,0,45,0,0,0,5,0,1,8,0,0,0,2,0,0,0,0,3,1,0,65,0,0,0,199,9,0,0,0,0,0,0,7,325,0,0,1,0,0,36,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,96,0,0,0,0,1,111,0,0,0,1,0,0,1,0,7,0,0,0,1,0,0,0,3,4,4,0,0,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
