"site_id","sgn_id","sample_id","year","month","day","ACENTRIA SP.","ACROLOXUS LACUSTRIS","AESHNIDAE GEN. SP.","AMETROPUS FRAGILIS","ANCYLUS FLUVIATILIS","ANISOPS SARDEUS SARDEUS","ANISOPTERA GEN. SP.","ANISUS SPIRORBIS","APHELOCHEIRUS AESTIVALIS","APLEXA HYPNORUM","ARANEAE GEN. SP.","ARGYRONETA AQUATICA","ASELLIDAE GEN. SP.","ASTACIDAE GEN. SP.","ATHERICIDAE GEN. SP.","BAETIDAE GEN. SP.","BATHYOMPHALUS CONTORTUS","BITHYNIA LEACHII LEACHII","BITHYNIA TENTACULATA","BITHYNIA TRANSSILVANICA","BRACHYCENTRUS SP.","BRACHYPTERA RISI","BRANCHIOBDELLA PARASITA","BRANCHIPUS SP.","BRYOZOA GEN. SP.","CAENIDAE GEN. SP.","CALOPTERYGIDAE GEN. SP.","CATACLYSTA SP.","CERATOPOGONIDAE GEN. SP.","CHALCOLESTES VIRIDIS","CHAOBORUS SP.","CHIRONOMIDAE GEN. SP.","CHOROTERPES PICTETI","CHRYSOMELIDAE GEN. SP.","COENAGRIONIDAE GEN. SP.","COLEOPTERA GEN. SP.","CORBICULA SP.","CORDULIIDAE GEN. SP.","CORIXIDAE GEN. SP.","COROPHIIDAE GEN. SP.","CRUNOECIA IRRORATA IRRORATA","CULICIDAE GEN. SP.","CURCULIONIDAE GEN. SP.","DECAPODA GEN. SP.","DENDROCOELUM LACTEUM","DENDROCOELUM ROMANODANUBIALE","DICRANOTA SP.","DIPTERA GEN. SP.","DIXIDAE GEN. SP.","DOLICHOPODIDAE GEN. SP.","DREISSENA POLYMORPHA","DREISSENA ROSTRIFORMIS BUGENSIS","DRYOPIDAE GEN. SP.","DUGESIA SP.","DYTISCIDAE GEN. SP.","ECNOMUS TENELLUS","ELMIDAE GEN. SP.","ELOPHILA SP.","EMPIDIDAE GEN. SP.","EPHEMERELLA SP.","EPHEMERIDAE GEN. SP.","EPHYDRIDAE GEN. SP.","ERPOBDELLIDAE GEN. SP.","ESPERIANA SP.","EURYLOPHELLA KARELICA","FERRISSIA CLESSINIANA","FREDERICELLA SP.","GAMMARIDAE GEN. SP.","GERRIDAE GEN. SP.","GLOSSIPHONIIDAE GEN. SP.","GLOSSOSOMATIDAE GEN. SP.","GOERIDAE GEN. SP.","GOMPHIDAE GEN. SP.","GORDIUS AQUATICUS","GYRAULUS SP.","GYRINIDAE GEN. SP.","HABROPHLEBIA SP.","HAEMOPIS SANGUISUGA","HALIPLIDAE GEN. SP.","HEBRUS SP.","HELOPHORUS SP.","HEPTAGENIIDAE GEN. SP.","HIPPEUTIS COMPLANATUS","HIRUDINEA GEN. SP.","HIRUDO MEDICINALIS","HOLANDRIANA SP.","HYDRACHNIDAE GEN. SP.","HYDRACHNIDIA GEN. SP.","HYDRAENIDAE GEN. SP.","HYDROCHUS SP.","HYDROMETRA GRACILENTA","HYDROMETRA STAGNORUM","HYDROPHILIDAE GEN. SP.","HYDROPSYCHIDAE GEN. SP.","HYDROPTILIDAE GEN. SP.","HYPANIA INVALIDA","ILYOCORIS CIMICOIDES CIMICOIDES","ISONYCHIA IGNOTA","JAERA ISTRI","LEPIDOPTERA GEN. SP.","LEPIDURUS APUS","LEPTOCERIDAE GEN. SP.","LESTES SPONSA","LEUCTRA SP.","LIBELLULIDAE GEN. SP.","LIMNEPHILIDAE GEN. SP.","LIMONIIDAE GEN. SP.","LITHOGLYPHUS NATICOIDES","LYMNAEIDAE GEN. SP.","LYPE REDUCTA","MESOVELIA FURCATA","METRELETUS BALCANICUS","MICROVELIA SP.","MUSCIDAE GEN. SP.","MYSIDAE GEN. SP.","NEMATOMORPHA GEN. SP.","NEMOURIDAE GEN. SP.","NEOEPHEMERA MAXIMA","NEPA CINEREA","NOTERUS SP.","NOTONECTA SP.","NYMPHULA SP.","OLIGOCHAETA GEN. SP.","OLIGONEURIELLA SP.","ORCHESTIA CAVIMANA","ORCONECTES LIMOSUS","PALINGENIA LONGICAUDA","PARALEPTOPHLEBIA SP.","PARAPOYNX SP.","PERLIDAE GEN. SP.","PERLODIDAE GEN. SP.","PHRYGANEIDAE GEN. SP.","PHYSA SP.","PHYSELLA ACUTA","PISCICOLIDAE GEN. SP.","PLANARIIDAE GEN. SP.","PLANORBARIUS CORNEUS","PLANORBIS SP.","PLATYCNEMIDIDAE GEN. SP.","PLEA MINUTISSIMA MINUTISSIMA","PLECOPTERA GEN. SP.","PLUMATELLA SP.","POLYCENTROPODIDAE GEN. SP.","POLYMITARCYIDAE GEN. SP.","PORIFERA GEN. SP.","POTAMANTHUS LUTEUS","POTAMOPYRGUS ANTIPODARUM","PSYCHODIDAE GEN. SP.","PSYCHOMYIA PUSILLA","PTYCHOPTERA SP.","RANATRA LINEARIS","RHAGIONIDAE GEN. SP.","RHYACOPHILIDAE GEN. SP.","SCIOMYZIDAE GEN. SP.","SCIRTIDAE GEN. SP.","SEGMENTINA NITIDA","SERRATELLA IGNITA","SIALIDAE GEN. SP.","SIMULIIDAE GEN. SP.","SIPHLONURUS AESTIVALIS","SIPHLONURUS ARMATUS","SIPHLONURUS LACUSTRIS","SIPHONOPERLA SP.","SISYRIDAE GEN. SP.","SPERCHEUS EMARGINATUS","SPHAERIIDAE GEN. SP.","SPONGILLA LACUSTRIS","STRATIOMYIDAE GEN. SP.","SYMPECMA FUSCA","SYNURELLA AMBULANS","SYRPHIDAE GEN. SP.","TABANIDAE GEN. SP.","TAENIOPTERYX NEBULOSA","THEODOXUS DANUBIALIS DANUBIALIS","THEODOXUS FLUVIATILIS SSP.","THEODOXUS PREVOSTIANUS","THEODOXUS TRANSVERSALIS","TINODES ROSTOCKI","TIPULIDAE GEN. SP.","TORLEYA MAJOR","TRICHOPTERA GEN. SP.","TURBELLARIA GEN. SP.","UNIONIDAE GEN. SP.","VALVATIDAE GEN. SP.","VELIA SP.","VIVIPARUS SP.","WORMALDIA SUBNIGRA"
114000009,"HUN_022_MZB_LO_9","114000009_08.05.2008",2008,"5",8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0.8,16.8,0,0,0,0,0,0,0,0,0,0,0.8,0,1.6,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0.8,0,0,0,0,0,0,0,36,0.8,0,0,0.8,0.8,0,0,0,0.8,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,3.2,4,0,0,0,0,0,0,0.8,0,0,0,0.8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.8,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,56,0,1.6,0,0,0,0,0,0,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114000009,"HUN_022_MZB_LO_9","114000009_05.07.2010",2010,"7",5,0,0,0,0,0,0,0,0,86.4,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,393.6,0,0,0,0,19.2,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,33.6,0,0,0,0,0,0,0,0,0,0,0,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114000009,"HUN_022_MZB_LO_9","114000009_25.05.2011",2011,"5",25,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,73.333333323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0,0,0,0,0,0,0,0,0,0,186.6666667,0,1.333333333,0,0,13.33333333,0,0,1.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.666666667,0,0,0,0,0,0,0,0,0,0,0,5.333333333,18.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.33333333,173.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.66666667,0,0,0,0,0,0,0,0,0,120,0,42.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114000009,"HUN_022_MZB_LO_9","114000009_16.05.2013",2013,"5",16,0,0,0,0,0.8,0,0,0,11.2,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,4.8,0,8,0,0,38.4,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0,0,0,0,0,0,444,0.8,0,0,0,8,0,0,0,0,0,0,0,0,12.8,0,0,0,0,0,0,0,0,0,0,0,7.2,1.6,0,0,0,0,0,0,1.6,0,0,0,16,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,64,0,57.6,0,0,0,0.8,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0
114000009,"HUN_022_MZB_LO_9","114000009_07.05.2014",2014,"5",7,0,0,0,0,0,0,0,0,7.2,0,0,0,1.6,0,0,216,0,0,0,0,0,0,0,0,0,0,1.6,0,1.6,0,0,22.4,0,0,0,0,0,0,0.8,0,0,0,0,0,0.8,0,4.8,0,0,0,0,0,0,0.8,0,0,0,0,0,12,0,0,0.8,0,0,0,0,200,0,0,0,0,4.8,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,5.6,1.6,0,0,0,0,0,0,0,0,0,0,8,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,115.2,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,5.6,0,0,0,0,0,2.4,0,0,0,396,0,88,0,0,0.8,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114000009,"HUN_022_MZB_LO_9","114000009_28.07.2015",2015,"7",28,0,0,0,0,3.2,0,0,0,6.4,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,26.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,132,1.6,0,0,0,8.8,0,0,0.8,0,0,0,0,0,32,0,0,0,0,0,0,0.8,0,0,0,0,8,0.8,0,0,0,0,0,0,0,0,0.8,0,2.4,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3.2,0,0.8,0,0,0,0,0,14.4,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114000009,"HUN_022_MZB_LO_9","114000009_04.05.2016",2016,"5",4,0,0,0,0,1.6,0,0,0,1.6,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,2.4,0,5.6,0,0,33.6,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,9.6,0,0,0,0,0,0.8,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,74.4,2.4,0,0,0,2.4,0,0,0,0,0,0,0,0,7.2,0,0,0,0,0,0,0,0,0,0,0,9.6,7.2,0,0,0,0,0,0,0.8,0,0,0,4,102.4,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,16,168,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,22.4,0,0,0,3.2,0,0,0,648,0,48,0,0,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114000009,"HUN_022_MZB_LO_9","114000009_05.05.2017",2017,"5",5,0,0,0,0,0.8,0,0,0,1.6,0,0,0,0.8,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,10.4,0,0,86.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,4,0,0.8,0,0.8,0,0,0,0,0,0,52.8,1.6,0,0,0.8,4,0,0,0,0,0,0,0,0,11.2,0,0,0,0,0,0,0,0,0,0,0,38.4,0.8,0,0,0,0,0,0,0.8,0,0,0,8,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,156,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,4,0,0,0,9.6,0,0,0,344,0,816,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114000010,"HUN_022_MZB_LO_10","114000010_07.10.2007",2007,"10",7,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,32.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,3.2,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,16.8,0.8,0,0,0,0,0,0,0.8,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,3.2,0,0,1.6,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0
114000010,"HUN_022_MZB_LO_10","114000010_12.09.2008",2008,"9",12,0,0,0,0,0,0,0,0,4,0,0,0,0,0.8,0,48,0,0,0,0,0,0,0,0,0,3.2,0,0,0.8,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,1.6,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,1.6,0,0,0,0,0,0,0,0,17.6,0,0,0,0,0,0,0.8,0,0,0,0,12,0.8,0,0,0.8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,1.6,0,0,0,0,0,0,0,0.8,0,4,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
114000010,"HUN_022_MZB_LO_10","114000010_27.10.2009",2009,"10",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,5.6,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114000010,"HUN_022_MZB_LO_10","114000010_20.08.2010",2010,"8",20,0,0,0,0,0,0,0,0,0,0,0,0,0,3.692307692,0,1.230769231,0,0,0,0,0,0,0,0,0,4.923076923,0,0,0,0,0,2.461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195.076923,0,0,0,0,3.692307693,0,0,0,0,0,0,0,0,18.461538464,0,0,0,0,0,0,0,0,0,0,0,2.461538462,0,0,0,0,0,0,0,0,0,0,0,1.230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.153846154,0,0,0,0,2.461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114000010,"HUN_022_MZB_LO_10","114000010_18.08.2011",2011,"8",18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.454545455,0,8.727272727,0,0,0,0,0,0,1.454545455,0,0,2.909090909,0,0,0,0,0,5.818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.2727273,0,0,0,0,5.818181819,0,0,0,0,0,0,0,0,40.727272725,0,0,0,0,0,0,0,0,0,0,0,1.454545455,0,0,0,0,0,0,0,0,0,1.454545455,0,2.90909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114000010,"HUN_022_MZB_LO_10","114000010_30.08.2012",2012,"8",30,0,0,0,0,0.8,0,0,0,28.8,0,0,0,0,0,19.2,124,0,0,0,0,0,0,0,0,0,44.8,0.8,0,3.2,0,0,30.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,0,5.6,244,0,0,0,0,17.6,0,0,0,0,0,0,0,0,121.6,0,0,0,0,0,0,0,0,0,0,0,51.2,3.2,0,0,0,0,0,0,0,0,1.6,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6,0,0,0,0,3.2,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,2.4,0,0,0,0,0,0,0,22.4,0,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114000010,"HUN_022_MZB_LO_10","114000010_12.09.2013",2013,"9",12,0,0,0,0,0,0,0,0,76.8,0,0,0,0,0,1.6,246.4,0,0,0,0,0,0,0,0,0,8,2.4,0,0,0,0,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.4,0.8,0,0,0,12,0,0,0,0,0,0,0,0,31.2,0,0,0,0,0,0,0.8,0,0,0,0,80,1.6,0,0,0,0,0,0,0,0,0,0,0,26.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0.8,0,0,0,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114000010,"HUN_022_MZB_LO_10","114000010_26.08.2014",2014,"8",26,0,0,0,0,0,0,0,0,80,0,0,0,0,0,6.4,84,0,0,0,0,1.6,0,0,0,0,0,8.8,0,0.8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,672,0,0,0,0,2.4,0,0,0.8,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0,0,0,0,0,0,0.8,0,0.8,10.4,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,4,0,0,0,0,0,0,0.8,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0
114000010,"HUN_022_MZB_LO_10","114000010_15.09.2015",2015,"9",15,0,0,0,0,0.8,0,0,0,5.6,0,0,0,0,0,0.8,205.6,0,0,0,0,0,0,0,0,0,8.8,0,0,0.8,0,0,55.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,316.8,0,0,0,0,6.4,0,0,0,0,0,0,0,0,112.8,0,0,0,0,0,0,1.6,0,0,0,0,81.6,1.6,0,0,0,0,0,0,0.8,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114000010,"HUN_022_MZB_LO_10","114000010_19.09.2016",2016,"9",19,0,0,0,0,16,0,0,0,2.4,0,0,0,0,0,1.6,488,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1680,0,0,0,0.8,17.6,0,0,0,0,0,0,0,0,656,0,0,0,0,0,0,1.6,0,0,0,0,116,0.8,0,0,0,0,0,0,0,0,0.8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,2.4,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6,0,0,0,0,0,0,0,0
114000011,"HUN_022_MZB_LO_11","114000011_23.06.2005",2005,"6",23,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,6.4,0,0,0,0,0,0,32,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,0,0,6.4,0,0,3.2,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,44.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,0,0,8,0
114000011,"HUN_022_MZB_LO_11","114000011_29.06.2006",2006,"6",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6,0,0,0,0,0,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0,1.6,0,4.8,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2,6.4,0,94.4,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,16,0
114000011,"HUN_022_MZB_LO_11","114000011_29.06.2007",2007,"6",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0,0,0,0,5.333333333,0,0,0,0,0,0,1.333333333,2.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666666667,0,8,0,0,0,0,1.333333333,0,4,0,0,0,0,1.333333333,0,6.666666667,0,0,10.666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666666667,0,0,0,0,0,1.333333333,0,0,0,1.333333333,0,6.666666667,0,0,0,0,0,0,1.333333333,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0,0,1.333333333,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0,0,0,0,0,0,0,15.999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.666666666,0,0,10.66666667,0
114000011,"HUN_022_MZB_LO_11","114000011_30.04.2008",2008,"4",30,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,4.8,0,0,0,0,0,0,0,0,0,4.8,1.6,0,1.6,0,0,240,0,0,3.2,0,0,0,241.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,1.6,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0,3.2,0,1.6,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,1.6,0,0,0,0,3.2,0,0,88,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,1.6,3.2,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,25.6,0,6.4,0
114000011,"HUN_022_MZB_LO_11","114000011_18.06.2009",2009,"6",18,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0.8,1.6,0,0,0,0.8,0,0,0,0,0,0,12,15.2,0,4.8,0,0,286.4,0,0,0.8,0,38.4,0,0,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,10.4,0,0,0,0,0,2.4,0,0,0,0,139.2,0,5.6,0,0,5.6,0,0,0,0,0,0,0,0,7.2,0,0,0,0,0,0,0,0,0,0,0,12,0,38.4,0,0,0,0,0,2.4,0,0,0,2.4,0,4.8,4,0,0,0,0,0,0,0,0,0,0.8,0,0,0,484,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0.8,0,0,0,24.8,3.2,0,43.2,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,129.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.8,0,0.8,0
114000011,"HUN_022_MZB_LO_11","114000011_29.04.2010",2010,"4",29,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,7.2,0,0,0,0,0,0,0,0,0,59.2,0.8,0,2.4,0,0,208,0,0,0,0,9.6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,8,0,0,0.8,0,0,0,0,1.6,0,0,0,0,17.6,0,0,0,0,0,1.6,0,0,10.4,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,9.6,0,0,0,0,0,0,0,0,0,0,0,32.8,0.8,0,0,0,0,0,1.6,0,0,0,0,0,0,0,448,0,0,0,0,0,0,0,0,0,0,0.8,1.6,0,0,0,0.8,0,0,0,57.6,0,0,20.8,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.8,0.8,0.8,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0.8,0
