"Site.ID","Sample.ID","Sampling.date","Taxon.name","Taxon.ID","Abundance","Definition.of.abundance.class","Abundance.class","Site_ID_Ellen"
"SN_OBF00080","SN_OBF00080_0/20100622","22.06.2010","Tubificidae",NA,5,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20100622","22.06.2010","Viviparus viviparus",NA,1,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20110621","21.06.2011","Ancylus fluviatilis",NA,3,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20110621","21.06.2011","Bithynia tentaculata",NA,2,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20110621","21.06.2011","Chironomidae",NA,10,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20110621","21.06.2011","Dikerogammarus villosus",NA,195,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20110621","21.06.2011","Erpobdella octoculata",NA,1,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20110621","21.06.2011","Hydrophilidae",NA,2,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20110621","21.06.2011","Jaera istri",NA,4,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20110621","21.06.2011","Viviparus viviparus",NA,11,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20120620","20.06.2012","Ancylus fluviatilis",NA,15,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20120620","20.06.2012","Baetis fuscatus",NA,7,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20120620","20.06.2012","Chironomidae",NA,12,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20120620","20.06.2012","Dikerogammarus villosus",NA,58,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20120620","20.06.2012","Jaera sarsi",NA,35,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20120620","20.06.2012","Naididae",NA,1,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20120620","20.06.2012","Pisidium supinum",NA,1,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20120620","20.06.2012","Pristina",NA,1,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20120620","20.06.2012","Sphaerium corneum",NA,1,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20120620","20.06.2012","Stylaria lacustris",NA,1,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20120620","20.06.2012","Tubificidae",NA,8,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20130829","29.08.2013","Dikerogammarus villosus",NA,23,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20130829","29.08.2013","Erpobdella octoculata",NA,1,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20130829","29.08.2013","Jaera sarsi",NA,1,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20130829","29.08.2013","Prodiamesa olivacea",NA,1,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20140715","15.07.2014","Ancylus fluviatilis",NA,43,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20140715","15.07.2014","Antocha",NA,1,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20140715","15.07.2014","Baetis fuscatus",NA,7,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20140715","15.07.2014","Chelicorophium curvispinum",NA,32,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20140715","15.07.2014","Chironomidae",NA,4,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20140715","15.07.2014","Dikerogammarus villosus",NA,74,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20140715","15.07.2014","Heptagenia flava",NA,1,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20140715","15.07.2014","Hypania invalida",NA,5,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20140715","15.07.2014","Jaera sarsi",NA,38,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20140715","15.07.2014","Lumbriculus variegatus",NA,4,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20140715","15.07.2014","Pisidium",NA,2,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20140715","15.07.2014","Pisidium henslowanum",NA,2,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20140715","15.07.2014","Sphaerium corneum",NA,3,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20140715","15.07.2014","Spirosperma ferox",NA,1,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20140715","15.07.2014","Spongilla lacustris",NA,1,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20140715","15.07.2014","Tubificidae",NA,3,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20140715","15.07.2014","Unio pictorum",NA,1,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20150616","16.06.2015","Ancylus fluviatilis",NA,5,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20150616","16.06.2015","Baetis fuscatus",NA,3,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20150616","16.06.2015","Chelicorophium robustum",NA,3,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20150616","16.06.2015","Chironomidae",NA,7,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20150616","16.06.2015","Chironomini",NA,2,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20150616","16.06.2015","Dikerogammarus villosus",NA,86,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20150616","16.06.2015","Jaera sarsi",NA,31,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20150616","16.06.2015","Lumbriculus variegatus",NA,1,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20150616","16.06.2015","Microtendipes",NA,1,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20160530","30.05.2016","Baetis fuscatus",NA,6,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20160530","30.05.2016","Chelicorophium curvispinum",NA,1,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20160530","30.05.2016","Chelicorophium robustum",NA,2,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20160530","30.05.2016","Chironomidae",NA,2,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20160530","30.05.2016","Chironomini",NA,1,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20160530","30.05.2016","Dikerogammarus villosus",NA,57,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20160530","30.05.2016","Eiseniella tetraedra",NA,1,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20160530","30.05.2016","Hydropsyche incognita",NA,1,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20160530","30.05.2016","Jaera sarsi",NA,37,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20160530","30.05.2016","Lumbriculus variegatus",NA,2,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20160530","30.05.2016","Potamanthus luteus",NA,1,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20170620","20.06.2017","Chelicorophium curvispinum",NA,6,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20170620","20.06.2017","Chelicorophium robustum",NA,4,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20170620","20.06.2017","Cheumatopsyche lepida",NA,1,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20170620","20.06.2017","Chironomidae",NA,10,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20170620","20.06.2017","Chironomini",NA,1,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20170620","20.06.2017","Dikerogammarus haemobaphes",NA,47,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20170620","20.06.2017","Dikerogammarus villosus",NA,49,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20170620","20.06.2017","Ephydatia fluviatilis",NA,4,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20170620","20.06.2017","Jaera sarsi",NA,11,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20170620","20.06.2017","Tanytarsini",NA,13,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20170620","20.06.2017","Tubificidae",NA,1,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20180619","19.06.2018","Chelicorophium curvispinum",NA,1,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20180619","19.06.2018","Chelicorophium robustum",NA,1,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20180619","19.06.2018","Chironomidae",NA,24,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20180619","19.06.2018","Chironomini",NA,6,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20180619","19.06.2018","Cloeon dipterum",NA,1,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20180619","19.06.2018","Dikerogammarus",NA,68,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20180619","19.06.2018","Dikerogammarus villosus",NA,5,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20180619","19.06.2018","Tubificidae",NA,2,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20190725","25.07.2019","Dikerogammarus haemobaphes",NA,1,NA,NA,NA
"SN_OBF00080","SN_OBF00080_0/20190725","25.07.2019","Tubificidae",NA,5,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20090617","17.06.2009","Ancylus fluviatilis",NA,65,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20090617","17.06.2009","Asellus aquaticus",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20090617","17.06.2009","Baetis fuscatus",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20090617","17.06.2009","Caenis macrura",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20090617","17.06.2009","Chironomidae",NA,8,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20090617","17.06.2009","Corixidae",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20090617","17.06.2009","Dikerogammarus villosus",NA,186,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20090617","17.06.2009","Elmis Lv",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20090617","17.06.2009","Erpobdella nigricollis",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20090617","17.06.2009","Erpobdella octoculata",NA,2,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20090617","17.06.2009","Heptagenia flava",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20090617","17.06.2009","Hydropsyche contubernalis",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20090617","17.06.2009","Hydropsyche incognita",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20090617","17.06.2009","Hydroptila",NA,3,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20090617","17.06.2009","Jaera istri",NA,12,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20090617","17.06.2009","Pectinatella magnifica",NA,3,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20090617","17.06.2009","Potamanthus luteus",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20090617","17.06.2009","Potamopyrgus antipodarum",NA,4,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20090617","17.06.2009","Psychomyia pusilla",NA,2,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20090617","17.06.2009","Stylodrilus heringianus",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20100622","22.06.2010","Baetis fuscatus",NA,6,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20100622","22.06.2010","Caenis luctuosa",NA,2,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20100622","22.06.2010","Caenis pseudorivulorum-Gr.",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20100622","22.06.2010","Calopteryx splendens",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20100622","22.06.2010","Centroptilum luteolum",NA,5,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20100622","22.06.2010","Chironomidae",NA,6,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20100622","22.06.2010","Chironomini",NA,27,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20100622","22.06.2010","Dikerogammarus villosus",NA,163,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20100622","22.06.2010","Eiseniella tetraedra",NA,3,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20100622","22.06.2010","Ephemerella ignita",NA,3,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20100622","22.06.2010","Hydra",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20100622","22.06.2010","Jaera istri",NA,8,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20100622","22.06.2010","Naididae",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20100622","22.06.2010","Potamanthus luteus",NA,4,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20100622","22.06.2010","Prodiamesa olivacea",NA,6,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20100622","22.06.2010","Simuliidae",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20100622","22.06.2010","Simulium reptans",NA,2,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20100622","22.06.2010","Sphaerium corneum",NA,2,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20100622","22.06.2010","Stylaria lacustris",NA,26,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20100622","22.06.2010","Tanypodinae",NA,2,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20100622","22.06.2010","Tanytarsini",NA,35,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20100622","22.06.2010","Tubificidae",NA,3,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20100622","22.06.2010","Viviparus viviparus",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20110621","21.06.2011","Ancylus fluviatilis",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20110621","21.06.2011","Chironomidae",NA,8,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20110621","21.06.2011","Dikerogammarus villosus",NA,282,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20110621","21.06.2011","Hydropsyche incognita",NA,2,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20110621","21.06.2011","Jaera istri",NA,4,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20110621","21.06.2011","Naididae",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20110621","21.06.2011","Rheotanytarsus",NA,2,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20120620","20.06.2012","Ancylus fluviatilis",NA,20,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20120620","20.06.2012","Baetis fuscatus",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20120620","20.06.2012","Ceratopogonidae",NA,2,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20120620","20.06.2012","Chironomidae",NA,81,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20120620","20.06.2012","Dikerogammarus villosus",NA,132,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20120620","20.06.2012","Ephydridae",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20120620","20.06.2012","Heptagenia flava",NA,2,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20120620","20.06.2012","Hydropsyche contubernalis",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20120620","20.06.2012","Hydroptila",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20120620","20.06.2012","Jaera sarsi",NA,20,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20120620","20.06.2012","Naididae",NA,2,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20120620","20.06.2012","Psychomyia pusilla",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20120620","20.06.2012","Radix balthica",NA,6,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20120620","20.06.2012","Stylaria lacustris",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20120620","20.06.2012","Tubificidae",NA,5,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20120620","20.06.2012","Viviparus viviparus",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20130829","29.08.2013","Baetis fuscatus",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20130829","29.08.2013","Chironomidae",NA,2,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20130829","29.08.2013","Dikerogammarus villosus",NA,19,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20130829","29.08.2013","Jaera sarsi",NA,4,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20130829","29.08.2013","Tubificidae",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140625_Exp","25.06.2014","Bithynia tentaculata",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140625_Exp","25.06.2014","Caenis",NA,4,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140625_Exp","25.06.2014","Caenis luctuosa",NA,8,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140625_Exp","25.06.2014","Ceraclea dissimilis",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140625_Exp","25.06.2014","Chelicorophium curvispinum",NA,3,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140625_Exp","25.06.2014","Chironomidae",NA,25,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140625_Exp","25.06.2014","Chironomini",NA,195,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140625_Exp","25.06.2014","Chironomus obtusidens",NA,49,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140625_Exp","25.06.2014","Chironomus riparius-Gr.",NA,71,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140625_Exp","25.06.2014","Corbicula fluminea",NA,4,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140625_Exp","25.06.2014","Dikerogammarus",NA,18,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140625_Exp","25.06.2014","Dikerogammarus haemobaphes",NA,16,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140625_Exp","25.06.2014","Dikerogammarus villosus",NA,25,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140625_Exp","25.06.2014","Hemimysis anomala",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140625_Exp","25.06.2014","Heptagenia flava",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140625_Exp","25.06.2014","Hydroptila",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140625_Exp","25.06.2014","Hypania invalida",NA,6,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140625_Exp","25.06.2014","Jaera sarsi",NA,2,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140625_Exp","25.06.2014","Limnodrilus",NA,113,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140625_Exp","25.06.2014","Lumbriculus variegatus",NA,5,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140625_Exp","25.06.2014","Micronecta",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140625_Exp","25.06.2014","Mystacides azurea",NA,2,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140625_Exp","25.06.2014","Mystacides nigra",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140625_Exp","25.06.2014","Oecetis ochracea",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140625_Exp","25.06.2014","Pisidium",NA,16,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140625_Exp","25.06.2014","Pisidium casertanum",NA,5,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140625_Exp","25.06.2014","Pisidium supinum",NA,21,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140625_Exp","25.06.2014","Potamanthus luteus",NA,4,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140625_Exp","25.06.2014","Prodiamesa olivacea",NA,6,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140625_Exp","25.06.2014","Psammoryctides barbatus",NA,16,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140625_Exp","25.06.2014","Sphaerium corneum",NA,4,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140625_Exp","25.06.2014","Tanypodinae",NA,12,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140625_Exp","25.06.2014","Tanytarsini",NA,62,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140625_Exp","25.06.2014","Tubifex",NA,27,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140625_Exp","25.06.2014","Tubificidae",NA,118,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140625_Exp","25.06.2014","Unio pictorum",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140625_Exp","25.06.2014","Valvata piscinalis",NA,3,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140625_Exp","25.06.2014","Viviparus viviparus",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140715","15.07.2014","Baetis fuscatus",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140715","15.07.2014","Chelicorophium curvispinum",NA,4,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140715","15.07.2014","Chironomidae",NA,4,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140715","15.07.2014","Dikerogammarus villosus",NA,103,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140715","15.07.2014","Hydropsyche contubernalis",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20140715","15.07.2014","Jaera sarsi",NA,5,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20150616","16.06.2015","Ancylus fluviatilis",NA,73,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20150616","16.06.2015","Dikerogammarus villosus",NA,67,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20150616","16.06.2015","Lumbriculus variegatus",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20150616","16.06.2015","Potamanthus luteus",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20160530","30.05.2016","Ancylus fluviatilis",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20160530","30.05.2016","Baetis fuscatus",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20160530","30.05.2016","Dikerogammarus haemobaphes",NA,2,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20160530","30.05.2016","Dikerogammarus villosus",NA,55,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20160530","30.05.2016","Eiseniella tetraedra",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20160530","30.05.2016","Radix balthica",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20170620","20.06.2017","Bithynia tentaculata",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20170620","20.06.2017","Chelicorophium curvispinum",NA,2,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20170620","20.06.2017","Chelicorophium robustum",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20170620","20.06.2017","Chironomidae",NA,16,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20170620","20.06.2017","Chironomini",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20170620","20.06.2017","Corbicula fluminea",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20170620","20.06.2017","Dikerogammarus",NA,4,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20170620","20.06.2017","Dikerogammarus haemobaphes",NA,32,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20170620","20.06.2017","Dikerogammarus villosus",NA,73,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20170620","20.06.2017","Jaera sarsi",NA,14,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20170620","20.06.2017","Potamopyrgus antipodarum",NA,2,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20170620","20.06.2017","Tanypodinae",NA,1,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20170620","20.06.2017","Tanytarsini",NA,9,NA,NA,NA
"SN_OBF00090","SN_OBF00090_0/20180619","19.06.2018","Baetis muticus",NA,1,NA,NA,NA
