Site.ID,Sample.ID,Sampling.date,Taxon.name,Taxon.ID,Abundance,Definition.of.abundance.class,Abundance.class,Site_ID_Ellen
0001-BIO,0001-BIO_10.08.2015,10.08.2015,Hydrophilidae,NA,1,NA,NA,NA
0001-BIO,0001-BIO_10.08.2015,10.08.2015,Hydropsychidae,NA,805,NA,NA,NA
0001-BIO,0001-BIO_10.08.2015,10.08.2015,Ceratopogonidae,NA,1,NA,NA,NA
0001-BIO,0001-BIO_10.08.2015,10.08.2015,Chironomidae,NA,3206,NA,NA,NA
0001-BIO,0001-BIO_10.08.2015,10.08.2015,Corixidae,NA,5,NA,NA,NA
0001-BIO,0001-BIO_10.08.2015,10.08.2015,Dreissena polymorpha,NA,1769,NA,NA,NA
0001-BIO,0001-BIO_10.08.2015,10.08.2015,Empididae,NA,1,NA,NA,NA
0001-BIO,0001-BIO_10.08.2015,10.08.2015,Gammaridae,NA,245,NA,NA,NA
0001-BIO,0001-BIO_03.08.2017,03.08.2017,Aeshnidae,NA,1,NA,NA,NA
0001-BIO,0001-BIO_03.08.2017,03.08.2017,Atyidae,NA,2,NA,NA,NA
0001-BIO,0001-BIO_03.08.2017,03.08.2017,Baetidae,NA,579,NA,NA,NA
0001-BIO,0001-BIO_03.08.2017,03.08.2017,Caenidae,NA,1011,NA,NA,NA
0001-BIO,0001-BIO_03.08.2017,03.08.2017,Chironomidae,NA,1499,NA,NA,NA
0001-BIO,0001-BIO_03.08.2017,03.08.2017,Coenagrionidae,NA,51,NA,NA,NA
0001-BIO,0001-BIO_03.08.2017,03.08.2017,Corixidae,NA,28,NA,NA,NA
0001-BIO,0001-BIO_03.08.2017,03.08.2017,Ephydridae,NA,25,NA,NA,NA
0001-BIO,0001-BIO_03.08.2017,03.08.2017,Ferrissiidae,NA,240,NA,NA,NA
0001-BIO,0001-BIO_03.08.2017,03.08.2017,Gerridae,NA,54,NA,NA,NA
0001-BIO,0001-BIO_03.08.2017,03.08.2017,Glossiphoniidae,NA,26,NA,NA,NA
0001-BIO,0001-BIO_03.08.2017,03.08.2017,Hydracarina,NA,121,NA,NA,NA
0001-BIO,0001-BIO_03.08.2017,03.08.2017,Hydrometridae,NA,1,NA,NA,NA
0001-BIO,0001-BIO_03.08.2017,03.08.2017,Leptophlebiidae,NA,24,NA,NA,NA
0001-BIO,0001-BIO_03.08.2017,03.08.2017,Notonectidae,NA,1,NA,NA,NA
0001-BIO,0001-BIO_03.08.2017,03.08.2017,Oligochaeta,NA,1728,NA,NA,NA
0001-BIO,0001-BIO_03.08.2017,03.08.2017,Ostracoda,NA,72,NA,NA,NA
0001-BIO,0001-BIO_03.08.2017,03.08.2017,Physidae,NA,532,NA,NA,NA
0001-BIO,0001-BIO_03.08.2017,03.08.2017,Planorbidae,NA,1,NA,NA,NA
0001-BIO,0001-BIO_03.08.2017,03.08.2017,Pleidae,NA,1,NA,NA,NA
0001-BIO,0001-BIO_03.08.2017,03.08.2017,Polycentropodidae,NA,24,NA,NA,NA
0001-BIO,0001-BIO_03.08.2017,03.08.2017,Procambarus clarkii,NA,27,NA,NA,NA
0001-BIO,0001-BIO_03.08.2017,03.08.2017,Psychodidae,NA,24,NA,NA,NA
0001-BIO,0001-BIO_03.08.2017,03.08.2017,Veliidae,NA,2,NA,NA,NA
0001-BIO,0001-BIO_12.07.2018,12.07.2018,Ancylidae,NA,13,NA,NA,NA
0001-BIO,0001-BIO_12.07.2018,12.07.2018,Baetidae,NA,345,NA,NA,NA
0001-BIO,0001-BIO_12.07.2018,12.07.2018,Bythinellidae,NA,5,NA,NA,NA
0001-BIO,0001-BIO_12.07.2018,12.07.2018,Caenidae,NA,61,NA,NA,NA
0001-BIO,0001-BIO_12.07.2018,12.07.2018,Ceratopogonidae,NA,2,NA,NA,NA
0001-BIO,0001-BIO_12.07.2018,12.07.2018,Chironomidae,NA,830,NA,NA,NA
0001-BIO,0001-BIO_12.07.2018,12.07.2018,Oligochaeta,NA,332,NA,NA,NA
0001-BIO,0001-BIO_12.07.2018,12.07.2018,Pacifastacus leniusculus,NA,1,NA,NA,NA
0001-BIO,0001-BIO_12.07.2018,12.07.2018,Physidae,NA,12,NA,NA,NA
0001-BIO,0001-BIO_12.07.2018,12.07.2018,Procambarus clarkii,NA,1,NA,NA,NA
0001-BIO,0001-BIO_12.07.2018,12.07.2018,Simuliidae,NA,3,NA,NA,NA
0001-BIO,0001-BIO_12.07.2018,12.07.2018,Heptageniidae,NA,1,NA,NA,NA
0001-BIO,0001-BIO_12.07.2018,12.07.2018,Hydracarina,NA,6,NA,NA,NA
0001-BIO,0001-BIO_12.07.2018,12.07.2018,Hydrometridae,NA,1,NA,NA,NA
0001-BIO,0001-BIO_12.07.2018,12.07.2018,Hydropsychidae,NA,2,NA,NA,NA
0001-BIO,0001-BIO_12.07.2018,12.07.2018,Limoniidae,NA,2,NA,NA,NA
0001-BIO,0001-BIO_12.07.2018,12.07.2018,Notonectidae,NA,4,NA,NA,NA
0001-BIO,0001-BIO_12.07.2018,12.07.2018,Culicidae,NA,12,NA,NA,NA
0001-BIO,0001-BIO_12.07.2018,12.07.2018,Dreissena polymorpha,NA,1,NA,NA,NA
0001-BIO,0001-BIO_12.07.2018,12.07.2018,Dytiscidae,NA,1,NA,NA,NA
0001-BIO,0001-BIO_12.07.2018,12.07.2018,Ephydridae,NA,12,NA,NA,NA
0001-BIO,0001-BIO_12.07.2018,12.07.2018,Gammaridae,NA,12,NA,NA,NA
0001-BIO,0001-BIO_12.07.2018,12.07.2018,Gerridae,NA,2,NA,NA,NA
0003-BIO,0003-BIO_09.07.2009,09.07.2009,Physidae,NA,110,NA,NA,NA
0003-BIO,0003-BIO_09.07.2009,09.07.2009,Platycnemididae,NA,1,NA,NA,NA
0003-BIO,0003-BIO_09.07.2009,09.07.2009,Polycentropodidae,NA,1,NA,NA,NA
0003-BIO,0003-BIO_09.07.2009,09.07.2009,Polymitarcyidae,NA,322,NA,NA,NA
0003-BIO,0003-BIO_09.07.2009,09.07.2009,Potamanthidae,NA,4,NA,NA,NA
0003-BIO,0003-BIO_09.07.2009,09.07.2009,Psychomyiidae,NA,1,NA,NA,NA
0003-BIO,0003-BIO_09.07.2009,09.07.2009,Rhyacophilidae,NA,1,NA,NA,NA
0003-BIO,0003-BIO_09.07.2009,09.07.2009,Simuliidae,NA,1,NA,NA,NA
0003-BIO,0003-BIO_09.07.2009,09.07.2009,Unionidae,NA,1,NA,NA,NA
0003-BIO,0003-BIO_09.07.2009,09.07.2009,Ancylidae,NA,4,NA,NA,NA
0003-BIO,0003-BIO_09.07.2009,09.07.2009,Atyidae,NA,4,NA,NA,NA
0003-BIO,0003-BIO_09.07.2009,09.07.2009,Baetidae,NA,2683,NA,NA,NA
0003-BIO,0003-BIO_09.07.2009,09.07.2009,Caenidae,NA,1244,NA,NA,NA
0003-BIO,0003-BIO_09.07.2009,09.07.2009,Ceratopogonidae,NA,1,NA,NA,NA
0003-BIO,0003-BIO_09.07.2009,09.07.2009,Chironomidae,NA,1784,NA,NA,NA
0003-BIO,0003-BIO_09.07.2009,09.07.2009,Corixidae,NA,1100,NA,NA,NA
0003-BIO,0003-BIO_09.07.2009,09.07.2009,Dryopidae,NA,4,NA,NA,NA
0003-BIO,0003-BIO_09.07.2009,09.07.2009,Elmidae,NA,341,NA,NA,NA
0003-BIO,0003-BIO_09.07.2009,09.07.2009,Empididae,NA,2,NA,NA,NA
0003-BIO,0003-BIO_09.07.2009,09.07.2009,Gammaridae,NA,1244,NA,NA,NA
0003-BIO,0003-BIO_09.07.2009,09.07.2009,Gerridae,NA,4,NA,NA,NA
0003-BIO,0003-BIO_09.07.2009,09.07.2009,Gomphidae,NA,1,NA,NA,NA
0003-BIO,0003-BIO_09.07.2009,09.07.2009,Heptageniidae,NA,183,NA,NA,NA
0003-BIO,0003-BIO_09.07.2009,09.07.2009,Hydracarina,NA,602,NA,NA,NA
0003-BIO,0003-BIO_09.07.2009,09.07.2009,Hydrobiidae,NA,100,NA,NA,NA
0003-BIO,0003-BIO_09.07.2009,09.07.2009,Hydropsychidae,NA,4567,NA,NA,NA
0003-BIO,0003-BIO_09.07.2009,09.07.2009,Hydroptilidae,NA,161,NA,NA,NA
0003-BIO,0003-BIO_09.07.2009,09.07.2009,Leptophlebiidae,NA,903,NA,NA,NA
0003-BIO,0003-BIO_09.07.2009,09.07.2009,Leuctridae,NA,101,NA,NA,NA
0003-BIO,0003-BIO_09.07.2009,09.07.2009,Limoniidae,NA,285,NA,NA,NA
0003-BIO,0003-BIO_09.07.2009,09.07.2009,Lymnaeidae,NA,5,NA,NA,NA
0003-BIO,0003-BIO_09.07.2009,09.07.2009,Nematoda,NA,20,NA,NA,NA
0003-BIO,0003-BIO_09.07.2009,09.07.2009,Oligochaeta,NA,1,NA,NA,NA
0003-BIO,0003-BIO_09.07.2009,09.07.2009,Ostracoda,NA,1,NA,NA,NA
