"Site.ID";"Sample.ID";"Sampling.date";"Taxon.name";"Taxon.ID";"Abundance";"Definition.of.abundance.class";"Abundance.class";"Site_ID_Ellen"
"AGU126";"AGU126_18.05.2004";"18.05.2004";"DYTISCIDAE";NA;"10";NA;NA;NA
"AGU126";"AGU126_18.05.2004";"18.05.2004";"Ecdyonurus sp.";NA;"29,5";NA;NA;NA
"AGU126";"AGU126_18.05.2004";"18.05.2004";"Echinogammarus sp.";NA;"2322";NA;NA;NA
"AGU126";"AGU126_18.05.2004";"18.05.2004";"Elmis sp.";NA;"312";NA;NA;NA
"AGU126";"AGU126_18.05.2004";"18.05.2004";"Epeorus sylvicola";5120;"10";NA;NA;NA
"AGU126";"AGU126_18.05.2004";"18.05.2004";"Ephemera sp.";NA;"10";NA;NA;NA
"AGU126";"AGU126_18.05.2004";"18.05.2004";"Ephemerella sp.";NA;"1327";NA;NA;NA
"AGU126";"AGU126_18.05.2004";"18.05.2004";"Esolus sp.";NA;"1014,5";NA;NA;NA
"AGU126";"AGU126_18.05.2004";"18.05.2004";"GOERIDAE";NA;"10";NA;NA;NA
"AGU126";"AGU126_18.05.2004";"18.05.2004";"Habrophlebia sp.";NA;"39";NA;NA;NA
"AGU126";"AGU126_18.05.2004";"18.05.2004";"Hydrachna sp.";NA;"49";NA;NA;NA
"AGU126";"AGU126_18.05.2004";"18.05.2004";"Hydraena sp.";NA;"10";NA;NA;NA
"AGU126";"AGU126_18.05.2004";"18.05.2004";"Hydrocyphon sp.";NA;"10";NA;NA;NA
"AGU126";"AGU126_18.05.2004";"18.05.2004";"HYDROPSYCHIDAE";NA;"10";NA;NA;NA
"AGU126";"AGU126_18.05.2004";"18.05.2004";"Lepidostoma hirtum";5723;"10";NA;NA;NA
"AGU126";"AGU126_18.05.2004";"18.05.2004";"Leuctra geniculata";5237;"429,5";NA;NA;NA
"AGU126";"AGU126_18.05.2004";"18.05.2004";"Limnius sp.";NA;"1561";NA;NA;NA
"AGU126";"AGU126_18.05.2004";"18.05.2004";"LYMNAEIDAE";NA;"10";NA;NA;NA
"AGU126";"AGU126_18.05.2004";"18.05.2004";"MERMITHIDAE";NA;"39";NA;NA;NA
"AGU126";"AGU126_18.05.2004";"18.05.2004";"Oligochaeta";NA;"546,5";NA;NA;NA
"AGU126";"AGU126_18.05.2004";"18.05.2004";"Onychogomphus uncatus";7435;"2,5";NA;NA;NA
"AGU126";"AGU126_18.05.2004";"18.05.2004";"Orectochilus sp.";NA;"29,5";NA;NA;NA
"AGU126";"AGU126_18.05.2004";"18.05.2004";"Oulimnius sp.";NA;"468,5";NA;NA;NA
"AGU126";"AGU126_18.05.2004";"18.05.2004";"Pisidium sp.";NA;"49";NA;NA;NA
"AGU126";"AGU126_18.05.2004";"18.05.2004";"Polycentropus flavomaculatus";NA;"19,5";NA;NA;NA
"AGU126";"AGU126_18.05.2004";"18.05.2004";"Potamopyrgus sp.";NA;"2107,5";NA;NA;NA
"AGU126";"AGU126_18.05.2004";"18.05.2004";"Rhithrogena sp.";NA;"29,5";NA;NA;NA
"AGU126";"AGU126_18.05.2004";"18.05.2004";"Rhyacophila sp.";NA;"2,5";NA;NA;NA
"AGU126";"AGU126_18.05.2004";"18.05.2004";"Simuliidae Gen. sp.";NA;"107,5";NA;NA;NA
"AGU126";"AGU126_18.05.2004";"18.05.2004";"Stenelmis sp.";NA;"10";NA;NA;NA
"AGU126";"AGU126_18.05.2004";"18.05.2004";"Thraulus sp.";NA;"19,5";NA;NA;NA
"AGU126";"AGU126_23.09.2004";"23.09.2004";"Ancylus sp.";NA;"429,5";NA;NA;NA
"AGU126";"AGU126_23.09.2004";"23.09.2004";"Aquarius najas";8184;"7,5";NA;NA;NA
"AGU126";"AGU126_23.09.2004";"23.09.2004";"Atherix sp.";NA;"68,5";NA;NA;NA
"AGU126";"AGU126_23.09.2004";"23.09.2004";"Athripsodes sp.";NA;"29,5";NA;NA;NA
"AGU126";"AGU126_23.09.2004";"23.09.2004";"Atrichops sp.";NA;"244";NA;NA;NA
"AGU126";"AGU126_23.09.2004";"23.09.2004";"Baetis sp.";NA;"312";NA;NA;NA
"AGU126";"AGU126_23.09.2004";"23.09.2004";"Boyeria irene";7429;"58,5";NA;NA;NA
"AGU126";"AGU126_23.09.2004";"23.09.2004";"Caenis sp.";NA;"936,5";NA;NA;NA
"AGU126";"AGU126_23.09.2004";"23.09.2004";"Calopteryx virgo";4532;"78";NA;NA;NA
"AGU126";"AGU126_23.09.2004";"23.09.2004";"Ceraclea sp.";NA;"49";NA;NA;NA
"AGU126";"AGU126_23.09.2004";"23.09.2004";"Ceratopogonidae Vermiforme-Gr.";NA;"19,5";NA;NA;NA
"AGU126";"AGU126_23.09.2004";"23.09.2004";"Chironomini Gen. sp.";NA;"975,5";NA;NA;NA
"AGU126";"AGU126_23.09.2004";"23.09.2004";"Chironomus plumosus";4656;"39";NA;NA;NA
"AGU126";"AGU126_23.09.2004";"23.09.2004";"Dugesia polychroa";5020;"19,5";NA;NA;NA
"AGU126";"AGU126_23.09.2004";"23.09.2004";"DYTISCIDAE";NA;"19,5";NA;NA;NA
"AGU126";"AGU126_23.09.2004";"23.09.2004";"Echinogammarus sp.";NA;"19,5";NA;NA;NA
"AGU126";"AGU126_23.09.2004";"23.09.2004";"Elmis sp.";NA;"68,5";NA;NA;NA
"AGU126";"AGU126_23.09.2004";"23.09.2004";"Glossiphonia sp.";NA;"2,5";NA;NA;NA
"AGU126";"AGU126_23.09.2004";"23.09.2004";"GYRINIDAE";NA;"10";NA;NA;NA
"AGU126";"AGU126_23.09.2004";"23.09.2004";"Hydrachna sp.";NA;"97,5";NA;NA;NA
"AGU126";"AGU126_23.09.2004";"23.09.2004";"Hydraena sp.";NA;"10";NA;NA;NA
"AGU126";"AGU126_23.09.2004";"23.09.2004";"HYDROPSYCHIDAE";NA;"10";NA;NA;NA
"AGU126";"AGU126_23.09.2004";"23.09.2004";"Lepidostoma hirtum";5723;"58,5";NA;NA;NA
"AGU126";"AGU126_23.09.2004";"23.09.2004";"Leuctra geniculata";5237;"449";NA;NA;NA
"AGU126";"AGU126_23.09.2004";"23.09.2004";"Limnius sp.";NA;"49";NA;NA;NA
"AGU126";"AGU126_23.09.2004";"23.09.2004";"Lymnaea peregra";NA;"19,5";NA;NA;NA
"AGU126";"AGU126_23.09.2004";"23.09.2004";"Mystacides azurea";6062;"185,5";NA;NA;NA
"AGU126";"AGU126_23.09.2004";"23.09.2004";"Oligochaeta";NA;"58,5";NA;NA;NA
"AGU126";"AGU126_23.09.2004";"23.09.2004";"Onychogomphus uncatus";7435;"39";NA;NA;NA
"AGU126";"AGU126_23.09.2004";"23.09.2004";"Orthocladiinae Gen. sp.";NA;"117";NA;NA;NA
"AGU126";"AGU126_23.09.2004";"23.09.2004";"Oulimnius sp.";NA;"429,5";NA;NA;NA
"AGU126";"AGU126_23.09.2004";"23.09.2004";"Pisidium sp.";NA;"97,5";NA;NA;NA
"AGU126";"AGU126_23.09.2004";"23.09.2004";"Polycentropus flavomaculatus";NA;"458,5";NA;NA;NA
"AGU126";"AGU126_23.09.2004";"23.09.2004";"Potamopyrgus sp.";NA;"1190";NA;NA;NA
"AGU126";"AGU126_23.09.2004";"23.09.2004";"Rhyacophila sp.";NA;"10";NA;NA;NA
"AGU126";"AGU126_23.09.2004";"23.09.2004";"Sialis sp.";NA;"19,5";NA;NA;NA
"AGU126";"AGU126_23.09.2004";"23.09.2004";"Simuliidae Gen. sp.";NA;"88";NA;NA;NA
"AGU126";"AGU126_23.09.2004";"23.09.2004";"Stenelmis sp.";NA;"273";NA;NA;NA
"AGU126";"AGU126_23.09.2004";"23.09.2004";"Tanypodinae Gen. sp.";NA;"234";NA;NA;NA
"AGU126";"AGU126_23.09.2004";"23.09.2004";"Tanytarsini Gen. sp.";NA;"156";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"Ancylus sp.";NA;"73";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"Atherix sp.";NA;"7,5";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"Baetis sp.";NA;"8605";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"Boyeria irene";7429;"7,5";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"Caenis sp.";NA;"849";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"Calopteryx virgo";4532;"7,5";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"Ceratopogonidae Vermiforme-Gr.";NA;"22";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"Chalcolestes viridis";4629;"7,5";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"Chironominae Gen. sp.";NA;"117";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"Chironomini Gen. sp.";NA;"14,5";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"Dasyhelea sp.";NA;"7,5";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"Dugesia sp.";NA;"14,5";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"Dupophilus brevis";NA;"22";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"DYTISCIDAE";NA;"2,5";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"Ecdyonurus sp.";NA;"29,5";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"Echinogammarus sp.";NA;"14,5";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"Elmis sp.";NA;"36,5";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"Ephemerella sp.";NA;"2751";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"Esolus sp.";NA;"124,5";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"Glossiphonia sp.";NA;"7,5";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"Habrophlebia sp.";NA;"439";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"Helobdella sp.";NA;"7,5";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"Hydrachna sp.";NA;"14,5";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"Hydraena sp.";NA;"29,5";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"Hydrocyphon sp.";NA;"7,5";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"HYDROPSYCHIDAE";NA;"7,5";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"Leuctra geniculata";5237;"329,5";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"LIMNEPHILIDAE";NA;"2,5";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"Limnius sp.";NA;"22";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"MERMITHIDAE";NA;"168,5";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"Oligochaeta";NA;"80,5";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"Onychogomphus uncatus";7435;"7,5";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"Orthocladiinae Gen. sp.";NA;"51";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"Oulimnius sp.";NA;"80,5";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"Potamopyrgus sp.";NA;"73";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"Rhithrogena sp.";NA;"22";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"Rhyacophila relicta";19068;"22";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"Sericostoma sp.";NA;"2,5";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"Silo nigricornis";6833;"14,5";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"Simuliidae Gen. sp.";NA;"146,5";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"Stenelmis sp.";NA;"73";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"Tanypodinae Gen. sp.";NA;"29,5";NA;NA;NA
"AGU126";"AGU126_30.05.2005";"30.05.2005";"Tanytarsini Gen. sp.";NA;"36,5";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"Ancylus sp.";NA;"97,5";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"Aquarius najas";8184;"24,5";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"Atherix sp.";NA;"78";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"Atrichops sp.";NA;"156";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"Baetis sp.";NA;"468,5";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"Boyeria irene";7429;"14,5";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"Caenis sp.";NA;"166";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"Calopteryx virgo";4532;"29,5";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"Ceraclea sp.";NA;"10";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"Ceratopogonidae Genuini-Gr.";NA;"10";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"Chironomini Gen. sp.";NA;"1053,5";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"Dugesia sp.";NA;"58,5";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"Dupophilus brevis";NA;"19,5";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"Ecdyonurus sp.";NA;"10";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"Echinogammarus berilloni";12328;"29,5";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"Elmis sp.";NA;"19,5";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"Ephemera sp.";NA;"2,5";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"Esolus sp.";NA;"10";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"Habrophlebia sp.";NA;"10";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"Haliplus sp.";NA;"10";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"Hydrachna sp.";NA;"68,5";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"Hydropsyche siltalai";5604;"68,5";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"Leuctra sp.";NA;"205";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"LIMNEPHILIDAE";NA;"10";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"Limnius sp.";NA;"10";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"MERMITHIDAE";NA;"49";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"Mystacides azurea";6062;"10";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"Oligochaeta";NA;"205";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"Onychogomphus uncatus";7435;"19,5";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"Orthocladiinae Gen. sp.";NA;"58,5";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"OSTRACODA";NA;"19,5";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"Oulimnius sp.";NA;"127";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"Pisidium sp.";NA;"29,5";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"Platycnemis sp.";NA;"10";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"Polycentropus flavomaculatus";NA;"224,5";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"Potamopyrgus sp.";NA;"702,5";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"Rhyacophila relicta";19068;"2,5";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"Sialis sp.";NA;"49";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"Simuliidae Gen. sp.";NA;"566";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"Stenelmis sp.";NA;"390";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"Tanypodinae Gen. sp.";NA;"175,5";NA;NA;NA
"AGU126";"AGU126_21.09.2005";"21.09.2005";"Tanytarsini Gen. sp.";NA;"449";NA;NA;NA
"AGU126";"AGU126_22.05.2006";"22.05.2006";"Ancylus fluviatilis";4310;"146,5";NA;NA;NA
"AGU126";"AGU126_22.05.2006";"22.05.2006";"Atrichops sp.";NA;"10";NA;NA;NA
"AGU126";"AGU126_22.05.2006";"22.05.2006";"Baetis sp.";NA;"7180,5";NA;NA;NA
"AGU126";"AGU126_22.05.2006";"22.05.2006";"Boyeria irene";7429;"10";NA;NA;NA
"AGU126";"AGU126_22.05.2006";"22.05.2006";"Caenis sp.";NA;"224,5";NA;NA;NA
"AGU126";"AGU126_22.05.2006";"22.05.2006";"Ceratopogonidae Vermiforme-Gr.";NA;"29,5";NA;NA;NA
"AGU126";"AGU126_22.05.2006";"22.05.2006";"Chironomini Gen. sp.";NA;"312";NA;NA;NA
"AGU126";"AGU126_22.05.2006";"22.05.2006";"Dasyhelea sp.";NA;"10";NA;NA;NA
"AGU126";"AGU126_22.05.2006";"22.05.2006";"DYTISCIDAE";NA;"10";NA;NA;NA
"AGU126";"AGU126_22.05.2006";"22.05.2006";"Ecdyonurus sp.";NA;"19,5";NA;NA;NA
"AGU126";"AGU126_22.05.2006";"22.05.2006";"Echinogammarus berilloni";12328;"127";NA;NA;NA
"AGU126";"AGU126_22.05.2006";"22.05.2006";"Elmis sp.";NA;"10";NA;NA;NA
"AGU126";"AGU126_22.05.2006";"22.05.2006";"Epeorus sp.";NA;"10";NA;NA;NA
"AGU126";"AGU126_22.05.2006";"22.05.2006";"Ephemerella sp.";NA;"702,5";NA;NA;NA
"AGU126";"AGU126_22.05.2006";"22.05.2006";"Esolus sp.";NA;"10";NA;NA;NA
"AGU126";"AGU126_22.05.2006";"22.05.2006";"Habrophlebia sp.";NA;"195";NA;NA;NA
"AGU126";"AGU126_22.05.2006";"22.05.2006";"Hydrachna sp.";NA;"10";NA;NA;NA
"AGU126";"AGU126_22.05.2006";"22.05.2006";"Hydrometra stagnorum";5546;"10";NA;NA;NA
"AGU126";"AGU126_22.05.2006";"22.05.2006";"Isoperla grammatica";5667;"2,5";NA;NA;NA
"AGU126";"AGU126_22.05.2006";"22.05.2006";"Leuctra geniculata";5237;"185,5";NA;NA;NA
"AGU126";"AGU126_22.05.2006";"22.05.2006";"Limnius sp.";NA;"49";NA;NA;NA
"AGU126";"AGU126_22.05.2006";"22.05.2006";"MERMITHIDAE";NA;"351";NA;NA;NA
"AGU126";"AGU126_22.05.2006";"22.05.2006";"Naididae Gen. sp.";NA;"819,5";NA;NA;NA
"AGU126";"AGU126_22.05.2006";"22.05.2006";"Normandia sp.";NA;"10";NA;NA;NA
"AGU126";"AGU126_22.05.2006";"22.05.2006";"Onychogomphus uncatus";7435;"5";NA;NA;NA
"AGU126";"AGU126_22.05.2006";"22.05.2006";"Orthocladiinae Gen. sp.";NA;"1405";NA;NA;NA
"AGU126";"AGU126_22.05.2006";"22.05.2006";"Potamopyrgus antipodarum";8251;"78";NA;NA;NA
"AGU126";"AGU126_22.05.2006";"22.05.2006";"Rhithrogena sp.";NA;"19,5";NA;NA;NA
"AGU126";"AGU126_22.05.2006";"22.05.2006";"Rhyacophila relicta";19068;"2,5";NA;NA;NA
"AGU126";"AGU126_22.05.2006";"22.05.2006";"Simuliini";NA;"331,5";NA;NA;NA
"AGU126";"AGU126_22.05.2006";"22.05.2006";"Stenelmis sp.";NA;"195";NA;NA;NA
"AGU126";"AGU126_22.05.2006";"22.05.2006";"Tanypodinae Gen. sp.";NA;"156";NA;NA;NA
"AGU126";"AGU126_22.05.2006";"22.05.2006";"Tanytarsini Gen. sp.";NA;"1561";NA;NA;NA
"AGU126";"AGU126_22.05.2006";"22.05.2006";"TIPULIDAE";NA;"10";NA;NA;NA
"AGU126";"AGU126_13.09.2006";"13.09.2006";"Ancylus fluviatilis";4310;"117";NA;NA;NA
"AGU126";"AGU126_13.09.2006";"13.09.2006";"Aquarius najas";8184;"14,5";NA;NA;NA
