"Site.ID";"Sample.ID";"Sampling.date";"Taxon.name";"Taxon.ID";"Abundance";"Definition.of.abundance.class";"Abundance.class";"Site_ID_Ellen"
"LTR1";"LTR1_1.10.2012";"01.10.2012";"Aphelocheirus aestivalis";4335;28;NA;NA;NA
"LTR1";"LTR1_1.10.2012";"01.10.2012";"Atherix ibis";4363;16;NA;NA;NA
"LTR1";"LTR1_1.10.2012";"01.10.2012";"Baetis rhodani";4415;19;NA;NA;NA
"LTR1";"LTR1_1.10.2012";"01.10.2012";"Bithynia tentaculata";4462;18;NA;NA;NA
"LTR1";"LTR1_1.10.2012";"01.10.2012";"Borysthenia naticina";4471;51;NA;NA;NA
"LTR1";"LTR1_1.10.2012";"01.10.2012";"Calopteryx splendens";4530;9;NA;NA;NA
"LTR1";"LTR1_1.10.2012";"01.10.2012";"Calopteryx virgo";4532;19;NA;NA;NA
"LTR1";"LTR1_1.10.2012";"01.10.2012";"Chelicorophium curvispinum";22441;39;NA;NA;NA
"LTR1";"LTR1_1.10.2012";"01.10.2012";"Chironomidae Gen. sp.";4642;214;NA;NA;NA
"LTR1";"LTR1_1.10.2012";"01.10.2012";"Dicranota bimaculata";7186;18;NA;NA;NA
"LTR1";"LTR1_1.10.2012";"01.10.2012";"Dixa sp.";4989;1;NA;NA;NA
"LTR1";"LTR1_1.10.2012";"01.10.2012";"Ephemera danica";5124;24;NA;NA;NA
"LTR1";"LTR1_1.10.2012";"01.10.2012";"Erpobdella octoculata";5159;44;NA;NA;NA
"LTR1";"LTR1_1.10.2012";"01.10.2012";"Gammarus lacustris";5290;54;NA;NA;NA
"LTR1";"LTR1_1.10.2012";"01.10.2012";"Gomphus vulgatissimus";5332;8;NA;NA;NA
"LTR1";"LTR1_1.10.2012";"01.10.2012";"Gyraulus sp.";5359;46;NA;NA;NA
"LTR1";"LTR1_1.10.2012";"01.10.2012";"Helobdella stagnalis";5413;21;NA;NA;NA
"LTR1";"LTR1_1.10.2012";"01.10.2012";"Limnephilus sp.";5844;4;NA;NA;NA
"LTR1";"LTR1_1.10.2012";"01.10.2012";"Lymnaea sp.";5919;170;NA;NA;NA
"LTR1";"LTR1_1.10.2012";"01.10.2012";"Nepa cinerea";6118;1;NA;NA;NA
"LTR1";"LTR1_1.10.2012";"01.10.2012";"Oligochaeta Gen. sp.";8736;178;NA;NA;NA
"LTR1";"LTR1_1.10.2012";"01.10.2012";"Pisidium amnicum";6409;33;NA;NA;NA
"LTR1";"LTR1_1.10.2012";"01.10.2012";"Platycnemis pennipes";6438;16;NA;NA;NA
"LTR1";"LTR1_1.10.2012";"01.10.2012";"Sphaerium corneum";6882;87;NA;NA;NA
"LTR1";"LTR1_1.10.2012";"01.10.2012";"Tabanus sp.";6963;58;NA;NA;NA
"LTR1";"LTR1_1.10.2012";"01.10.2012";"Tipula sp.";7077;24;NA;NA;NA
"LTR1";"LTR1_1.10.2012";"01.10.2012";"Unio sp.";7138;17;NA;NA;NA
"LTR1";"LTR1_7.10.2013";"07.10.2013";"Aphelocheirus aestivalis";4335;199;NA;NA;NA
"LTR1";"LTR1_7.10.2013";"07.10.2013";"Asellus aquaticus";8691;37;NA;NA;NA
"LTR1";"LTR1_7.10.2013";"07.10.2013";"Atherix ibis";4363;58;NA;NA;NA
"LTR1";"LTR1_7.10.2013";"07.10.2013";"Baetis rhodani";4415;55;NA;NA;NA
"LTR1";"LTR1_7.10.2013";"07.10.2013";"Baetis sp.";4419;76;NA;NA;NA
"LTR1";"LTR1_7.10.2013";"07.10.2013";"Brachycentrus subnubilus";4481;92;NA;NA;NA
"LTR1";"LTR1_7.10.2013";"07.10.2013";"Calopteryx splendens";4530;17;NA;NA;NA
"LTR1";"LTR1_7.10.2013";"07.10.2013";"Calopteryx virgo";4532;4;NA;NA;NA
"LTR1";"LTR1_7.10.2013";"07.10.2013";"Centroptilum luteolum";8850;103;NA;NA;NA
"LTR1";"LTR1_7.10.2013";"07.10.2013";"Cheumatopsyche lepida";4639;12;NA;NA;NA
"LTR1";"LTR1_7.10.2013";"07.10.2013";"Chironomidae Gen. sp.";4642;271;NA;NA;NA
"LTR1";"LTR1_7.10.2013";"07.10.2013";"Coenagrion puella";4719;15;NA;NA;NA
"LTR1";"LTR1_7.10.2013";"07.10.2013";"Coenagrion pulchellum";4720;6;NA;NA;NA
"LTR1";"LTR1_7.10.2013";"07.10.2013";"Corixa sp.";4746;25;NA;NA;NA
"LTR1";"LTR1_7.10.2013";"07.10.2013";"Dicranota bimaculata";7186;108;NA;NA;NA
"LTR1";"LTR1_7.10.2013";"07.10.2013";"Erpobdella octoculata";5159;25;NA;NA;NA
"LTR1";"LTR1_7.10.2013";"07.10.2013";"Gammarus lacustris";5290;35;NA;NA;NA
"LTR1";"LTR1_7.10.2013";"07.10.2013";"Gomphus vulgatissimus";5332;9;NA;NA;NA
"LTR1";"LTR1_7.10.2013";"07.10.2013";"Heptagenia flava";5450;60;NA;NA;NA
"LTR1";"LTR1_7.10.2013";"07.10.2013";"Heptagenia sulphurea";5457;89;NA;NA;NA
"LTR1";"LTR1_7.10.2013";"07.10.2013";"Hydropsyche angustipennis ssp.";21230;128;NA;NA;NA
"LTR1";"LTR1_7.10.2013";"07.10.2013";"Hydropsyche contubernalis ssp.";5592;48;NA;NA;NA
"LTR1";"LTR1_7.10.2013";"07.10.2013";"Hydropsyche pellucidula";5601;90;NA;NA;NA
"LTR1";"LTR1_7.10.2013";"07.10.2013";"Hydropsyche siltalai";5604;34;NA;NA;NA
"LTR1";"LTR1_7.10.2013";"07.10.2013";"Hydropsyche sp.";5605;60;NA;NA;NA
"LTR1";"LTR1_7.10.2013";"07.10.2013";"Kageronia fuscogrisea";5452;37;NA;NA;NA
"LTR1";"LTR1_7.10.2013";"07.10.2013";"Lymnaea sp.";5919;77;NA;NA;NA
"LTR1";"LTR1_7.10.2013";"07.10.2013";"Notonecta glauca ssp.";19375;7;NA;NA;NA
"LTR1";"LTR1_7.10.2013";"07.10.2013";"Oligochaeta Gen. sp.";8736;249;NA;NA;NA
"LTR1";"LTR1_7.10.2013";"07.10.2013";"Platycnemis pennipes";6438;21;NA;NA;NA
"LTR1";"LTR1_7.10.2013";"07.10.2013";"Ptychoptera sp.";7492;32;NA;NA;NA
"LTR1";"LTR1_7.10.2013";"07.10.2013";"Radix auricularia";6669;8;NA;NA;NA
"LTR1";"LTR1_7.10.2013";"07.10.2013";"Sphaerium corneum";6882;74;NA;NA;NA
"LTR1";"LTR1_7.10.2013";"07.10.2013";"Sphaerium rivicola";6884;42;NA;NA;NA
"LTR1";"LTR1_7.10.2013";"07.10.2013";"Tabanus sp.";6963;36;NA;NA;NA
"LTR1";"LTR1_7.10.2013";"07.10.2013";"Tipula sp.";7077;68;NA;NA;NA
"LTR1";"LTR1_7.10.2013";"07.10.2013";"Unio tumidus ssp.";19442;4;NA;NA;NA
"LTR1";"LTR1_6.10.2014";"06.10.2014";"Aphelocheirus aestivalis";4335;39;NA;NA;NA
"LTR1";"LTR1_6.10.2014";"06.10.2014";"Asellus aquaticus";8691;22;NA;NA;NA
"LTR1";"LTR1_6.10.2014";"06.10.2014";"Atherix ibis";4363;10;NA;NA;NA
"LTR1";"LTR1_6.10.2014";"06.10.2014";"Baetis rhodani";4415;16;NA;NA;NA
"LTR1";"LTR1_6.10.2014";"06.10.2014";"Baetis sp.";4419;26;NA;NA;NA
"LTR1";"LTR1_6.10.2014";"06.10.2014";"Bithynia leachii ssp.";19308;6;NA;NA;NA
"LTR1";"LTR1_6.10.2014";"06.10.2014";"Bithynia tentaculata";4462;14;NA;NA;NA
"LTR1";"LTR1_6.10.2014";"06.10.2014";"Borysthenia naticina";4471;24;NA;NA;NA
"LTR1";"LTR1_6.10.2014";"06.10.2014";"Brachycentrus maculatus";6184;10;NA;NA;NA
"LTR1";"LTR1_6.10.2014";"06.10.2014";"Brachycentrus subnubilus";4481;29;NA;NA;NA
"LTR1";"LTR1_6.10.2014";"06.10.2014";"Calopteryx splendens";4530;26;NA;NA;NA
"LTR1";"LTR1_6.10.2014";"06.10.2014";"Calopteryx virgo";4532;13;NA;NA;NA
"LTR1";"LTR1_6.10.2014";"06.10.2014";"Centroptilum luteolum";8850;18;NA;NA;NA
"LTR1";"LTR1_6.10.2014";"06.10.2014";"Chironomidae Gen. sp.";4642;88;NA;NA;NA
"LTR1";"LTR1_6.10.2014";"06.10.2014";"Cyrnus flavidus";4874;18;NA;NA;NA
"LTR1";"LTR1_6.10.2014";"06.10.2014";"Dicranota bimaculata";7186;39;NA;NA;NA
"LTR1";"LTR1_6.10.2014";"06.10.2014";"Erpobdella octoculata";5159;6;NA;NA;NA
"LTR1";"LTR1_6.10.2014";"06.10.2014";"Euglesa casertanum ssp.";19391;19;NA;NA;NA
"LTR1";"LTR1_6.10.2014";"06.10.2014";"Gammarus lacustris";5290;46;NA;NA;NA
"LTR1";"LTR1_6.10.2014";"06.10.2014";"Gomphus vulgatissimus";5332;4;NA;NA;NA
"LTR1";"LTR1_6.10.2014";"06.10.2014";"Gyrinus sp. Ad.";12412;11;NA;NA;NA
"LTR1";"LTR1_6.10.2014";"06.10.2014";"Hydropsyche angustipennis ssp.";21230;13;NA;NA;NA
"LTR1";"LTR1_6.10.2014";"06.10.2014";"Hydropsyche contubernalis ssp.";5592;10;NA;NA;NA
"LTR1";"LTR1_6.10.2014";"06.10.2014";"Hydropsyche pellucidula";5601;6;NA;NA;NA
"LTR1";"LTR1_6.10.2014";"06.10.2014";"Hydropsyche siltalai";5604;8;NA;NA;NA
"LTR1";"LTR1_6.10.2014";"06.10.2014";"Hydropsyche sp.";5605;8;NA;NA;NA
"LTR1";"LTR1_6.10.2014";"06.10.2014";"Lumbriculus sp.";5906;9;NA;NA;NA
"LTR1";"LTR1_6.10.2014";"06.10.2014";"Lymnaea sp.";5919;20;NA;NA;NA
"LTR1";"LTR1_6.10.2014";"06.10.2014";"Oligochaeta Gen. sp.";8736;110;NA;NA;NA
"LTR1";"LTR1_6.10.2014";"06.10.2014";"Paramysis lacustris";9278;12;NA;NA;NA
"LTR1";"LTR1_6.10.2014";"06.10.2014";"Pisidium amnicum";6409;13;NA;NA;NA
"LTR1";"LTR1_6.10.2014";"06.10.2014";"Sphaerium corneum";6882;14;NA;NA;NA
"LTR1";"LTR1_6.10.2014";"06.10.2014";"Sphaerium rivicola";6884;3;NA;NA;NA
"LTR1";"LTR1_6.10.2014";"06.10.2014";"Tipula sp.";7077;46;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Ancylus fluviatilis";4310;35;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Aphelocheirus aestivalis";4335;13;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Asellus aquaticus";8691;5;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Athripsodes aterrimus";4367;38;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Baetis rhodani";4415;10;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Baetis sp.";4419;22;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Borysthenia naticina";4471;26;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Brachycentrus subnubilus";4481;62;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Caenis macrura";4522;18;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Calopteryx splendens";4530;4;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Capnia sp.";4552;8;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Chironomidae Gen. sp.";4642;59;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Cloeon dipterum";4705;14;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Ephemera vulgata";5129;3;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Erpobdella octoculata";5159;4;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Gammarus lacustris";5290;11;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Gyraulus sp.";5359;20;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Heptagenia flava";5450;12;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Heptagenia sulphurea";5457;34;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Hydropsyche angustipennis ssp.";21230;5;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Hydropsyche contubernalis ssp.";5592;28;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Hydropsyche pellucidula";5601;7;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Hydropsyche siltalai";5604;8;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Ischnura elegans";5658;6;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Lithoglyphus naticoides";5896;78;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Lymnaea sp.";5919;75;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Muscidae Gen. sp.";8659;35;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Oligochaeta Gen. sp.";8736;250;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Paramysis lacustris";9278;16;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Pisidium amnicum";6409;23;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Pisidium sp.";6425;125;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Platycnemis pennipes";6438;8;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Radix auricularia";6669;8;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Simulium sp.";6853;30;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Sphaerium corneum";6882;40;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Sphaerium rivicola";6884;65;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Sphaerium solidum";6885;18;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Synurella ambulans";6960;5;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Tabanus sp.";6963;8;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Theodoxus fluviatilis";7025;18;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Tipula sp.";7077;67;NA;NA;NA
"LTR1";"LTR1_5.10.2015";"05.10.2015";"Unio pictorum ssp.";19441;18;NA;NA;NA
"LTR1";"LTR1_3.10.2016";"03.10.2016";"Aphelocheirus aestivalis";4335;10;NA;NA;NA
"LTR1";"LTR1_3.10.2016";"03.10.2016";"Asellus aquaticus";8691;47;NA;NA;NA
"LTR1";"LTR1_3.10.2016";"03.10.2016";"Calopteryx splendens";4530;15;NA;NA;NA
"LTR1";"LTR1_3.10.2016";"03.10.2016";"Calopteryx virgo";4532;4;NA;NA;NA
"LTR1";"LTR1_3.10.2016";"03.10.2016";"Chironomidae Gen. sp.";4642;413;NA;NA;NA
"LTR1";"LTR1_3.10.2016";"03.10.2016";"Corixa sp.";4746;16;NA;NA;NA
"LTR1";"LTR1_3.10.2016";"03.10.2016";"Enallagma cyathigerum";5100;6;NA;NA;NA
"LTR1";"LTR1_3.10.2016";"03.10.2016";"Erpobdella octoculata";5159;5;NA;NA;NA
"LTR1";"LTR1_3.10.2016";"03.10.2016";"Gammarus lacustris";5290;49;NA;NA;NA
"LTR1";"LTR1_3.10.2016";"03.10.2016";"Glossiphonia complanata";5304;1;NA;NA;NA
"LTR1";"LTR1_3.10.2016";"03.10.2016";"Helobdella stagnalis";5413;3;NA;NA;NA
"LTR1";"LTR1_3.10.2016";"03.10.2016";"Heptagenia coerulans";5449;11;NA;NA;NA
"LTR1";"LTR1_3.10.2016";"03.10.2016";"Heptagenia sulphurea";5457;14;NA;NA;NA
"LTR1";"LTR1_3.10.2016";"03.10.2016";"Hydropsyche angustipennis ssp.";21230;14;NA;NA;NA
"LTR1";"LTR1_3.10.2016";"03.10.2016";"Hydropsyche contubernalis ssp.";5592;11;NA;NA;NA
"LTR1";"LTR1_3.10.2016";"03.10.2016";"Hydropsyche siltalai";5604;8;NA;NA;NA
"LTR1";"LTR1_3.10.2016";"03.10.2016";"Lithoglyphus naticoides";5896;491;NA;NA;NA
"LTR1";"LTR1_3.10.2016";"03.10.2016";"Lymnaea sp.";5919;30;NA;NA;NA
"LTR1";"LTR1_3.10.2016";"03.10.2016";"Lymnaea stagnalis";5916;8;NA;NA;NA
"LTR1";"LTR1_3.10.2016";"03.10.2016";"Neureclipsis bimaculata";6122;23;NA;NA;NA
"LTR1";"LTR1_3.10.2016";"03.10.2016";"Oligochaeta Gen. sp.";8736;1200;NA;NA;NA
"LTR1";"LTR1_3.10.2016";"03.10.2016";"Onychogomphus forcipatus";6194;1;NA;NA;NA
"LTR1";"LTR1_3.10.2016";"03.10.2016";"Piscicola geometra";6408;1;NA;NA;NA
"LTR1";"LTR1_3.10.2016";"03.10.2016";"Pisidium amnicum";6409;16;NA;NA;NA
"LTR1";"LTR1_3.10.2016";"03.10.2016";"Platycnemis pennipes";6438;4;NA;NA;NA
"LTR1";"LTR1_3.10.2016";"03.10.2016";"Simuliidae Gen. sp.";6842;680;NA;NA;NA
"LTR1";"LTR1_3.10.2016";"03.10.2016";"Sphaerium corneum";6882;18;NA;NA;NA
"LTR1";"LTR1_3.10.2016";"03.10.2016";"Synurella ambulans";6960;1;NA;NA;NA
"LTR1";"LTR1_3.10.2016";"03.10.2016";"Tabanus sp.";6963;6;NA;NA;NA
"LTR1";"LTR1_3.10.2016";"03.10.2016";"Tipula sp.";7077;1;NA;NA;NA
"LTR1";"LTR1_3.10.2016";"03.10.2016";"Viviparus viviparus";7158;22;NA;NA;NA
"LTR1";"LTR1_2.10.2017";"02.10.2017";"Asellus aquaticus";8691;28;NA;NA;NA
"LTR1";"LTR1_2.10.2017";"02.10.2017";"Baetis rhodani";4415;29;NA;NA;NA
"LTR1";"LTR1_2.10.2017";"02.10.2017";"Baetis sp.";4419;32;NA;NA;NA
"LTR1";"LTR1_2.10.2017";"02.10.2017";"Bithynia tentaculata";4462;12;NA;NA;NA
"LTR1";"LTR1_2.10.2017";"02.10.2017";"Caenis horaria";4519;6;NA;NA;NA
"LTR1";"LTR1_2.10.2017";"02.10.2017";"Caenis macrura";4522;22;NA;NA;NA
"LTR1";"LTR1_2.10.2017";"02.10.2017";"Calopteryx splendens";4530;19;NA;NA;NA
"LTR1";"LTR1_2.10.2017";"02.10.2017";"Calopteryx virgo";4532;3;NA;NA;NA
"LTR1";"LTR1_2.10.2017";"02.10.2017";"Centroptilum luteolum";8850;25;NA;NA;NA
"LTR1";"LTR1_2.10.2017";"02.10.2017";"Chironomidae Gen. sp.";4642;58;NA;NA;NA
"LTR1";"LTR1_2.10.2017";"02.10.2017";"Cloeon dipterum";4705;33;NA;NA;NA
"LTR1";"LTR1_2.10.2017";"02.10.2017";"Corixa sp.";4746;23;NA;NA;NA
"LTR1";"LTR1_2.10.2017";"02.10.2017";"Dixa sp.";4989;11;NA;NA;NA
"LTR1";"LTR1_2.10.2017";"02.10.2017";"Elodes sp. Ad.";14050;33;NA;NA;NA
"LTR1";"LTR1_2.10.2017";"02.10.2017";"Ephemera danica";5124;6;NA;NA;NA
"LTR1";"LTR1_2.10.2017";"02.10.2017";"Erpobdella octoculata";5159;8;NA;NA;NA
"LTR1";"LTR1_2.10.2017";"02.10.2017";"Gammarus lacustris";5290;117;NA;NA;NA
"LTR1";"LTR1_2.10.2017";"02.10.2017";"Gammarus pulex";5291;27;NA;NA;NA
"LTR1";"LTR1_2.10.2017";"02.10.2017";"Gyraulus albus";5354;23;NA;NA;NA
"LTR1";"LTR1_2.10.2017";"02.10.2017";"Gyraulus sp.";5359;30;NA;NA;NA
"LTR1";"LTR1_2.10.2017";"02.10.2017";"Hydropsyche angustipennis ssp.";21230;12;NA;NA;NA
"LTR1";"LTR1_2.10.2017";"02.10.2017";"Hydropsyche contubernalis ssp.";5592;6;NA;NA;NA
